,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Nagano Prefecture,Municipality_Nagano City,District_Amorikoichi,District_Aokijima,District_Aokijimamachi,District_Asakawa,District_Hakoshimizu,District_Higashisainami,District_Higashitsurugamachi,District_Hirabayashi,District_Hirashibadai,District_Hirota,District_Inada,District_Inasato,District_Inasatomachi,District_Inasatomachichuo,District_Isemiya,District_Kadosawa,District_Kagurabashi,District_Kanaida,District_Kassemba,District_Kawanakajimamachi,District_Kirihara,District_Kitajomachi,District_Mamejimanishioki,District_Mashimamachikawai,District_Mashimamachimashima,District_Matsuoka,District_Matsushiromachi,District_Matsushiroonsen,District_Mayumida,District_Mikotogawa,District_Minakamidai,District_Minamichitose,District_Minamitakada,District_Miwa,District_Miyaoki,District_Nakagoe,District_Nakagosho,District_Nishisansai,District_Nishiwada,District_Oaza Ageya,District_Oaza Akanuma,District_Oaza Amori,District_Oaza Higashiwada,District_Oaza Hirashiba,District_Oaza Hoyasu,District_Oaza Inaba,District_Oaza Ishiwata,District_Oaza Kamikomazawa,District_Oaza Kanebako,District_Oaza Kawaishinden,District_Oaza Kazama,District_Oaza Kitahori,District_Oaza Kitanagaike,District_Oaza Kitaowaribe,District_Oaza Kojima,District_Oaza Koshibami,District_Oaza Kurita,District_Oaza Mamejima,District_Oaza Minamibori,District_Oaza Minaminagaike,District_Oaza Minaminagano,District_Oaza Miwa,District_Oaza Mosuge,District_Oaza Murayama,District_Oaza Nagano,District_Oaza Naganoganzekicho,District_Oaza Naganohigashinomoncho,District_Oaza Naganonagatocho,District_Oaza Naganosakuraecho,District_Oaza Naganoyokosawacho,District_Oaza Nakagosho,District_Oaza Nishinagano,District_Oaza Nishiowaribe,District_Oaza Nishiwada,District_Oaza Omachi,District_Oaza Sansai,District_Oaza Shimokomazawa,District_Oaza Takada,District_Oaza Tako,District_Oaza Tokuma,District_Oaza Tomita,District_Oaza Tomitake,District_Oaza Tsuno,District_Oaza Tsuruga,District_Oaza Wakatsukidanchi,District_Oaza Wakatsukihigashijo,District_Oaza Yanagihara,District_Oaza Yashima,District_Oshimadamachi,District_Sakurashimmachi,District_Sambon-yanagihigashi,District_Sambon-yanaginishi,District_Sanaecho,District_Sashideminami,District_Satojima,District_Shari,District_Shimmei,District_Shimohigano,District_Shinonoiai,District_Shinonoifusegomyo,District_Shinonoifusetakada,District_Shinonoifutatsuyanagi,District_Shinonoiishikawa,District_Shinonoikinebuchi,District_Shinonoikomori,District_Shinonoinishiderao,District_Shinonoiokada,District_Shinonoiombegawa,District_Shinonoishiozaki,District_Shinonoitofukuji,District_Shinonoiyokota,District_Shinsuwa,District_Tambajima,District_Tanaka,District_Togakushi,District_Tokuma,District_Toyonomachiasano,District_Toyonomachiishi,District_Toyonomachikanisawa,District_Toyonomachiokura,District_Toyonomachitoyono,District_Uematsu,District_Uwano,District_Wakahohoshina,District_Wakahokawada,District_Wakahoushijima,District_Wakahowatauchi,District_Wakamiya,District_Wakasato,District_Yanagimachi,District_Yashikida,District_Yoshida,Nearest_Station_Amori,Nearest_Station_Asahi,Nearest_Station_Fuzokuchugakumae,Nearest_Station_Gondo,Nearest_Station_Hongo (Nagano),Nearest_Station_Imai,Nearest_Station_Inariyama,Nearest_Station_Kawanakajima,Nearest_Station_Kirihara (Nagano),Nearest_Station_Kitanagano,Nearest_Station_Nagano (JR/Shinano),Nearest_Station_None,Nearest_Station_Sansai,Nearest_Station_Shinanoasano,Nearest_Station_Shinanoyoshida,Nearest_Station_Shinonoi,Nearest_Station_Shiyakushomae (Nagano),Nearest_Station_Tategahana,Nearest_Station_Toyono,Nearest_Station_Yanagihara (Nagano),Nearest_Station_Zenkojishita,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
