,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Miyagi Prefecture,Municipality_Ishinomaki City,District_Ainoya,District_Akanedaira,District_Akebono,District_Akebonokita,District_Asahicho,District_Ayukawahama,District_Ayumino,District_Chuo,District_Daimoncho,District_Ekimaekitadoori,District_Fudocho,District_Futabacho,District_Hachimancho,District_Hagurocho,District_Hamamatsucho,District_Hebita,District_Higashinakasato,District_Hirobuchi,District_Hiyorigaoka,District_Ibarazu,District_Inai,District_Isecho,District_Isemba,District_Izumicho,District_Kadonowaki,District_Kadonowakicho,District_Kaihoku,District_Kawaguchicho,District_Kazumakita,District_Kazumaminami,District_Kofunakoshi,District_Kokucho,District_Koyocho,District_Mangokucho,District_Mano,District_Maruido,District_Matsubaracho,District_Matsunami,District_Megumino,District_Midoricho,District_Minamihamacho,District_Minaminakasato,District_Minamizakai,District_Minato,District_Minatocho,District_Minowada,District_Misono,District_Mitsumata,District_Mitsuwacho,District_Mizunuma,District_Mizuoshi,District_Motokura,District_Myojincho,District_Nagaru,District_Nakasato,District_Nakaura,District_Nakayashiki,District_Nakaze,District_Nankocho,District_Narita,District_Nishikicho,District_Nishiyamacho,District_Nozomino,District_Ogatsuchokamiogatsu,District_Ogatsuchomizuhama,District_Ogatsuchoogatsu,District_Ohashi,District_Okaidohigashi,District_Okaidokita,District_Okaidominami,District_Okaidonishi,District_Omori,District_Ori,District_Otemachi,District_Saiwaicho,District_Sakuramachi,District_Sengokucho,District_Shimbashi,District_Shimizucho,District_Shin-ei,District_Shinsakaicho,District_Shinse,District_Shintate,District_Shiotomicho,District_Sue,District_Suehirocho,District_Suimeikita,District_Suimeiminami,District_Sumiyoshicho,District_Tachimachi,District_Tamichicho,District_Taremizucho,District_Teizan,District_Tsukiyama,District_Wakaba,District_Watanoha,District_Watanohacho,District_Yamashitacho,District_Yoshinocho,District_Yoshiyamacho,Nearest_Station_Fukudamachi,Nearest_Station_Hebita,Nearest_Station_Ishinomaki,Nearest_Station_Ishinomakiayumino,Nearest_Station_Kakeyama,Nearest_Station_Kanomata,Nearest_Station_Maeyachi,Nearest_Station_Mangokuura,Nearest_Station_Onagawa,Nearest_Station_Rikuzen-akai,Nearest_Station_Rikuzen-inai,Nearest_Station_Rikuzen-yamashita,Nearest_Station_Sawada,Nearest_Station_Sobanokami,Nearest_Station_Urashuku,Nearest_Station_Watanoha,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
