,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Toyohashi City,District_Akebonocho,District_Akumicho,District_Aotakecho,District_Asahimachi,District_Asaokacho,District_Ashiharacho,District_Azumacho,District_Azumadacho,District_Azumadanakagocho,District_Azumadanakanocho,District_Daikokucho,District_Dangocho,District_Dozakacho,District_Ejimacho,District_Ekimaeodori,District_Fudagicho,District_Fujimicho,District_Fujimidai,District_Fujinamicho,District_Fujisawacho,District_Fukuokacho,District_Fukushimacho,District_Funaharacho,District_Funamachi,District_Funatocho,District_Futagawacho,District_Gejohigashimachi,District_Gejonishimachi,District_Hadacho,District_Hamamichicho,District_Hanadacho,District_Hanadaichibancho,District_Hanadanibancho,District_Hanadasambancho,District_Hananakacho,District_Hanazonocho,District_Haneicho,District_Haneihommachi,District_Haneinishimachi,District_Hashiracho,District_Hashiragobancho,District_Hashiraichibancho,District_Hashirakubancho,District_Hashirananabancho,District_Hashiranibancho,District_Hashirasambancho,District_Hashirayombancho,District_Hatchodoori,District_Higashiakasawacho,District_Higashihashiracho,District_Higashihosoyacho,District_Higashiiwata,District_Higashikohamacho,District_Higashikoikecho,District_Higashimatsuyamacho,District_Higashimiyukicho,District_Higashimorioka,District_Higashinananecho,District_Higashiodakano,District_Higashiodawaracho,District_Higashioshimizucho,District_Higashishimmachi,District_Higashitakadacho,District_Higashiwaki,District_Hirakawacho,District_Hirakawahommachi,District_Hirakawaminamimachi,District_Hirokoji,District_Hoeicho,District_Hoseicho,District_Hosoyacho,District_Iharacho,District_Ikemicho,District_Ikobecho,District_Imurecho,District_Imurekita,District_Imureminami,District_Irifunecho,District_Ishimakicho,District_Ishimakihiranocho,District_Ishimakihommachi,District_Ishimakinakayamacho,District_Ishimakinishigawacho,District_Isshikicho,District_Iwasakicho,District_Iwatacho,District_Iwayacho,District_Jinnoshindencho,District_Kagitacho,District_Kajimachi,District_Kamidemmacho,District_Kaminowacho,District_Kamocho,District_Kamodacho,District_Kanentecho,District_Kasugacho,District_Kawaramachi,District_Kawaramachidoori,District_Kawasakicho,District_Kayamachi,District_Kitagawacho,District_Kitaiwata,District_Kitajimacho,District_Kitaokacho,District_Kitayamacho,District_Kiyosucho,District_Kohamacho,District_Koikecho,District_Kojimacho,District_Komagatacho,District_Komatsucho,District_Komoguchicho,District_Komukaicho,District_Konawatecho,District_Kusamacho,District_Machihatacho,District_Maedacho,District_Maedaminamimachi,District_Maedanakamachi,District_Maehatacho,District_Maeshibacho,District_Makinocho,District_Mamizukacho,District_Matsubacho,District_Matsuicho,District_Matsumuracho,District_Midorigaoka,District_Minamijimacho,District_Minamikoikecho,District_Minamimatsuyamacho,District_Minamioshimizucho,District_Minamisakaecho,District_Minamiushikawa,District_Minatomachi,District_Minowacho,District_Misonocho,District_Mitsuaicho,District_Mitsuyacho,District_Miyashitacho,District_Moriokacho,District_Mukaiyamacho,District_Mukaiyamadaimachi,District_Mukaiyamahigashimachi,District_Mukaiyamanishimachi,District_Mukaiyamaoikecho,District_Mukokusamacho,District_Murocho,District_Muroichibacho,District_Murokumoncho,District_Muronakamuracho,District_Muroonishicho,District_Murosuijincho,District_Murotogamicho,District_Nakagocho,District_Nakahamacho,District_Nakaharacho,District_Nakahashiracho,District_Nakaiwata,District_Nakamatsuyamacho,District_Nakanocho,District_Nakanomachi,District_Nakashibacho,District_Nakazekocho,District_Naminouecho,District_Nirengicho,District_Nishiguchicho,District_Nishihadacho,District_Nishihamacho,District_Nishihashiracho,District_Nishiiwata,District_Nishikimachi,District_Nishikoikecho,District_Nishimatsuyamacho,District_Nishimiyukicho,District_Nishinananecho,District_Nishiodakano,District_Nishiodawaracho,District_Nishishimmachi,District_Nishitakashicho,District_Nishiyamacho,District_Nodacho,District_Nogurocho,District_Noyoricho,District_Noyoridai,District_Ogasakicho,District_Ohashidoori,District_Oicho,District_Oimatsucho,District_Oitsucho,District_Oiwacho,District_Okancho,District_Omuracho,District_Osakicho,District_Oshimizucho,District_Otemachi,District_Owakicho,District_Oyamacho,District_Sakaemachi,District_Sambongicho,District_Sato,District_Satocho,District_Sekiyacho,District_Shimmeicho,District_Shimogoicho,District_Shimojicho,District_Shin-yoshicho,District_Shinhommachi,District_Shinonomecho,District_Shinsakaecho,District_Shiozakicho,District_Shiroshitacho,District_Shiroyamacho,District_Sugiyamacho,District_Sumiyoshicho,District_Susecho,District_Tachibanacho,District_Tadako,District_Takashicho,District_Takashihongocho,District_Takashiishizukacho,District_Takasucho,District_Tamecho,District_Tamehigashimachi,District_Tamenakamachi,District_Tamenishimachi,District_Temmacho,District_Tempakucho,District_Terasawacho,District_Togocho,District_Tokocho,District_Tomimotocho,District_Toyookacho,District_Tsutsujigaoka,District_Uchibaricho,District_Uejicho,District_Uenocho,District_Uetacho,District_Umeyabucho,District_Umeyabunishimachi,District_Unoyacho,District_Uomachi,District_Urigocho,District_Ushikawacho,District_Ushikawadoori,District_Ushikawayakushicho,District_Wakamatsucho,District_Yagyucho,District_Yamadacho,District_Yamadaichibancho,District_Yamadanibancho,District_Yamadasambancho,District_Yatooricho,District_Yayoicho,District_Yokosukacho,District_Yoshikawacho,District_Yoshizakicho,District_Yuurakucho,Nearest_Station_Aichidaigakumae,Nearest_Station_Akaiwaguchi,Nearest_Station_Ashihara,Nearest_Station_Funamachi,Nearest_Station_Futagawa,Nearest_Station_Koike,Nearest_Station_Kozakai,Nearest_Station_Mikawatahara,Nearest_Station_Minamisakae,Nearest_Station_Mukogaoka,Nearest_Station_Nishikozakai,Nearest_Station_Oitsu,Nearest_Station_Oshimizu,Nearest_Station_Shimoji,Nearest_Station_Shinjohara,Nearest_Station_Sugiyama,Nearest_Station_Takashi,Nearest_Station_Toyohashi,Nearest_Station_Ueta (Toyohashitetsudo),Nearest_Station_Yagumadai,Nearest_Station_Yagyubashi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
