,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Miyagi Prefecture,"Municipality_Aoba Ward,Sendai City",District_Akasaka,District_Akebonomachi,District_Aobamachi,District_Aramaki,District_Aramakichuo,District_Aramakihonzawa,District_Aramakishimmeimachi,District_Asahigaoka,District_Ayashichuo,District_Ayashihigashi,District_Chiyodamachi,District_Chuo,District_Dainohara,District_Fujimatsu,District_Fukuzawamachi,District_Futabagaoka,District_Futsukamachi,District_Goroku,District_Hachiman,District_Hasekuramachi,District_Hayamamachi,District_Higashikatsuyama,District_Hirosemachi,District_Honcho,District_Ichibancho,District_Imozawa,District_Itsutsubashi,District_Kadan,District_Kaigamori,District_Kakyoin,District_Kamiayashi,District_Kamisugi,District_Kashiwagi,District_Kasugamachi,District_Katahira,District_Kawadaira,District_Kawauchidaikumachi,District_Kawauchikameokacho,District_Kawauchikawamaecho,District_Kawauchimyojin-yokocho,District_Kawauchinakanosemachi,District_Kawauchisanjunimmachi,District_Kawauchiyamayashiki,District_Kawauchiyodomibashidoori,District_Kikutamachi,District_Kimachi,District_Kimachidoori,District_Kitane,District_Kitanekuromatsu,District_Kitayama,District_Kokubuncho,District_Komatsushima,District_Komatsushimashintsutsumi,District_Komegafukuro,District_Kumagane,District_Kunimi,District_Kunimigaoka,District_Kuryu,District_Minamiyoshinari,District_Miyagidai,District_Miyamachi,District_Mizunomori,District_Mukaida,District_Nakae,District_Nakayama,District_Nakayamadai,District_Nakayamadainishi,District_Nakayamayoshinari,District_Niizakamachi,District_Nishikatsuyama,District_Nishikicho,District_Nishikigaoka,District_Nitsukawa,District_Ochiai,District_Odawara,District_Okura,District_Omachi,District_Oritate,District_Otamayashita,District_Otemachi,District_Sagigamori,District_Sakuragaoka,District_Sanjomachi,District_Seikaen,District_Shiheimachi,District_Shimoayashi,District_Showamachi,District_Tachimachi,District_Takamatsu,District_Takanohara,District_Takimichi,District_Tooricho,District_Toshogu,District_Tsuchitoi,District_Tsunogoro,District_Tsutsumidooriamamiyamachi,District_Tsutsumimachi,District_Umedamachi,District_Yamatemachi,District_Yoshinari,District_Yoshinaridai,Nearest_Station_Aoba-dori Ichibancho,Nearest_Station_Aobadori,Nearest_Station_Aobayama,Nearest_Station_Asahigaoka (Miyagi),Nearest_Station_Atagobashi,Nearest_Station_Ayashi,Nearest_Station_Dainohara,Nearest_Station_Hirosedori,Nearest_Station_International Center (Miyagi),Nearest_Station_Itsutsubashi,Nearest_Station_Izumichuo,Nearest_Station_Kawauchi (Miyagi),Nearest_Station_Kitasendai,Nearest_Station_Kitayama (Miyagi),Nearest_Station_Kitayobancho,Nearest_Station_Kotodaikoen,Nearest_Station_Kumagane,Nearest_Station_Kunimi (Miyagi),Nearest_Station_Kuromatsu (Miyagi),Nearest_Station_Kuzuoka,Nearest_Station_None,Nearest_Station_Okunikkawa,Nearest_Station_Omachi Nishi-koen,Nearest_Station_Rikuzen-ochiai,Nearest_Station_Rikuzenshirasawa,Nearest_Station_Sakunami,Nearest_Station_Sendai,Nearest_Station_Tohokufukushidaimae,Nearest_Station_Toshogu,Nearest_Station_Yamoto,Nearest_Station_Yaotome,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
