,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,Municipality_Kyotanabe City,District_Doshishayamate,District_Higashifurumori,District_Higashihigashikamiya,District_Higashikagita,District_Higashinishikamiya,District_Inookaminamihara,District_Kasumizaka,District_Kawarahirata,District_Kawarakitaguchi,District_Kawaramikage,District_Kawaranishikubota,District_Kawarasatonochi,District_Kawarashokuden,District_Kawarauketa,District_Kodohigashikaito,District_Kodoinubuse,District_Kodojizodani,District_Kodokitaochinobe,District_Kodokoorizuka,District_Kodokubo,District_Kodominamihokotate,District_Kodominamiochinobe,District_Kodookaito,District_Kodoshimonokawara,District_Kodotsukanomoto,District_Kodowaita,District_Kodoyakiya,District_Kusauchiagaritate,District_Kusauchianaguchi,District_Kusauchigonotsubo,District_Kusauchigotanda,District_Kusauchihanshowari,District_Kusauchihatta,District_Kusauchihofukuji,District_Kusauchiminamigaito,District_Kusauchinakagaito,District_Kusauchinishigaito,District_Kusauchiogire,District_Kusauchiyamashina,District_Matsuigaoka,District_Matsuiimaike,District_Matsuimukai,District_Miyamakichuo,District_Miyamakihajime,District_Miyamakijikiden,District_Miyamakikoshimae,District_Miyamakikuchigomagadani,District_Miyamakiminamiyama,District_Miyamakimisonda,District_Miyamakinanasegawa,District_Miyamakinishiaraki,District_Miyamakinishinokawara,District_Miyamakinishitsunoda,District_Miyamakinogami,District_Miyamakiobata,District_Miyamakiominoyama,District_Miyamakiseira,District_Miyamakitanigaito,District_Miyamakitenjin-yama,District_Miyamakitonoshima,District_Miyamakiyamasaki,District_Miyamakizennyuzan,District_Miyazuhaizaki,District_Miyazuikenouchi,District_Miyazumiyanoshita,District_Miyazunishiura,District_Miyazuoiike,District_Miyazusagagaito,District_Mizutorihira,District_Osumigaoka,District_Osumihakkoji,District_Osumihiradani,District_Osumikobayashi,District_Osumikokuzodani,District_Osumimaruyama,District_Osuminakanotani,District_Osuminogami,District_Osumiokamura,District_Osumionnadani,District_Osumioogaki,District_Osumiootsubo,District_Osumisekiya,District_Osumisemedani,District_Osumitokobayashi,District_Takigichayamae,District_Takigihata,District_Takigihorikiridani,District_Takigiide,District_Takigiishinomae,District_Takigikaganotsuji,District_Takigikishinoshita,District_Takigikoyama,District_Takigikuwanoki,District_Takigimizutori,District_Takiginagaodani,District_Takiginamatsu,District_Takiginishisawa,District_Takiginishiyama,District_Takigiogaki,District_Takigiokamidani,District_Takigisatonouchi,District_Takigishironouchi,District_Takigiyamagaito,District_Tanabeamagaike,District_Tanabechuo,District_Tanabedojo,District_Tanabefukada,District_Tanabehabu,District_Tanabehira,District_Tanabehirata,District_Tanabeinaba,District_Tanabejuso,District_Tanabekaburagi,District_Tanabekitsunegawa,District_Tanabekudo,District_Tanabekutsunugi,District_Tanabeminamizato,District_Tanabemyota,District_Tanabenishigaito,District_Tanabetanakura,District_Tanabetorimoto,District_Tanabetsuji,District_Tanabeyuuden,District_Tatarahigashihirakawara,District_Tatarakomagadani,District_Tataranishihirakawara,District_Yamatehigashi,District_Yamateminami,District_Yamatenishi,Nearest_Station_Doshishamae,Nearest_Station_JR Mikiyma,Nearest_Station_Kintetsumiyazu,Nearest_Station_Kodo,Nearest_Station_Kyotanabe,Nearest_Station_Matsuiyamate,Nearest_Station_Miyamaki,Nearest_Station_Osumi,Nearest_Station_Shintanabe,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
