,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Mie Prefecture,Municipality_Nabari City,District_Abeta,District_Akamecho,District_Asahimachi,District_Fukigaoka1bancho,District_Fukigaoka2bancho,District_Fukigaoka3bancho,District_Fukigaoka4bancho,District_Fukigaoka5bancho,District_Fukigaoka6bancho,District_Higashimachi,District_Higashitawara,District_Hirao,District_Hommachi,District_Ide,District_Ieno,District_Kamihatcho,District_Kaminagase,District_Kamiya,District_Kasugaoka1bancho,District_Kasugaoka2bancho,District_Kasugaoka3bancho,District_Kechiba,District_Kikyogaoka1bancho,District_Kikyogaoka2bancho,District_Kikyogaoka3bancho,District_Kikyogaoka4bancho,District_Kikyogaoka5bancho,District_Kikyogaoka6bancho,District_Kikyogaoka7bancho,District_Kikyogaoka8bancho,District_Kikyogaokaminami1bancho,District_Kikyogaokaminami2bancho,District_Kikyogaokaminami3bancho,District_Kikyogaokanishi1bancho,District_Kikyogaokanishi2bancho,District_Kikyogaokanishi3bancho,District_Kikyogaokanishi4bancho,District_Kikyogaokanishi5bancho,District_Kikyogaokanishi6bancho,District_Kikyogaokanishi7bancho,District_Kiodai2bancho,District_Kiodai3bancho,District_Konodai1bancho,District_Konodai2bancho,District_Konodai4bancho,District_Kuramochicho,District_Marunouchi,District_Matsusakimachi,District_Midorigaokahigashi,District_Midorigaokanaka,District_Midorigaokanishi,District_Mihatacho,District_Mihatanakamura,District_Minamifuruyama,District_Minamiyurigaoka,District_Minowanakamura,District_Motomachi,District_Nagase,District_Natsumi,District_Nishitawara,District_Nishiwaracho,District_Oyado,District_Sakaemachi,District_Sakuragaoka,District_Satsukidai1bancho,District_Satsukidai2bancho,District_Sekoguchi,District_Shimmachi,District_Shimohinachi,District_Shimoobata,District_Shinden,District_Suzurandaihigashi1bancho,District_Suzurandaihigashi2bancho,District_Suzurandaihigashi3bancho,District_Suzurandaihigashi4bancho,District_Suzurandaihigashi5bancho,District_Suzurandainishi1bancho,District_Suzurandainishi2bancho,District_Suzurandainishi3bancho,District_Suzurandainishi4bancho,District_Tsutsujigaokakita10bancho,District_Tsutsujigaokakita1bancho,District_Tsutsujigaokakita2bancho,District_Tsutsujigaokakita3bancho,District_Tsutsujigaokakita4bancho,District_Tsutsujigaokakita5bancho,District_Tsutsujigaokakita6bancho,District_Tsutsujigaokakita7bancho,District_Tsutsujigaokakita8bancho,District_Tsutsujigaokakita9bancho,District_Tsutsujigaokaminami1bancho,District_Tsutsujigaokaminami2bancho,District_Tsutsujigaokaminami3bancho,District_Tsutsujigaokaminami4bancho,District_Tsutsujigaokaminami5bancho,District_Tsutsujigaokaminami6bancho,District_Tsutsujigaokaminami7bancho,District_Tsutsujigaokaminami8bancho,District_Uehommachi,District_Umegaokakita1bancho,District_Umegaokakita2bancho,District_Umegaokakita3bancho,District_Umegaokakita4bancho,District_Umegaokakita5bancho,District_Umegaokaminami1bancho,District_Umegaokaminami2bancho,District_Umegaokaminami3bancho,District_Umegaokaminami4bancho,District_Umegaokaminami5bancho,District_Yagawa,District_Yurigaokahigashi1bancho,District_Yurigaokahigashi2bancho,District_Yurigaokahigashi3bancho,District_Yurigaokahigashi4bancho,District_Yurigaokahigashi5bancho,District_Yurigaokahigashi6bancho,District_Yurigaokahigashi7bancho,District_Yurigaokahigashi8bancho,District_Yurigaokahigashi9bancho,District_Yurigaokanishi1bancho,District_Yurigaokanishi2bancho,District_Yurigaokanishi3bancho,District_Yurigaokanishi4bancho,District_Yurigaokanishi6bancho,Nearest_Station_Akameguchi,Nearest_Station_Igakanbe,Nearest_Station_Kikyogaoka,Nearest_Station_Mihata,Nearest_Station_Nabari,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-residential Zone,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,"Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates",Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
