,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shiga Prefecture,Municipality_Koka City,District_Kokachoaburahi,District_Kokachogotanda,District_Kokachohaisaka,District_Kokachoiwamuro,District_Kokachokafukadai,District_Kokachokami,District_Kokachokosaji,District_Kokachooharaichiba,District_Kokachooharanaka,District_Kokachookubo,District_Kokachosagami,District_Kokachotadono,District_Kokachotaki,District_Konanchofukawa,District_Konanchohiedani,District_Konanchoikeda,District_Konanchokazuraki,District_Konanchokibogaoka,District_Konanchokibogaokahommachi,District_Konanchokoshin,District_Konanchonoda,District_Konanchonojiri,District_Konanchoshimomasugi,District_Konanchoshinji,District_Konanchosugitani,District_Konanchoterasho,District_Minakuchichoasahigaoka,District_Minakuchichoayano,District_Minakuchichohigashihayashiguchi,District_Minakuchichohigashinasaka,District_Minakuchichohommaru,District_Minakuchichoizumi,District_Minakuchichojonai,District_Minakuchichojoto,District_Minakuchichokasuga,District_Minakuchichokibukawa,District_Minakuchichokitaizumi,District_Minakuchichokitanaiki,District_Minakuchichokitawaki,District_Minakuchichokojogaoka,District_Minakuchichokyomachi,District_Minakuchichomatoba,District_Minakuchichomatsuo,District_Minakuchichominakuchi,District_Minakuchichomiyanomae,District_Minakuchichomotoayano,District_Minakuchichomotomachi,District_Minakuchichomushono,District_Minakuchichomushonochuo,District_Minakuchichomushononijinomachi,District_Minakuchichonakayashiki,District_Minakuchichonasaka,District_Minakuchichonishihayashiguchi,District_Minakuchichorokushin,District_Minakuchichosambon-yanagi,District_Minakuchichosandaiji,District_Minakuchichosasagaoka,District_Minakuchichoshimmei,District_Minakuchichoshimoyama,District_Minakuchichoshinjo,District_Minakuchichosomanaka,District_Minakuchichotakatsuka,District_Minakuchichoukawa,District_Minakuchichoumegaoka,District_Minakuchichoushikai,District_Minakuchichoutta,District_Minakuchichoyama,District_Minakuchichoyamagami,District_Minakuchichoyasaka,District_Shigarakichoeda,District_Shigarakichokoyama,District_Shigarakichonagano,District_Tsuchiyamachoichiba,District_Tsuchiyamachokitatsuchiyama,District_Tsuchiyamachominamitsuchiyama,District_Tsuchiyamachonogamino,District_Tsuchiyamachoono,District_Tsuchiyamachosenooto,District_Tsuchiyamachotokuhara,Nearest_Station_Aburahi,Nearest_Station_Gyokukeijimae,Nearest_Station_Kibukawa,Nearest_Station_Koka,Nearest_Station_Konan,Nearest_Station_Mikumo,Nearest_Station_Minakuchi,Nearest_Station_Minakuchiishibashi,Nearest_Station_Minakuchijonan,Nearest_Station_Minakuchimatsuo,Nearest_Station_Shigaraki,Nearest_Station_Terasho,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
