,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kochi Prefecture,Municipality_Kochi City,District_Aioicho,District_Akaishicho,District_Akebonocho,District_Aoyagicho,District_Asahiekimaecho,District_Asahikamimachi,District_Asahimachi,District_Asahitenjincho,District_Asakura,District_Asakurahigashimachi,District_Asakurahommachi,District_Asakuraminamimachi,District_Asakuranishimachi,District_Asakurayokomachi,District_Atagomachi,District_Atagoyama,District_Atagoyamaminamimachi,District_Azono,District_Azonohigashimachi,District_Azonokitamachi,District_Azonominamimachi,District_Azononakamachi,District_Azononishimachi,District_Chiyoricho,District_Daizencho,District_Doimachi,District_Echizemmachi,District_Eikokujicho,District_Engyoji,District_Fudaba,District_Fukadanicho,District_Fukuicho,District_Fukuihigashimachi,District_Fukuiogimachi,District_Futabacho,District_Godaisan,District_Gonosecho,District_Gyuko,District_Hadaminamimachi,District_Haraminishimachi,District_Harigihigashimachi,District_Harigihommachi,District_Harigikita,District_Harigiminami,District_Harimayacho,District_Harunochoakiyama,District_Harunochoheiwa,District_Harunochohigashimorogi,District_Harunochohirookakami,District_Harunochohirookanaka,District_Harunochohirookashimo,District_Harunochokodono,District_Harunochominamigaoka,District_Harunochomoriyama,District_Harunochonino,District_Harunochonishibun,District_Harunochosaibata,District_Harunochouchinotani,District_Hattancho,District_Heiwacho,District_Higashiishitatecho,District_Higashijinzenji,District_Higashijoyamacho,District_Higashikuma,District_Hiji,District_Hijimacho,District_Hinodecho,District_Hitotsubashicho,District_Hoeicho,District_Hommachi,District_Honguucho,District_Horagashimacho,District_Hyakkokucho,District_Iguchicho,District_Ike,District_Ikku,District_Ikkuhigashimachi,District_Ikkunakamachi,District_Ikkunishimachi,District_Ikkushinane,District_Ikkutokudani,District_Inaricho,District_Iriakecho,District_Isezakicho,District_Ishitatecho,District_Iwagabuchi,District_Izumicho,District_Johokucho,District_Joyamacho,District_Kagamigawacho,District_Kaganoi,District_Kamihonguucho,District_Kamimachi,District_Kamobe,District_Kamobekamimachi,District_Kamobetakamachi,District_Kazurashima,District_Kera,District_Kitabatacho,District_Kitagoza,District_Kitahommachi,District_Kitajinzenji,District_Kitakanada,District_Kitakawazoe,District_Kitatakamicho,District_Kitatakeshimacho,District_Koda,District_Koishigicho,District_Kuchihosoyama,District_Kutanda,District_Maezato,District_Makiyamacho,District_Mama,District_Maruikecho,District_Marunouchi,District_Masugata,District_Mimase,District_Minamigonosecho,District_Minamigoza,District_Minamiharimayacho,District_Minamihoeicho,District_Minamikanada,District_Minamikawazoe,District_Minamikuma,District_Minamimama,District_Minamimotomachi,District_Minaminomarucho,District_Minamishintacho,District_Minamitakeshimacho,District_Misonocho,District_Mizuki,District_Motomachi,District_Nagahama,District_Nagahamamakiedai,District_Nagaoyamacho,District_Nakahoeicho,District_Nakajinzenji,District_Nakakuma,District_Nakamama,District_Nakasuido,District_Nakasukacho,District_Nakatacho,District_Nawatecho,District_Niida,District_Nijudaimachi,District_Nishijinzenji,District_Nishikuma,District_Nishimachi,District_Nishitsukanohara,District_Nunoshida,District_Obiyamachi,District_Oguracho,District_Oharacho,District_Okawasuji,District_Otani,District_Otanikoencho,District_Otesuji,District_Otsu,District_Ozucho,District_Rokusenjicho,District_Saembacho,District_Sagamicho,District_Saiwaicho,District_Sakaedacho,District_Sakaimachi,District_Sakurababa,District_Sakuraicho,District_Sambashidoori,District_Sannomaru,District_Sasakicho,District_Seto,District_Setohigashimachi,District_Setominamimachi,District_Setonishimachi,District_Shin-yashiki,District_Shinhommachi,District_Shintacho,District_Shiomidai,District_Shiotacho,District_Shioyazakimachi,District_Shiromicho,District_Showamachi,District_Soanji,District_Sugiru,District_Suigencho,District_Takajomachi,District_Takamicho,District_Takaramachi,District_Takasone,District_Takasu,District_Takasuhigashimachi,District_Takasuhommachi,District_Takasunishimachi,District_Takasuotani,District_Takasushimmachi,District_Takasushingi,District_Takeshimacho,District_Tanezaki,District_Tenjimmachi,District_Tojimmachi,District_Toozu,District_Torigoe,District_Tsukanohara,District_Ugurusu,District_Umenotsuji,District_Urado,District_Ushioshimmachi,District_Utsuno,District_Wakakusacho,District_Wakakusaminamimachi,District_Wakamatsucho,District_Yakuchicho,District_Yamanohanacho,District_Yamatecho,District_Yayoicho,District_Yokohama,District_Yokohamahigashimachi,District_Yokohamaminamimachi,District_Yokohamanishimachi,District_Yokohamashimmachi,District_Yokouchi,District_Yorikimachi,District_Yoshidacho,Nearest_Station_Asahi (Kochi),Nearest_Station_Asahiekimaedori,Nearest_Station_Asakura (JR),Nearest_Station_Azono,Nearest_Station_Engyojiguchi,Nearest_Station_Funato,Nearest_Station_Ino (JR),Nearest_Station_Iriake,Nearest_Station_Kamimachi 5-chome,Nearest_Station_Kamobe,Nearest_Station_Kochi,Nearest_Station_Kochishogyomae,Nearest_Station_Nunoshida,Nearest_Station_Sanbashidori 5-chome,Nearest_Station_Tosaikku,Nearest_Station_Tosaotsu,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
