,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Miyagi Prefecture,"Municipality_Taihaku Ward,Sendai City",District_Akiumachiyumoto,District_Akiumachiyumukai,District_Aoyama,District_Ashinokuchi,District_Asutonagamachi,District_Doteuchi,District_Fukurobara,District_Futatsusawa,District_Hachihommatsu,District_Hagigaoka,District_Hagurodai,District_Hatatate,District_Higashikooriyama,District_Higashinakada,District_Higashionoda,District_Hitokita,District_Hiyoridai,District_Izumizaki,District_Kagitori,District_Kagitorihoncho,District_Kaminoyama,District_Kano,District_Kanohoncho,District_Keiwamachi,District_Koeji,District_Kongozawa,District_Kooriyama,District_Matsugaoka,District_Midodaira,District_Midorigaoka,District_Mikamine,District_Minamionoda,District_Mogasaki,District_Moniwa,District_Moniwadai,District_Monzemmachi,District_Mukaiyama,District_Nagamachi,District_Nagamachiminami,District_Nagamine,District_Nakada,District_Nakadamachi,District_Negishimachi,District_Nihondaira,District_Nishinakada,District_Nishinodaira,District_Nishitaga,District_Onoda,District_Otoyamachi,District_Oyachi,District_Sahoyama,District_Sakuragimachi,District_Shiromaru,District_Sunaoshimachi,District_Sunaoshiminamimachi,District_Suwamachi,District_Taihaku,District_Taishido,District_Tomita,District_Tomizawa,District_Tomizawaminami,District_Tsubonuma,District_Wakabamachi,District_Yagiyamahigashi,District_Yagiyamahoncho,District_Yagiyamakasumicho,District_Yagiyamamatsunamicho,District_Yagiyamamidoricho,District_Yagiyamaminami,District_Yagiyamayayoicho,District_Yamada,District_Yamadahoncho,District_Yamadajiyuugaoka,District_Yamadakitamaecho,District_Yamadauenodaicho,District_Yanagiu,Nearest_Station_Atagobashi,Nearest_Station_Ayashi,Nearest_Station_Higashishiroishi,Nearest_Station_Itsutsubashi,Nearest_Station_Kawaramachi (Miyagi),Nearest_Station_Kuzuoka,Nearest_Station_Minamisendai,Nearest_Station_Nagamachi,Nearest_Station_Nagamachi 1-chome,Nearest_Station_Nagamachiminami,Nearest_Station_Natori,Nearest_Station_Rikuzen-ochiai,Nearest_Station_Sendai,Nearest_Station_Taishido,Nearest_Station_Tomizawa,Nearest_Station_Yagiyama Zoological Park,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
