,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Saga Prefecture,Municipality_Karatsu City,District_Asahigaoka,District_Asahimachi,District_Bozumachi,District_Chichika,District_Chiyodamachi,District_Choda,District_Daimyokoji,District_Egawamachi,District_Ezaruki,District_Fujimimachi,District_Fujisakidoori,District_Funamiyamachi,District_Futago,District_Gofukumachi,District_Hada,District_Hamatamamachifuchinoue,District_Hamatamamachigotanda,District_Hamatamamachihamasaki,District_Hamatamamachihigashiyamada,District_Hamatamamachiminamiyama,District_Hamatamamachioe,District_Hamatamamachiyokotakami,District_Hamatamamachiyokotashimo,District_Haru,District_Hashimotomachi,District_Higashikaratsu,District_Higashioshimamachi,District_Ishishi,District_Kagami,District_Kagamishinkai,District_Kaigandoori,District_Kashiwajima,District_Kashiwazaki,District_Katanamachi,District_Kitahatahieda,District_Kitahatakishiyama,District_Kitahatanarufuchi,District_Kitahatatakeari,District_Kitahatatanaka,District_Kitahatatokusue,District_Koda,District_Kon-yamachi,District_Kumanoharamachi,District_Kuri,District_Kyomachi,District_Minamifujimimachi,District_Minatomachi,District_Motohatamachi,District_Motoishimachi,District_Nabatake,District_Nagatani,District_Nakabaru,District_Nishideramachi,District_Nishijonai,District_Nishikaratsu,District_Nishioshimamachi,District_Ochichochogiri,District_Ochichokubo,District_Ochichonagaheta,District_Ochichonakayama,District_Ochichoochi,District_Ochichoono,District_Oishimachi,District_Oka,District_Sakuramachi,District_Sashi,District_Sashihamamachi,District_Sashiminami,District_Sashinakadoori,District_Shinkomachi,District_Shonancho,District_Sozui,District_Takasagomachi,District_Tobo,District_Uki,District_Ura,District_Watadaamamachi,District_Watadaminamisakiishi,District_Watadanishiyama,District_Watadaodoi,District_Watadasakiishi,District_Watadatemmancho,District_Watadayojaku,District_Yabuta,District_Yabutaonizuka,District_Yahatamachi,District_Yamamoto,District_Yamashitamachi,District_Yaoyamachi,District_Yobukochokabeshima,District_Yobukochotononoura,District_Yobukochoyobuko,District_Yumitakamachi,District_Zaimokumachi,Nearest_Station_Hamasaki,Nearest_Station_Higashikaratsu,Nearest_Station_Hizenkubo,Nearest_Station_Honmutabe,Nearest_Station_Imari,Nearest_Station_Iwaya (Saga),Nearest_Station_Karatsu,Nearest_Station_Nijinomatsubara,Nearest_Station_Nishikaratsu,Nearest_Station_Nishiochi,Nearest_Station_Ochi,Nearest_Station_Onizuka,Nearest_Station_Watada,Nearest_Station_Yamamoto (Saga),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
