,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kanagawa Prefecture,Municipality_Yokosuka City,District_Abekura,District_Akiya,District_Ashina,District_Awata,District_Boyodai,District_Fujimicho,District_Fukadadai,District_Funagura,District_Funakoshicho,District_Futaba,District_Green-heights,District_Hamamidai,District_Hashirimizu,District_Hayashi,District_Heiseicho,District_Heiwadai,District_Hemigaoka,District_Higashihemicho,District_Higashiuraga,District_Highland,District_Hinodecho,District_Hirasaku,District_Honcho,District_Ikedacho,District_Ikegami,District_Iriyamazucho,District_Iwato,District_Kamoi,District_Kaneya,District_Kinukasacho,District_Kinukasasakaecho,District_Kofuudai,District_Koyabe,District_Kubiri,District_Kugocho,District_Kumura,District_Kurihama,District_Kurihamadai,District_Maboricho,District_Maborikaigan,District_Miharucho,District_Minamiuraga,District_Minatogaoka,District_Morisaki,District_Nagai,District_Nagasaka,District_Nagasawa,District_Nagase,District_Nagauracho,District_Natsushimacho,District_Negishicho,District_Nishihemicho,District_Nishiuraga,District_Nobi,District_Obaradai,District_Odakicho,District_Ogawacho,District_Ogino,District_Oppamacho,District_Oppamahigashicho,District_Oppamahoncho,District_Oppamaminamicho,District_Otawa,District_Otsucho,District_Oyabe,District_Sahara,District_Sajima,District_Sajimanooka,District_Sakamotocho,District_Sakuragaoka,District_Sanocho,District_Shioiricho,District_Shiomidai,District_Shonankokusaimura,District_Shonantakatori,District_Sugaruya,District_Tadodai,District_Takatori,District_Take,District_Tauracho,District_Tauraizumicho,District_Tauraosakucho,District_Tsukui,District_Tsurugaoka,District_Uchikawa,District_Uchikawashinden,District_Uraga,District_Uragamidai,District_Uragaoka,District_Uragocho,District_Uwamachi,District_Wakamatsucho,District_Wakamiyadai,District_Yamashinadai,District_Yasuuracho,District_Yonegahamadoori,District_Yoshii,District_Yoshikuracho,Nearest_Station_Anjinzuka,Nearest_Station_Hemi,Nearest_Station_Higashizushi,Nearest_Station_Horinouchi,Nearest_Station_Kamakura,Nearest_Station_Keikyukurihama,Nearest_Station_Keikyunagasawa,Nearest_Station_Keikyuotsu,Nearest_Station_Keikyutaura,Nearest_Station_Kenritsudaigaku,Nearest_Station_Kinugasa,Nearest_Station_Kitakurihama,Nearest_Station_Kurihama,Nearest_Station_Maborikaigan,Nearest_Station_Misakiguchi,Nearest_Station_Miurakaigan,Nearest_Station_None,Nearest_Station_Oppama,Nearest_Station_Shin-otsu,Nearest_Station_Shinzushi,Nearest_Station_Shioiri,Nearest_Station_Taura,Nearest_Station_Tsukuihama,Nearest_Station_Uraga,Nearest_Station_YRP Nobi,Nearest_Station_Yokosuka,Nearest_Station_Yokosukachuo,Nearest_Station_Zushi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects","Transactional factors_Dealings of adjacent land,Dealings in which auction or arbiter participates",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
