,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,Municipality_Iwamizawa City,District_10jonishi,District_11jonishi,District_12jonishi,District_13jonishi,District_1johigashi,District_1jonishi,District_2johigashi,District_3johigashi,District_3jonishi,District_4johigashi,District_4jonishi,District_5johigashi,District_5jonishi,District_6johigashi,District_6jonishi,District_7johigashi,District_7jonishi,District_8johigashi,District_8jonishi,District_9johigashi,District_9jonishi,District_Asahicho,District_Fujicho1jo,District_Fujicho2jo,District_Hatogaoka,District_Higashicho,District_Higashicho1jo,District_Higashicho2jo,District_Higashiyama,District_Higashiyamacho,District_Hinodecho,District_Hinodedai,District_Hinodekita,District_Hinodeminami,District_Horomuikita1jo,District_Horomuikita2jo,District_Horomuiminami1jo,District_Horomuiminami2jo,District_Horomuiminami3jo,District_Horomuiminami4jo,District_Horomuiminami5jo,District_Kaedecho,District_Kamihoromuicho,District_Kamihoromuikita1jo,District_Kamihoromuiminami1jo,District_Kamihoromuiminami2jo,District_Kamishibuncho,District_Kanekocho,District_Kasugacho,District_Kita1jonishi,District_Kita2jonishi,District_Kita3jonishi,District_Kita4jonishi,District_Kita5jonishi,District_Kita6jonishi,District_Kitahonchohigashi,District_Komazono,District_Kurisawachohissei,District_Kurisawachohoncho,District_Kurisawachokitahoncho,District_Kurisawachokitasachiho,District_Kurisawachokosei,District_Kurisawachominamihoncho,District_Kurisawachomogami,District_Kurisawachoyura,District_Midoricho,District_Midorigaoka,District_Minamicho1jo,District_Minamicho2jo,District_Minamicho3jo,District_Minamicho4jo,District_Minamicho5jo,District_Minamicho6jo,District_Minamicho7jo,District_Minamicho8jo,District_Minamicho9jo,District_Misono1jo,District_Misono2jo,District_Misono3jo,District_Misono4jo,District_Misono5jo,District_Misono6jo,District_Misono7jo,District_Motomachi1johigashi,District_Motomachi1jonishi,District_Motomachi2jonishi,District_Motomachi3johigashi,District_Nishikawacho,District_Sakaecho,District_Sakuragi1jo,District_Shibuncho,District_Shibunhoncho2jo,District_Shibunhoncho3jo,District_Shibunhoncho4jo,District_Shibunhoncho5jo,District_Wakakoma,District_Yamato1jo,District_Yamato2jo,District_Yamato3jo,Nearest_Station_Horomui,Nearest_Station_Iwamizawa,Nearest_Station_Kamihoromui,Nearest_Station_Kurisawa,Nearest_Station_None,Nearest_Station_Shibun,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
