,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hiroshima Prefecture,Municipality_Kure City,District_Agachuo,District_Agakita,District_Agaminami,District_Aoyamacho,District_Asahimachi,District_Azuma,District_Chuo,District_Ebaracho,District_Fushihara,District_Goharacho,District_Goharamanabinooka,District_Goharanoronosato,District_Gomachi,District_Harumicho,District_Higashiatagocho,District_Higashichuo,District_Higashihata,District_Higashikatayamacho,District_Higashikawaraishicho,District_Higashimitsutacho,District_Higashishikatacho,District_Higashishioyacho,District_Higashisozukecho,District_Higashitatsukawacho,District_Hikarimachi,District_Hirabaracho,District_Hirobentembashicho,District_Hirobunkacho,District_Hiroekimae,District_Hirohommachi,District_Hiroishiuchi,District_Hirokoshingai,District_Hirokotsubo,District_Hirokuimotocho,District_Hiromachida,District_Hiromiashi,District_Hironada,District_Hironagahama,District_Hironakacho,District_Hironakasakocho,District_Hironakashingai,District_Hiroobiro,District_Hirooshingai,District_Hiroryotani,District_Hiroshiraishi,District_Hiroshiratake,District_Hiroshiyake,District_Hirosuehiro,District_Hirotagaya,District_Hirotokumarucho,District_Hirotsukumocho,District_Hiroyokoro,District_Hiroyoshimatsu,District_Hommachi,District_Hondoori,District_Jin-yama,District_Kaigan,District_Kambaracho,District_Kamihatacho,District_Kamihirabaracho,District_Kaminagasakocho,District_Kamiuchigamicho,District_Kamiyamadacho,District_Kawajirichoharayama,District_Kawajirichohigashi,District_Kawajirichokonigata,District_Kawajirichokoyo,District_Kawajirichokudoshi,District_Kawajirichokusuji,District_Kawajirichomori,District_Kawajirichonishi,District_Kegoya,District_Kitashioyacho,District_Matoba,District_Minamitatsukawacho,District_Miyahara,District_Mizorocho,District_Murosecho,District_Naeshirocho,District_Naganokicho,District_Nagasakocho,District_Nagatanicho,District_Nakadoori,District_Nigatahommachi,District_Nigataminamimachi,District_Nigatamiyagamicho,District_Nigatanakasujicho,District_Nigatanishigamicho,District_Nigataotoshicho,District_Nigatasambashidoori,District_Nikokyocho,District_Nishiatagocho,District_Nishichuo,District_Nishihatacho,District_Nishikatayamacho,District_Nishimitsutacho,District_Nishishikata,District_Nishishioyacho,District_Nishisozukecho,District_Nishitanicho,District_Nishitatsukawa,District_Ondochohata,District_Ondochohatami,District_Ondochohayase,District_Ondochoiwashihama,District_Ondochokitaondo,District_Ondochominamiondo,District_Ondochosakioku,District_Ondochotahara,District_Ondochotakasu,District_Ondochotonoko,District_Ondochotsuboi,District_Oshigome,District_Oshigomenishihiracho,District_Oyamacho,District_Ryojo,District_Sanjo,District_Sanwacho,District_Setomicho,District_Shimizu,District_Shimoyamadacho,District_Shinguucho,District_Shiomicho,District_Tennodenjubaracho,District_Tennofukuuracho,District_Tennohigashikubo,District_Tennominamimachi,District_Tennomiyamachi,District_Tennonishijo,District_Tennoohama,District_Teramotocho,District_Tochibaracho,District_Tsubonouchicho,District_Tsukijicho,District_Uchigamicho,District_Umekicho,District_Uneharacho,District_Wakabacho,District_Washo,District_Washohommachi,District_Washonoborimachi,District_Yahatacho,District_Yakeyamacho,District_Yakeyamachuo,District_Yakeyamahibarigaokacho,District_Yakeyamahigashi,District_Yakeyamahonjo,District_Yakeyamaizumigaoka,District_Yakeyamakita,District_Yakeyamakonoharacho,District_Yakeyamamasaune,District_Yakeyamamatsugaoka,District_Yakeyamaminami,District_Yakeyamamitsuishicho,District_Yakeyamamiyagasako,District_Yakeyamanishi,District_Yakeyamasakuragaoka,District_Yamate,District_Yasuuracho Oaza Akozaka,District_Yasuuracho Oaza Nakagiri,District_Yasuuracho Oaza Nakahata,District_Yasuuracho-chuo-heights,District_Yasuurachoatohigashi,District_Yasuurachoatonishi,District_Yasuurachochuo,District_Yasuurachochuokita,District_Yasuurachomitsuguchi,District_Yasuurachomizushiri,District_Yasuurachouchinoumikita,District_Yasuurachouchinoumiminami,District_Yoshiurahigashihommachi,District_Yoshiurahigashimachi,District_Yoshiurahommachi,District_Yoshiuraikenouracho,District_Yoshiuraiwagamicho,District_Yoshiurajingacho,District_Yoshiurakamijocho,District_Yoshiuramiyahanacho,District_Yoshiuranakamachi,District_Yoshiurashimmachi,District_Yoshiurashindecho,District_Yoshiuratankocho,Nearest_Station_Akiaga,Nearest_Station_Akikawajiri,Nearest_Station_Ato,Nearest_Station_Hiro,Nearest_Station_Kawaraishi,Nearest_Station_Koyaura,Nearest_Station_Kure,Nearest_Station_Kure Portpia,Nearest_Station_Nigata,Nearest_Station_None,Nearest_Station_Shinhiro,Nearest_Station_Tenno,Nearest_Station_Yasuura,Nearest_Station_Yoshiura,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
