,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Osaka Prefecture,"Municipality_Sakai Ward,Sakai City",District_Asahidoori,District_Asahigaokakitamachi,District_Asahigaokaminamimachi,District_Asahigaokanakamachi,District_Asakayamacho,District_Ayanochohigashi,District_Ayanochonishi,District_Daisencho,District_Daisennakamachi,District_Daisennishimachi,District_Dejimacho,District_Dejimakaigandoori,District_Ebisujimacho,District_Ebisunochohigashi,District_Ebisunochonishi,District_Eitaicho,District_Enokimotomachi,District_Gojodoori,District_Goryodoori,District_Higashiminatocho,District_Higashinagayamaen,District_Higashiuenoshibacho,District_Ichijodoori,District_Ichinochohigashi,District_Ichinochonishi,District_Imaikecho,District_Ishizucho,District_Ishizukitamachi,District_Kainochohigashi,District_Kainochonishi,District_Kaisancho,District_Kamiishiichinocho,District_Kaorigaokacho,District_Kashiwagicho,District_Kasugadoori,District_Kasumigaokacho,District_Kinryocho,District_Kitahanadaguchicho,District_Kitahanchonishi,District_Kitahatagochohigashi,District_Kitahatagochonishi,District_Kitahatocho,District_Kitakawaramachi,District_Kitakoyocho,District_Kitamaruhoen,District_Kitamikunigaokacho,District_Kitashimizucho,District_Kitashocho,District_Kitatadeicho,District_Koryohigashimachi,District_Koryonakamachi,District_Koryonishimachi,District_Kukenchohigashi,District_Kukenchonishi,District_Kumanochohigashi,District_Kurumanochohigashi,District_Kurumanochonishi,District_Kushiyachohigashi,District_Kusunokicho,District_Kyomachidoori,District_Matsuyacho,District_Matsuyayamatogawadoori,District_Midoricho,District_Midorigaokakitamachi,District_Midorigaokaminamimachi,District_Midorigaokanakamachi,District_Minamihanadaguchicho,District_Minamihanchohigashi,District_Minamihanchonishi,District_Minamihatagochohigashi,District_Minamihatagochonishi,District_Minamijimacho,District_Minamikoyocho,District_Minamimaruhoen,District_Minamimikunigaokacho,District_Minamishimizucho,District_Minamishocho,District_Minamitadeicho,District_Minamiyasuicho,District_Monjubashidoori,District_Mozusekiuncho,District_Nakakawaramachi,District_Nakakoyocho,District_Nakamikunigaokacho,District_Nakanagayamaen,District_Nakanochohigashi,District_Nakanochonishi,District_Nakatadeicho,District_Nakayasuicho,District_Nanryocho,District_Nigiwaicho,District_Nijodoori,District_Nishikinochohigashi,District_Nishikinochonishi,District_Nishiminatocho,District_Nishinagayamaen,District_Ochohigashi,District_Ochonishi,District_Ohamakitamachi,District_Ohamaminamimachi,District_Ohamanakamachi,District_Orionocho,District_Rokujodoori,District_Ryosaidoori,District_Ryujimbashicho,District_Saiwaidoori,District_Sakaebashicho,District_Sakuranochohigashi,District_Sakuranochonishi,District_Sambocho,District_Sanjodoori,District_Satsukicho,District_Shichidohigashimachi,District_Shichidonishimachi,District_Shichijodoori,District_Shijodoori,District_Shimmachi,District_Shimmeichohigashi,District_Shimmeichonishi,District_Shimpodoori,District_Shinonomenishimachi,District_Shinzaikechohigashi,District_Shinzaikechonishi,District_Shorinjichohigashi,District_Shorinjichonishi,District_Showadoori,District_Shukuinchohigashi,District_Shukuinchonishi,District_Shukuyachohigashi,District_Sugaharadoori,District_Sumiyoshibashicho,District_Sunamichicho,District_Tadeicho,District_Takasagocho,District_Takasucho,District_Teppocho,District_Terajichohigashi,District_Terajichonishi,District_Yachiyodoori,District_Yamamotocho,District_Yanaginochohigashi,District_Yanaginochonishi,District_Zaimokuchohigashi,District_Zaimokuchonishi,Nearest_Station_Asaka,Nearest_Station_Asakayama,Nearest_Station_Ayanocho,Nearest_Station_Higashiminato,Nearest_Station_Ishizugawa,Nearest_Station_Mikunigaoka,Nearest_Station_Minato,Nearest_Station_Mozu,Nearest_Station_Mozuhachiman,Nearest_Station_Sakai,Nearest_Station_Sakaihigashi,Nearest_Station_Sakaishi,Nearest_Station_Shichido,Nearest_Station_Shukuin,Nearest_Station_Tsukuno,Nearest_Station_Uenoshiba,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
