,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Iwate Prefecture,Municipality_Hanamaki City,District_Asazawa,District_Azumacho,District_Dai,District_Emmanji,District_Fudo,District_Fudocho,District_Fujisawacho,District_Futsuparicho,District_Higashijunichome,District_Higashimiyanome,District_Hizatate,District_Hoshigaoka,District_Ishidoriyachodaikoji,District_Ishidoriyachohachiman,District_Ishidoriyachokamiguchi,District_Ishidoriyachokochi,District_Ishidoriyachokomoribayashi,District_Ishidoriyachominamiterabayashi,District_Ishidoriyachonakaterabayashi,District_Ishigamicho,District_Jissoji,District_Jonai,District_Junichome,District_Kajimachi,District_Kajomachi,District_Kamicho,District_Kamikobunato,District_Kamineko,District_Kamisuwa,District_Kanaya,District_Kitayuguchi,District_Koda,District_Kosegawa,District_Koshio,District_Matsuzonocho,District_Minamimanchome,District_Minamisasama,District_Minamisuwacho,District_Motodate,District_Nabekura,District_Nakakitamanchome,District_Nakamachi,District_Nakaneko,District_Nakasasama,District_Namari,District_Nanjo,District_Narita,District_Nimaibashi,District_Nimaibashichokita,District_Nimaibashichominami,District_Nimaibashichoodori,District_Nishimiyanome,District_Nishiodori,District_Noda,District_Nukazuka,District_Odoori,District_Ohasamamachikamegamori,District_Ohasamamachioohasama,District_Ohasamamachiuchikawame,District_Ota,District_Otayacho,District_Sakamotocho,District_Sakuradai,District_Sakuragicho,District_Sakuramachi,District_Satokawaguchimachi,District_Shimokitamanchome,District_Shimokobunato,District_Shimonitanai,District_Shitahaba,District_Suehirocho,District_Suwa,District_Suwacho,District_Tachikara,District_Takaki,District_Takamatsu,District_Tenkada,District_Todoroki,District_Towachoahyo,District_Towachohigashiharuyama,District_Towachokitamaeda,District_Towachominamikawame,District_Towachominaminarushima,District_Towachoshinji,District_Towachotsuchizawa,District_Toyosawacho,District_Wakabacho,District_Yamanokami,District_Yasawa,District_Yokkamachi,District_Yuguchi,District_Yumoto,District_Zaimokucho,Nearest_Station_Hanamaki,Nearest_Station_Hanamakikuko (JR),Nearest_Station_Haruyama,Nearest_Station_Ishidoriya,Nearest_Station_Murasakino,Nearest_Station_Nitanai,Nearest_Station_Oyamada,Nearest_Station_Shinhanamaki,Nearest_Station_Tsuchizawa,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
