,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kagawa Prefecture,Municipality_Takamatsu City,District_Akanecho,District_Bancho,District_Busshozancho,District_Chuocho,District_Daikumachi,District_Enzacho,District_Fujitsukacho,District_Fukuokacho,District_Furujimmachi,District_Fuseishicho,District_Gotocho,District_Hamanocho,District_Hananomiyacho,District_Hanazonocho,District_Hayashicho,District_Higashihazemachi,District_Hyakkemmachi,District_Hyogomachi,District_Imajimmachi,District_Imazatocho,District_Kamifukuokacho,District_Kaminocho,District_Kankocho,District_Kankodori,District_Kanotsunocho,District_Kataharamachi,District_Kawaramachi,District_Kitacho,District_Kitahamacho,District_Kokubunjichonii,District_Kokubunjichoshimmyo,District_Kon-yamachi,District_Kozaihigashimachi,District_Kozaikitamachi,District_Kusugamicho,District_Marugamemachi,District_Marunouchi,District_Matsufukucho,District_Matsunawacho,District_Matsushimacho,District_Miyawakicho,District_Murechomure,District_Murechoomachi,District_Murojimmachi,District_Nakajincho,District_Nakanocho,District_Nariaicho,District_Nishihazemachi,District_Nishikasugacho,District_Nishikimachi,District_Nishimachi,District_Ogimachi,District_Okamotocho,District_Otakamimachi,District_Otashimomachi,District_Ritsurincho,District_Saihocho,District_Sakuramachi,District_Sanjocho,District_Shinkitamachi,District_Shiogamicho,District_Shioyamachi,District_Showacho,District_Suehirocho,District_Tagacho,District_Tahikamimachi,District_Tahishimomachi,District_Takamatsucho,District_Tenjimmae,District_Tsukijicho,District_Tsuruichicho,District_Tsuruyamachi,District_Yashimanakamachi,District_Yashimanishimachi,Nearest_Station_Busshozan,Nearest_Station_Enza,Nearest_Station_Furutakamatsu,Nearest_Station_Furutakamatsuminami,Nearest_Station_Hanazono (Takamatsu),Nearest_Station_Hashioka,Nearest_Station_Hayashimichi,Nearest_Station_Ichinomiya,Nearest_Station_Imabashi,Nearest_Station_Kasugagawa,Nearest_Station_Kataharamachi (Takamatsu),Nearest_Station_Katamoto,Nearest_Station_Kawaramachi,Nearest_Station_Kinashi,Nearest_Station_Kitacho,Nearest_Station_Kitahigashiguchi,Nearest_Station_Kotoden-yashima,Nearest_Station_Kozai,Nearest_Station_Kukodori,Nearest_Station_Matsushima 2-chome,Nearest_Station_Motoyama (Takamatsu),Nearest_Station_None,Nearest_Station_Okamoto (Takamatsu),Nearest_Station_Okimatsushima,Nearest_Station_Ota (Takamatsu),Nearest_Station_Ritsurin,Nearest_Station_Ritsurinkoen,Nearest_Station_Ritsurinkoenkitaguchi,Nearest_Station_Sanjo (Takamatsu),Nearest_Station_Shioya (Takamatsu),Nearest_Station_Showacho (Kagawa),Nearest_Station_Takamatsu (Kagawa),Nearest_Station_Takamatsuchikko,Nearest_Station_Yakuri,Nearest_Station_Yakurishinmichi,Nearest_Station_Yashima,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2K+S,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5DK,Layout_6DK,Layout_Open Floor,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
