,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Niigata Prefecture,Municipality_Joetsu City,District_Chuo,District_Daigakumae,District_Daizu,District_Fujimaki,District_Fujishinden,District_Gochi,District_Gochishimmachi,District_Goten-yamacho,District_Heiseicho,District_Higashihoncho,District_Higashishirocho,District_Hinodecho,District_Honcho,District_Inada,District_Ishibashi,District_Kagacho,District_Kakizakikubashomen,District_Kakizakikugyoho,District_Kakizakikuiwano,District_Kakizakikujogehama,District_Kakizakikukakizaki,District_Kakizakikumitsuyahama,District_Kakizakikunoumihama,District_Kakizakikusakatashinden,District_Kamigennyu,District_Kamishowamachi,District_Kamojima,District_Kasugano,District_Kasugashinden,District_Kasugayamamachi,District_Kawaramachi,District_Kida,District_Kidashinden,District_Kitahoncho,District_Kitashirocho,District_Kiyosatokuheisei,District_Kiyosatokutanada,District_Kodocho,District_Kokufu,District_Koyasushinden,District_Kubikikuenoi,District_Kubikikukamisambuichi,District_Kubikikukamiyoshi,District_Kubikikukitayotsuya,District_Kubikikumatsumoto,District_Kubikikunishifukujima,District_Kubikikunozomigaoka,District_Kubikikushimoyoneoka,District_Kubikikushimoyoshi,District_Kubikikuutsukushigaoka,District_Minamihoncho,District_Minamishirocho,District_Minamitakadamachi,District_Minatocho,District_Mitsuhashi,District_Mitsuyacho,District_Motoshirocho,District_Nakadoorimachi,District_Nakagokueguchi,District_Nakagokufujisawa,District_Nakagokuitabashi,District_Nakagokunihongi,District_Nakagokuokazawa,District_Nakagokusakamoto,District_Nakamachi,District_Nakamonzen,District_Nishihoncho,District_Nishishirocho,District_Oaza Aoki,District_Oaza Dainichi,District_Oaza Ebisuhama,District_Oaza Fujishinden,District_Oaza Fujizuka,District_Oaza Fukuda,District_Oaza Haizuka,District_Oaza Higashinakajima,District_Oaza Hiraoka,District_Oaza Honshimbo,District_Oaza Ii,District_Oaza Imaike,District_Oaza Ishizawa,District_Oaza Iwaki,District_Oaza Kamichihara,District_Oaza Kamigokanno,District_Oaza Kaminagara,District_Oaza Kaminakada,District_Oaza Kamiyoshino,District_Oaza Kijima,District_Oaza Komabayashi,District_Oaza Kowamachi,District_Oaza Koyasu,District_Oaza Kuroda,District_Oaza Kuroi,District_Oaza Matsumurashinden,District_Oaza Mondenshinden,District_Oaza Nagahama,District_Oaza Nakadahara,District_Oaza Nakakuwadori,District_Oaza Nakanomata,District_Oaza Naoka,District_Oaza Nishigakubohama,District_Oaza Nishimatsunoki,District_Oaza Obuchi,District_Oaza Onuki,District_Oaza Sandashinden,District_Oaza Shikasho,District_Oaza Shimbokoshinden,District_Oaza Shimoarahama,District_Oaza Shimododo,District_Oaza Shimoikebe,District_Oaza Shimomonzen,District_Oaza Shimonoda,District_Oaza Shimoshozenji,District_Oaza Shimotomigawa,District_Oaza Shimotsunago,District_Oaza Shimoyoshino,District_Oaza Shioyashinden,District_Oaza Takasumi,District_Oaza Takidera,District_Oaza Tera,District_Oaza Teramachi,District_Oaza Tonome,District_Oaza Tsuchihashi,District_Oaza Tsukadashinden,District_Oaza Yasue,District_Oaza Yokozone,District_Oaza Yuukojihama,District_Ogatakudosokohama,District_Ogatakugangohama,District_Ogatakukamikobunatsuhama,District_Ogatakukatamachi,District_Ogatakukudohama,District_Ogatakusaigata,District_Ogatakusatoujimashinden,District_Ogatakushibukakihama,District_Ogatakushimokobunatsuhama,District_Ogatakuyotsuyahama,District_Omachi,District_Onuki,District_Otemachi,District_Saiwaicho,District_Sakaecho,District_Sakuracho,District_Sanaicho,District_Sanwakushimmeicho,District_Sanwakuta,District_Shimmachi,District_Shimogennyu,District_Shinkocho,District_Showamachi,District_Sumiyoshicho,District_Teramachi,District_Tomioka,District_Touncho,District_Toyoba,District_Yamato,District_Yasue,Nearest_Station_Arimagawa,Nearest_Station_Ashidaki,Nearest_Station_Dosokohama,Nearest_Station_Joetsumyoko,Nearest_Station_Jogehama,Nearest_Station_Kakizaki,Nearest_Station_Kasugayama,Nearest_Station_Katamachi,Nearest_Station_Kuroi (Niigata),Nearest_Station_Minamitakada,Nearest_Station_Naoetsu,Nearest_Station_Nihongi,Nearest_Station_Saigata,Nearest_Station_Sekiyama,Nearest_Station_Takada (Niigata),Nearest_Station_Tanihama,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,"Transactional factors_Dealings including private road,Dealings including special circumstances",Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
