,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shimane Prefecture,Municipality_Matsue City,District_Agenogi,District_Aikacho,District_Aobadai,District_Asahimachi,District_Chikuyacho,District_Dairincho,District_Dogatacho,District_Fukuharacho,District_Gakuemminami,District_Gakuen,District_Hamanogi,District_Hamasadacho,District_Higashiasahimachi,District_Higashihommachi,District_Higashiikumacho,District_Higashiimbecho,District_Higashiizumochoadakae,District_Higashiizumochoiuhigashi,District_Higashiizumochoiunan,District_Higashiizumochoiya,District_Higashiizumochokamito,District_Higashiizumochokasuga,District_Higashiizumochonishikishimmachi,District_Higashiizumochoshimoito,District_Higashiizumochouchiuma,District_Higashimochidacho,District_Higashinagaecho,District_Higashiokudanicho,District_Higashitsudacho,District_Hitsucho,District_Hitsugaoka,District_Hokkicho,District_Hongocho,District_Horomachi,District_Ichinotanicho,District_Isemiyacho,District_Ishibashicho,District_Kamihigashikawatsucho,District_Kamihonjocho,District_Kasugacho,District_Kitahoricho,District_Kitatamachi,District_Komozucho,District_Koshibara,District_Kososhicho,District_Kurodacho,District_Kuyacho,District_Makatacho,District_Matsuocho,District_Minamitamachi,District_Nadamachi,District_Nakabaracho,District_Nampeidai,District_Nishichamachi,District_Nishihamasadacho,District_Nishihokkicho,District_Nishikawatsucho,District_Nishimochidacho,District_Nishiocho,District_Nishitanicho,District_Nishitsuda,District_Nishiyomeshima,District_Nogifukutomicho,District_Noshiracho,District_Obacho,District_Ocho,District_Okudanicho,District_Onocho,District_Otesembacho,District_Saikamachi,District_Saiwaimachi,District_Sakaemachi,District_Sakamotocho,District_Sakusacho,District_Shimmachi,District_Shimohigashikawatsucho,District_Shimosadacho,District_Shinjichohakuishi,District_Shinjichohigashikimachi,District_Shinjichosasou,District_Shinjichoshinji,District_Shinjichoshowa,District_Shinsaikamachi,District_Shirakatahommachi,District_Shohokudai,District_Sotonakabaracho,District_Sugatacho,District_Sunagocho,District_Taishomachi,District_Tamayuchofujina,District_Tamayuchotamatsukuri,District_Tamayuchoyumachi,District_Tatemachi,District_Teramachi,District_Tonomachi,District_Tsudacho,District_Uchinakabaracho,District_Uguisudai,District_Uomachi,District_Wadamicho,District_Yadacho,District_Yakumodai,District_Yamashirocho,District_Yawatacho,District_Yokobamacho,District_Yonagomachi,Nearest_Station_Aikamachi,Nearest_Station_Asahigaoka,Nearest_Station_Higashimatsue (Shimane),Nearest_Station_Iya,Nearest_Station_Kimachi,Nearest_Station_Matsue,Nearest_Station_Matsue English Garden Mae,Nearest_Station_Matsueshinjikoonsen,Nearest_Station_Nogi,Nearest_Station_Shinji,Nearest_Station_Tamatsukurionsen,Nearest_Station_Tsunomori,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,"Transactional factors_Dealings of adjacent land,Dealings between related objects",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
