,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Saga Prefecture,Municipality_Saga City,District_Aikeicho,District_Akamatsumachi,District_Asahimachi,District_Chuohommachi,District_Ekimaechuo,District_Ekiminamihommachi,District_Gofukumotomachi,District_Hachimankoji,District_Hasuikemachi,District_Hatchonawatemachi,District_Higashisagamachi,District_Higashiyokacho Oaza Isagai,District_Higashiyokacho Oaza Shimokoga,District_Higashiyokacho Oaza Tanaka,District_Hikari,District_Hinode,District_Honjomachi,District_Horikawacho,District_Hyogokita,District_Hyogomachi,District_Hyogominami,District_Imashukumachi,District_Isemachi,District_Jonai,District_Kaisei,District_Kamizono,District_Kasemachi,District_Kawaharamachi,District_Kawasoemachi Oaza Fukudomi,District_Kawasoemachi Oaza Hayatsue,District_Kawasoemachi Oaza Hayatsuetsu,District_Kawasoemachi Oaza Inuido,District_Kawasoemachi Oaza Kanoe,District_Kawasoemachi Oaza Kogomori,District_Kawasoemachi Oaza Nanri,District_Kawasoemachi Oaza Nishikoga,District_Kawasoemachi Oaza Oodakuma,District_Kihara,District_Kinryumachi,District_Kitakawasoemachi,District_Kon-yamachi,District_Konohigashi,District_Kononishi,District_Kosemachi,District_Kuboizumimachi,District_Kubotacho Oaza Edo,District_Kubotacho Oaza Hisadomi,District_Kubotacho Oaza Kubota,District_Kubotacho Oaza Shinden,District_Kubotacho Oaza Tokuman,District_Matsubara,District_Midorikoji,District_Minamisaga,District_Mizugae,District_Morodomicho Oaza Morodomitsu,District_Morodomicho Oaza Odo,District_Morodomicho Oaza Tameshige,District_Morodomicho Oaza Teraitsu,District_Morodomicho Oaza Tokudomi,District_Morodomicho Oaza Yamaryo,District_Nabeshima,District_Nabeshimamachi,District_Nagasemachi,District_Nakanokoji,District_Nakanotatemachi,District_Nakaoremachi,District_Nishitashiro,District_Nishiuomachi,District_Nishiyokamachi,District_Onimarucho,District_Otakara,District_Otakarakitamachi,District_Rokuzamachi,District_Sayanomotomachi,District_Shimodamachi,District_Shin-eihigashi,District_Shin-einishi,District_Shingohommachi,District_Shinnakamachi,District_Shinseimachi,District_Shirayama,District_Shoeimachi,District_Suehiro,District_Tafuse,District_Takagimachi,District_Takakisehigashi,District_Takakisemachi,District_Takakisenishi,District_Tashiro,District_Ten-yuu,District_Ten-yuudanchi,District_Tenjin,District_Tojin,District_Wakakusu,District_Wakamiya,District_Yae,District_Yaemizo,District_Yamatocho Oaza Higashiyamada,District_Yamatocho Oaza Ikenoue,District_Yamatocho Oaza Kawakami,District_Yamatocho Oaza Kuchii,District_Yamatocho Oaza Kuruma,District_Yamatocho Oaza Niiji,District_Yanagimachi,District_Yokamachi,District_Zaimoku,Nearest_Station_Igaya,Nearest_Station_Kanzaki,Nearest_Station_Kubota (Saga),Nearest_Station_Nabeshima,Nearest_Station_None,Nearest_Station_Saga,Nearest_Station_Yoshinogarikoen,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
