,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Ibaraki Prefecture,Municipality_Mito City,District_Akatsuka,District_Akebonocho,District_Akutsuono,District_Aoyagicho,District_Asahicho,District_Atagocho,District_Baiko,District_Bizemmachi,District_Bunkyo,District_Chitose,District_Chuo,District_Daikumachi,District_Fujigahara,District_Futabadai,District_Gokencho,District_Hachimancho,District_Hakamatsuka,District_Hamada,District_Higashiakatsuka,District_Higashidai,District_Higashihara,District_Higashiono,District_Himego,District_Hirakuecho,District_Hirasucho,District_Hiratocho,District_Honcho,District_Horicho,District_Iitomicho,District_Ishikawa,District_Ishikawacho,District_Iwanecho,District_Izumicho,District_Jiyuugaoka,District_Jonan,District_Joto,District_Kakuraicho,District_Kamikuniicho,District_Kamimito,District_Kanayacho,District_Kanemachi,District_Kasaharacho,District_Kawamatacho,District_Kawawada,District_Kawawadacho,District_Kayabacho,District_Keyakidai,District_Kitamicho,District_Kobayashicho,District_Kobukicho,District_Koibuchicho,District_Kon-yacho,District_Matagumacho,District_Matsugaoka,District_Matsumotocho,District_Midoricho,District_Migawa,District_Migawacho,District_Minamimachi,District_Minowacho,District_Miwa,District_Miyamachi,District_Miyucho,District_Motoishikawacho,District_Motoyamacho,District_Motoyoshidacho,District_Nakagachicho,District_Nakamarucho,District_Nakaono,District_Narusawacho,District_Nemoto,District_Nishihara,District_Nishiono,District_Obacho,District_Odaracho,District_Okushicho,District_Omachi,District_Otsukacho,District_Sakadocho,District_Sakaecho,District_Sakumachi,District_Sakuragawa,District_Sannomaru,District_Sembacho,District_Shibuicho,District_Shimoonocho,District_Shinhara,District_Shinso,District_Shiogasakicho,District_Shiraume,District_Suehirocho,District_Sugisakicho,District_Sumiyoshicho,District_Tanocho,District_Tayacho,District_Tennocho,District_Tokiwacho,District_Tomae,District_Tomaecho,District_Tonocho,District_Uchihara,District_Uchiharacho,District_Ushibushicho,District_Wakamiya,District_Wakamiyacho,District_Wataricho,District_Yadacho,District_Yanagimachi,District_Yonezawacho,District_Yoshida,District_Yoshinumacho,District_Yoshizawacho,District_Yurigaokacho,Nearest_Station_Akatsuka,Nearest_Station_Godai,Nearest_Station_Higashimito,Nearest_Station_Hitachiaoyagi,Nearest_Station_Hitachitsuda,Nearest_Station_Kairakuen,Nearest_Station_Mito,Nearest_Station_Nakasugaya,Nearest_Station_Oarai,Nearest_Station_Sawa,Nearest_Station_Tomobe,Nearest_Station_Tsunezumi,Nearest_Station_Uchihara,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
