,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,Municipality_Kameoka City,District_Amarubecho,District_Aratsukacho,District_Asahicho,District_Chitosechobishamon,District_Chitosechochitose,District_Chitosechokokubu,District_Chiyokawacho,District_Chiyokawachochihara,District_Chiyokawachohaida,District_Chiyokawachoimazu,District_Chiyokawachokawazeki,District_Chiyokawachokitanosho,District_Chiyokawachoobayashi,District_Chiyokawachoogawa,District_Chiyokawachotakanohayashi,District_Chiyokawachoyui,District_Gofukumachi,District_Hatanochohirono,District_Hiedanochoashinoyama,District_Hiedanochokakihana,District_Hiedanochoota,District_Hiedanochorokuya,District_Hiedanochosaeki,District_Higashibetsuinchokoizumi,District_Higashitatsucho,District_Higashitsutsujigaokaakebonodai,District_Higashitsutsujigaokamiyakodai,District_Hommachi,District_Hommechohiramatsu,District_Hozucho,District_Kamiyadacho,District_Kawarabayashichokawarajiri,District_Kawaramachi,District_Kitakosecho,District_Kon-yamachi,District_Kosecho,District_Kyomachi,District_Minamitsutsujigaokaobadai,District_Minamitsutsujigaokasakuradai,District_Miyakecho,District_Miyazakichoinokura,District_Nakayadacho,District_Nangocho,District_Nishimachi,District_Nishitatsucho,District_Nishitsutsujigaokadaisendai,District_Nishitsutsujigaokakirishimadai,District_Nishitsutsujigaokamiyamadai,District_Nishitsutsujigaokasatsukidai,District_Nishitsutsujigaokaunzendai,District_Oichokasumigaoka,District_Oichokokanage,District_Oichominamikanage,District_Oichonamikawa,District_Oichotsuchida,District_Oiwakecho,District_Shimmachi,District_Shimoyadacho,District_Shinochohirota,District_Shinochojoboji,District_Shinochokasebara,District_Shinochomiharu,District_Shinochomori,District_Shinochonojo,District_Shinochooji,District_Shinochoshino,District_Shinochoumahori,District_Shinochoyamamoto,District_Shinochoyuhigaoka,District_Shioyamachi,District_Sogabechoanao,District_Sogabechohoki,District_Sogabechoinukai,District_Sogabechonanjo,District_Sogabechoshigetoshi,District_Sogabechotera,District_Tsukinukecho,District_Uchimarucho,District_Umajicho,District_Utsunecho,District_Yadamachi,District_Yanagimachi,District_Yasumachi,District_Yokocho,District_Yoshikawachoanagawa,District_Yoshikawachoyoshida,Nearest_Station_Chiyokawa,Nearest_Station_Hozukyo,Nearest_Station_Kameoka,Nearest_Station_Namikawa,Nearest_Station_None,Nearest_Station_Umahori,Nearest_Station_Yagi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Neighborhood Commercial Zone,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
