,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shizuoka Prefecture,Municipality_Fuji City,District_Aobacho,District_Aoshimacho,District_Aratajima,District_Aratajimacho,District_Atsuhara,District_Chuocho,District_Dembo,District_Enoo,District_Fujicho,District_Fujimidai,District_Fujioka,District_Funatsu,District_Godo,District_Gokanjima,District_Hamadacho,District_Harada,District_Heigakihoncho,District_Heigaki¥Jubee¥Kamiyokowari¥Shimoyokowari,District_Higashikashiwabarashinden,District_Hina,District_Hinodecho,District_Hinokishinden,District_Hiromihigashihoncho,District_Hiromihoncho,District_Hirominishihoncho,District_Honcho,District_Imai,District_Imaizumi,District_Imamiya,District_Iriyamase,District_Ishii,District_Ishizaka,District_Isshiki,District_Iwabuchi,District_Iwamoto,District_Kajimacho,District_Kamiya,District_Kamiyashimmachi,District_Kawanarijima,District_Kawanarishimmachi,District_Kazaki,District_Kijima,District_Kitamatsuno,District_Kunikubo,District_Kuzawa,District_Maeda,District_Masugawa,District_Masugawashimmachi,District_Matsumoto,District_Matsuoka,District_Matsutomicho,District_Midoricho,District_Minamicho,District_Minamimatsuno,District_Mitojima,District_Mitojimahoncho,District_Mitojimamotocho,District_Mitsuzawa,District_Miyajima,District_Miyashita,District_Miyukicho,District_Morijima,District_Morishita,District_Motocho,District_Motoichiba,District_Motoichibacho,District_Motoichibashinden,District_Nagadoori,District_Nagatacho,District_Nagatakitacho,District_Nakajima,District_Nakamaru,District_Nakano,District_Nakanodai,District_Nakanoko,District_Nakazato,District_Nishifunatsu,District_Nishikashiwabarashinden,District_Nishikicho,District_Numatashinden,District_Obuchi,District_Ono,District_Sakai,District_Samejima,District_Sengenhoncho,District_Sengenkamicho,District_Shimbashicho,District_Suzukawahoncho,District_Suzukawanishicho,District_Tadehara,District_Tadeharacho,District_Takanecho,District_Takaokahoncho,District_Takashimacho,District_Temma,District_Tsuta,District_Tsutacho,District_Unaigafuchi,District_Urijimacho,District_Utogawahigashicho,District_Utogawanishicho,District_Yanagishima,District_Yashirocho,District_Yodabashi,District_Yodabashicho,District_Yodaharacho,District_Yokowari,District_Yokowarihoncho,District_Yonenomiyacho,District_Yoshiwara,District_Yunoki,Nearest_Station_Fuji,Nearest_Station_Fujikawa,Nearest_Station_Fujine,Nearest_Station_Gakunanfujioka,Nearest_Station_Gakunanharada,Nearest_Station_Higashitagonoura,Nearest_Station_Hina,Nearest_Station_Hon-yoshiwara,Nearest_Station_Iriyamase,Nearest_Station_Kamiya,Nearest_Station_None,Nearest_Station_Numakubo,Nearest_Station_Shibakawa,Nearest_Station_Shizuoka,Nearest_Station_Tatebori,Nearest_Station_Yoshiwara,Nearest_Station_Yoshiwarahoncho,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
