,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kanagawa Prefecture,Municipality_Yokosuka City,District_Akiya,District_Anjindai,District_Ashina,District_Awata,District_Fujimicho,District_Fukadadai,District_Funagura,District_Funakoshicho,District_Futaba,District_Green-heights,District_Hamamidai,District_Heiseicho,District_Higashihemicho,District_Higashiuraga,District_Highland,District_Hinodecho,District_Honcho,District_Ikedacho,District_Ikegami,District_Iriyamazucho,District_Kamoi,District_Kaneya,District_Kinukasasakaecho,District_Koyabe,District_Kubiri,District_Kugocho,District_Kurihama,District_Maborikaigan,District_Miharucho,District_Morisaki,District_Nagai,District_Nagasaka,District_Nagasawa,District_Nagase,District_Nagauracho,District_Natsushimacho,District_Negishicho,District_Nishihemicho,District_Nishiuraga,District_Nobi,District_Odakicho,District_Ogawacho,District_Oppamacho,District_Oppamahigashicho,District_Oppamahoncho,District_Otawa,District_Otsucho,District_Oyabe,District_Sahara,District_Sajima,District_Sakamotocho,District_Sakuragaoka,District_Shioiricho,District_Shonantakatori,District_Tadodai,District_Takatori,District_Take,District_Tauracho,District_Tsukui,District_Uchikawashinden,District_Uraga,District_Uragocho,District_Uwamachi,District_Wakamatsucho,District_Yasuuracho,District_Yonegahamadoori,District_Yoshii,Nearest_Station_Anjinzuka,Nearest_Station_Hemi,Nearest_Station_Horinouchi,Nearest_Station_Keikyukurihama,Nearest_Station_Keikyunagasawa,Nearest_Station_Keikyuotsu,Nearest_Station_Keikyutaura,Nearest_Station_Kenritsudaigaku,Nearest_Station_Kinugasa,Nearest_Station_Kitakurihama,Nearest_Station_Kurihama,Nearest_Station_Maborikaigan,Nearest_Station_Misakiguchi,Nearest_Station_Miurakaigan,Nearest_Station_Oppama,Nearest_Station_Shin-otsu,Nearest_Station_Shinzushi,Nearest_Station_Shioiri,Nearest_Station_Taura,Nearest_Station_Tsukuihama,Nearest_Station_Uraga,Nearest_Station_YRP Nobi,Nearest_Station_Yokosuka,Nearest_Station_Yokosukachuo,Nearest_Station_Zushi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4K,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
