,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Miyazaki Prefecture,Municipality_Miyakonojo City,Municipality_Miyazaki City,Municipality_Nobeoka City,District_Asahi,District_Azumacho,District_Daiku,District_Dekijimacho,District_Ehirahigashi,District_Ehirahigashimachi,District_Ehiranakamachi,District_Ehiranishi,District_Fukushimacho,District_Funaguramachi,District_Funatsuka,District_Gakuenkibanadaikita,District_Gendocho,District_Gion,District_Gongencho,District_Hagimachi,District_Hanadonocho,District_Hanagashimacho,District_Haramachi,District_Hinodemachi,District_Hiroshima,District_Jinguu,District_Jinguuhigashi,District_Jinguunishi,District_Jogasaki,District_Kamikawahigashi,District_Kawaramachi,District_Kirishima,District_Kitamachi,District_Kiyotakechokano,District_Kiyotakechokihara,District_Komatsubaracho,District_Kuraharacho,District_Maruyama,District_Matsubashi,District_Matsuyama,District_Miyazakiekihigashi,District_Nagaikemachi,District_Nakamurahigashi,District_Nakamuranishi,District_Nakatsusecho,District_Nishiikecho,District_Nishikihommachi,District_Nishikimachi,District_Oaza Akae,District_Oaza Hoji,District_Oaza Tsunehisa,District_Odocho,District_Ohashi,District_Oimatsu,District_Onukimachi,District_Oshimacho,District_Ota,District_Otsubocho,District_Otsukacho,District_Otsukadaihigashi,District_Otsukadainishi,District_Segashira,District_Shimizu,District_Shimoharacho,District_Shimokitakatamachi,District_Shinjocho,District_Tachibanadoorihigashi,District_Tachibanadoorinishi,District_Takachihodoori,District_Takasucho,District_Tanigawa,District_Tashirocho,District_Temmancho,District_Toshimicho,District_Tsumagaokacho,District_Tsunehisa,District_Tsurunoshima,District_Wachigawara,District_Yanagimarucho,District_Yanazawamachi,District_Yodogawa,District_Yoshimuracho,Nearest_Station_Hasugaike,Nearest_Station_Kano (Miyazaki),Nearest_Station_Kibana,Nearest_Station_Kiyotake,Nearest_Station_Minamimiyazaki,Nearest_Station_Minaminobeoka,Nearest_Station_Miyakonojo,Nearest_Station_Miyazaki,Nearest_Station_Miyazakijingu,Nearest_Station_Miyazakikuko,Nearest_Station_Nishimiyakonojo,Nearest_Station_Nobeoka,Nearest_Station_None,Nearest_Station_Tayoshi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2LDK,Layout_3DK,Layout_3DK+S,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5DK,Layout_5K,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
