,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Chiba Prefecture,Municipality_Funabashi City,District_Asahicho,District_Fujiwara,District_Futagocho,District_Futawahigashi,District_Futawanishi,District_Gyoda,District_Gyodacho,District_Hamacho,District_Hasamacho,District_Higashifunabashi,District_Higashinakayama,District_Honcho,District_Hongocho,District_Ichiba,District_Innai,District_Innaicho,District_Kaijin,District_Kaijincho,District_Kaijinchohigashi,District_Kaijinchominami,District_Kaijinchonishi,District_Kamiyamacho,District_Kanasugi,District_Kanasugidai,District_Katsushikacho,District_Kitahoncho,District_Komurocho,District_Kosaku,District_Koyadai,District_Maebarahigashi,District_Maebaranishi,District_Maekaizukacho,District_Magomecho,District_Maruyama,District_Matsugaoka,District_Midoridai,District_Minamihoncho,District_Minamimisaki,District_Minatocho,District_Misaki,District_Miyama,District_Miyamoto,District_Motonakayama,District_Nakanoki,District_Nanabayashicho,District_Narashino,District_Narashinodai,District_Natsumi,District_Natsumidai,District_Ninomiya,District_Nishifuna,District_Nishinarashino,District_Oanakita,District_Sakaecho,District_Sakigaoka,District_Shibayama,District_Shintakane,District_Surugadai,District_Takanedai,District_Takasecho,District_Takidai,District_Takidaicho,District_Takinoi,District_Tsuboihigashi,District_Wakamatsu,District_Yakigaya,District_Yakuendai,District_Yamanocho,District_Yamate,Nearest_Station_Barakinakayama,Nearest_Station_Daijingushita,Nearest_Station_Funabashi,Nearest_Station_Funabashihoten,Nearest_Station_Funabashikeibajo,Nearest_Station_Funabashinichidaimae,Nearest_Station_Futawamukodai,Nearest_Station_Hasama,Nearest_Station_Higashifunabashi,Nearest_Station_Higashikaijin,Nearest_Station_Higashinakayama,Nearest_Station_Kaijin,Nearest_Station_Kamagayadaibutsu,Nearest_Station_Keiseifunabashi,Nearest_Station_Keiseinishifuna,Nearest_Station_Keiseiokubo,Nearest_Station_Kitanarashino,Nearest_Station_Komuro,Nearest_Station_Maebara,Nearest_Station_Magomezawa,Nearest_Station_Mimomi,Nearest_Station_Minamifunabashi,Nearest_Station_Misaki,Nearest_Station_Motoyawata,Nearest_Station_Narashino,Nearest_Station_Nishifunabashi,Nearest_Station_Shimousanakayama,Nearest_Station_Shinfunabashi,Nearest_Station_Shintsudanuma,Nearest_Station_Takanekido,Nearest_Station_Takanekodan,Nearest_Station_Takifudo,Nearest_Station_Tsudanuma,Nearest_Station_Tsukada,Nearest_Station_Yachiyodai,Nearest_Station_Yakuendai,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3LD,Layout_3LDK,Layout_3LDK+S,Layout_3LK,Layout_4DK,Layout_4DK+S,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
