,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Fukushima Prefecture,Municipality_Aizuwakamatsu City,Municipality_Fukushima City,Municipality_Iwaki City,Municipality_Koriyama City,District_(No Address),District_Aioimachi,District_Akagimachi,District_Asahi,District_Asahicho,District_Asahimachi,District_Asaka,District_Asakamachihidenoyama,District_Atagomachi,District_Aza Hiuchida,District_Babamachi,District_Banseicho,District_Bizendate,District_Byakkomachi,District_Choja,District_Chugencho,District_Chuo,District_Ekimae,District_Fukazawa,District_Fukuyamamachikubota,District_Fukuyamamachiyatsuyamada,District_Fushiogami,District_Haga,District_Hamadacho,District_Hanazonocho,District_Hayama,District_Higashichuo,District_Higashihamacho,District_Hishidamachi,District_Hohatsucho,District_Hommachi,District_Hosonumamachi,District_Iizakamachi,District_Ikenodai,District_Izumi,District_Jimbacho,District_Kaisei,District_Kameda,District_Kamihamacho,District_Kasugacho,District_Kitagorouchimachi,District_Koharada,District_Koshihamacho,District_Koyakawaharashita,District_Kuwano,District_Mariko,District_Matsunamicho,District_Mikawakitamachi,District_Mikawaminamimachi,District_Minamichuo,District_Minamimachi,District_Minamiyanome,District_Miyamachi,District_Miyashitacho,District_Momomidai,District_Moriai,District_Motomachi,District_Mukaigawaramachi,District_Nagaikawa,District_Nakamachi,District_Namiki,District_Nanatsuikemachi,District_Nishichuo,District_Nishinouchi,District_Nisshimmachi,District_Nodamachi,District_Oguracho,District_Omachi,District_Onahama,District_Onahamanishikimigatsukacho,District_Otamachi,District_Otsukimachi,District_Saikon,District_Sakaemachi,District_Sakuragaoka,District_Sakuragi,District_Sakuta,District_Satsukicho,District_Seimeicho,District_Sengokumachi,District_Shima,District_Shimizudai,District_Shimmachi,District_Shimmeicho,District_Shin-yokomachi,District_Shinobuyama,District_Showamachi,District_Sonedacho,District_Sukawacho,District_Taira,District_Tairarokuchome,District_Tenjincho,District_Toramarumachi,District_Toyodamachi,District_Tsurumidan,District_Tsutsumi,District_Tsutsumishitamachi,District_Uchigomidaisakaimachi,District_Uwamachi,District_Wakabacho,District_Watari,District_Yamanemachi,District_Yotsukuramachi,District_Zukei,Nearest_Station_Aizuwakamatsu,Nearest_Station_Asakanagamori,Nearest_Station_Bijutsukantoshokanmae,Nearest_Station_Date,Nearest_Station_Fukushima (Fukushima),Nearest_Station_Iizakaonsen,Nearest_Station_Iwaki,Nearest_Station_Izumi (Fukushimakotsu),Nearest_Station_Izumi (JR),Nearest_Station_Koriyama (Fukushima),Nearest_Station_Minamifukushima,Nearest_Station_Nanukamachi,Nearest_Station_None,Nearest_Station_Sasakino,Nearest_Station_Sasaya,Nearest_Station_Soneda,Nearest_Station_Yotsukura,Nearest_Station_Yumoto,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3DK+S,Layout_3K,Layout_3K+S,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5DK,Layout_5LDK,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
