,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukuoka Prefecture,Municipality_Kurume City,District_Aikawamachi,District_Arakimachi,District_Asazumamachi,District_Chuomachi,District_Dairobarumachi,District_Daizenjimachi,District_Daizenjiminami,District_Edoyashiki,District_Fujimitsu,District_Fujimitsumachi,District_Fujiyamamachi,District_Hanabatake,District_Harankogamachi,District_Higashiaikawa,District_Higashiaikawamachi,District_Higashiaikawashimmachi,District_Higashikushiharamachi,District_Higashimachi,District_Hinodemachi,District_Hiyoshimachi,District_Hommachi,District_Hotarugawamachi,District_Jojimamachiashizuka,District_Jojimamachiegami,District_Jojimamachiegamihon,District_Jojimamachiegamikami,District_Jojimamachieshima,District_Jojimamachiharunakamuta,District_Jojimamachijojima,District_Jojimamachinaratsu,District_Jojimamachinishiaoki,District_Jojimamachioyori,District_Jojimamachishimoda,District_Jojimamachiuchino,District_Jojimamachiukishima,District_Jonammachi,District_Kamitsu,District_Kamitsumachi,District_Kitanomachiakaji,District_Kitanomachichiyojima,District_Kitanomachiimayama,District_Kitanomachiinakazu,District_Kitanomachiishizaki,District_Kitanomachijin-ya,District_Kitanomachijuromaru,District_Kitanomachikamiyuge,District_Kitanomachikaneshima,District_Kitanomachikora,District_Kitanomachinaka,District_Kitanomachinakagawa,District_Kitanomachinakashima,District_Kitanomachiniomaru,District_Kitanomachioki,District_Kitanomachiotomaru,District_Kitanomachiotoyoshi,District_Kitanomachitsukajima,District_Kitanomachiyaegame,District_Kogashiramachi,District_Kokubumachi,District_Komorino,District_Korauchimachi,District_Kusanomachi,District_Kushiharamachi,District_Kyomachi,District_Matsugaemachi,District_Miihatazaki,District_Miimachi,District_Minami,District_Miyanojimmachi,District_Miyanojin,District_Mizumamachifukumitsu,District_Mizumamachiharuda,District_Mizumamachihayatsuzaki,District_Mizumamachiikiiwa,District_Mizumamachiitchobaru,District_Mizumamachikiyomatsu,District_Mizumamachikusaba,District_Mizumamachinishimuta,District_Mizumamachitakamizuma,District_Mizumamachitakawa,District_Mizumamachitamamitsu,District_Motoyama,District_Mutsumommachi,District_Nagatoishi,District_Nagatoishimachi,District_Nankummachi,District_Nankunnishimachi,District_Nishimachi,District_Nobusuma,District_Nonakamachi,District_Ohashimachi,District_Oishimachi,District_Sasayamamachi,District_Seiho,District_Senoshitamachi,District_Shin-aikawa,District_Shirayamamachi,District_Shojimamachi,District_Suwanomachi,District_Takano,District_Tanushimarumachiakinari,District_Tanushimarumachichitoku,District_Tanushimarumachieri,District_Tanushimarumachifueki,District_Tanushimarumachifunagoshi,District_Tanushimarumachiimae,District_Tanushimarumachiishikaki,District_Tanushimarumachimaki,District_Tanushimarumachimasuoda,District_Tanushimarumachinagasu,District_Tanushimarumachinakao,District_Tanushimarumachishitsukajima,District_Tanushimarumachisugawara,District_Tanushimarumachitakatori,District_Tanushimarumachitanushimaru,District_Tanushimarumachitokiwa,District_Tanushimarumachitoyoki,District_Tanushimarumachiyahata,District_Tenjimmachi,District_Toorihokamachi,District_Toorimachi,District_Towamachi,District_Tsubukuhommachi,District_Tsubukuimamachi,District_Umemitsumachi,District_Yamakawaaino,District_Yamakawakumashiro,District_Yamakawamachi,District_Yamakawaoiwake,District_Yamamotomachi,District_Yasutakemachi,District_Zendojimachi,Nearest_Station_Araki,Nearest_Station_Chikugokusano,Nearest_Station_Chikugoyoshii,Nearest_Station_Daizenji,Nearest_Station_Gakkomae,Nearest_Station_Goromaru,Nearest_Station_Hanabatake,Nearest_Station_Inuzuka,Nearest_Station_Kaneshima (Fukuoka),Nearest_Station_Kitano (Fukuoka),Nearest_Station_Koganchaya,Nearest_Station_Kurume,Nearest_Station_Kurumedaigakumae,Nearest_Station_Kurumekoukoumae,Nearest_Station_Kushiwara,Nearest_Station_Mii,Nearest_Station_Minamikurume,Nearest_Station_Miyanojin,Nearest_Station_Mizuma,Nearest_Station_Nishimuta,Nearest_Station_Nishitetsukurume,Nearest_Station_None,Nearest_Station_Oki,Nearest_Station_Omizo,Nearest_Station_Shikenjomae,Nearest_Station_Tanushimaru,Nearest_Station_Tsubuku,Nearest_Station_Yasutake,Nearest_Station_Zendoji,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
