,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Nagasaki Prefecture,Municipality_Sasebo City,District_Ainouracho,District_Akasakicho,District_Arifukucho,District_Atagocho,District_Chikenjicho,District_Daikokucho,District_Daitocho,District_Emukaechoinotsuki,District_Emukaechokamigawachi,District_Emukaechokogawachi,District_Emukaechokurikoshi,District_Emukaechomiura,District_Emukaechonagasaka,District_Emukaechoshitonoji,District_Emukaechotanomoto,District_Enagacho,District_Fujiwaracho,District_Fukudamachi,District_Fukuishicho,District_Funakoshicho,District_Gioncho,District_Gonjoji,District_Gonjojicho,District_Haenosakicho,District_Haiki,District_Hanataka,District_Harionishimachi,District_Harubuncho,District_Higashihamacho,District_Higashiokubocho,District_Higashiyamacho,District_Hinocho,District_Hiramachi,District_Hiroda,District_Hirodacho,District_Hiucho,District_Hogauracho,District_Hotatecho,District_Huis-ten-bosch-machi,District_Imabukucho,District_Inaricho,District_Ionouracho,District_Jinnouchicho,District_Jomacho,District_Kaizecho,District_Kamimotoyamacho,District_Kamishimacho,District_Kashimaecho,District_Kasugacho,District_Katsutomicho,District_Katsuumicho,District_Kiharacho,District_Kikazecho,District_Kinomiyacho,District_Kobatacho,District_Kofunecho,District_Kojimacho,District_Kokonnocho,District_Komodacho,District_Kompiracho,District_Kosasebocho,District_Kotencho,District_Kuchinoocho,District_Kumanocho,District_Kurokamicho,District_Kuwakobacho,District_Makinojicho,District_Mantokucho,District_Matsubaracho,District_Matsukawacho,District_Matsusecho,District_Matsuyamacho,District_Mifunecho,District_Mikawachicho,District_Mikawachihommachi,District_Minenosakacho,District_Miuracho,District_Miyadamachi,District_Miyazakicho,District_Miyazucho,District_Momijigaokamachi,District_Motomachi,District_Nagasakacho,District_Nakadooricho,District_Nakaharacho,District_Nakazatocho,District_Nakiricho,District_Nonakacho,District_Odoriishicho,District_Ogatacho,District_Omiyacho,District_Onocho,District_Orihashicho,District_Oroshihommachi,District_Otakedaimachi,District_Sakaemachi,District_Sakiokacho,District_Sakuragicho,District_Sanaecho,District_Sashikatacho,District_Seiwadaimachi,District_Setogoe,District_Setogoecho,District_Shigeocho,District_Shiinokicho,District_Shikamachichofukae,District_Shimanjicho,District_Shimizucho,District_Shimokyomachi,District_Shimomotoyamacho,District_Shindencho,District_Shingyoecho,District_Shiomicho,District_Shirahaecho,District_Shirakicho,District_Shiranitacho,District_Shiratakecho,District_Sonodacho,District_Sudaocho,District_Susamachi,District_Tabarucho,District_Takahanacho,District_Takanashicho,District_Takasagocho,District_Takebecho,District_Tanagatacho,District_Tanouracho,District_Tawaragauracho,District_Tawaramachi,District_Tenjin,District_Tenjincho,District_Tsutsuicho,District_Udogoecho,District_Ukumachiobama,District_Ukumachitaira,District_Umedacho,District_Uragawachicho,District_Uwabarucho,District_Wakabacho,District_Wakatakedaimachi,District_Yamatecho,District_Yamatocho,District_Yamazumicho,District_Yaminecho,District_Yatakecho,District_Yokoocho,District_Yokotecho,District_Yorozucho,District_Yoshiokacho,District_Yunokicho,District_Yunokimotomachi,Nearest_Station_Ainoura,Nearest_Station_Daigaku,Nearest_Station_Daito,Nearest_Station_Emukaeshikamachi,Nearest_Station_Haenosaki,Nearest_Station_Haiki,Nearest_Station_Hidariishi,Nearest_Station_Hiu,Nearest_Station_Huis Ten Bosch,Nearest_Station_Inotsuki,Nearest_Station_Kaize,Nearest_Station_Kamiainoura,Nearest_Station_Kitasasebo,Nearest_Station_Mikawachi,Nearest_Station_Motoyama (Nagasaki),Nearest_Station_Nakasasebo,Nearest_Station_Nakazato,Nearest_Station_Nonaka,Nearest_Station_None,Nearest_Station_Sasebo,Nearest_Station_Sasebochuo,Nearest_Station_Senpukuji,Nearest_Station_Senryugataki,Nearest_Station_Takaiwa (Nagasaki),Nearest_Station_Tanagata,Nearest_Station_Yamanota,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
