,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Okinawa Prefecture,Municipality_Naha City,Municipality_Okinawa City,Municipality_Urasoe City,Municipality_Uruma City,District_Ageda,District_Ahacha,District_Aja,District_Akamine,District_Akebono,District_Ameku,District_Asahimachi,District_Asato,District_Awase,District_Aza Ameku,District_Aza Asato,District_Aza Daido,District_Aza Esu,District_Aza Gushikawa,District_Aza Hiyagon,District_Aza Kawasaki,District_Aza Kokuba,District_Aza Kyozuka,District_Aza Maeda,District_Aza Matsugawa,District_Aza Minatogawa,District_Aza Misato,District_Aza Miyagi,District_Aza Miyazato,District_Aza Nakaima,District_Aza Ohira,District_Aza Oroku,District_Aza Shikina,District_Aza Shioya,District_Aza Takushi,District_Aza Uema,District_Aza Uenoya,District_Chibana,District_Furujima,District_Goya,District_Gushi,District_Gusukuma,District_Hantagawa,District_Higashimachi,District_Higawa,District_Hiyagon,District_Iso,District_Izumizaki,District_Jitchaku,District_Kakinohanacho,District_Kanagusuku,District_Kohagura,District_Koja,District_Kume,District_Kumoji,District_Maeda,District_Maejima,District_Makiminato,District_Makishi,District_Matsugawa,District_Matsuo,District_Matsushima,District_Matsuyama,District_Mekaru,District_Mihara,District_Minatogawa,District_Minatomachi,District_Misato,District_Miyagi,District_Miyagusuku,District_Miyazato,District_Nagata,District_Nakama,District_Nakanishi,District_Nishi,District_Nishihara,District_Ohira,District_Omoromachi,District_Onoyamacho,District_Oroku,District_Ozato,District_Shikina,District_Shuriakahiracho,District_Shurigibocho,District_Shuriishiminecho,District_Shurikinjocho,District_Shurikubagawacho,District_Shurionacho,District_Shurionakacho,District_Shurisamukawacho,District_Shurisueyoshicho,District_Shuritairacho,District_Shuriteracho,District_Shuritonokuracho,District_Shuritorihoricho,District_Shuriyamagawacho,District_Sobe,District_Sonoda,District_Sumiyoshi,District_Tabaru,District_Takahara,District_Takara,District_Takushi,District_Teruya,District_Tobaru,District_Tomari,District_Tsubogawa,District_Tsuboya,District_Tsuji,District_Uebaru,District_Uenoya,District_Yafuso,District_Yamashitacho,District_Yamazato,District_Yogi,District_Yorimiya,Nearest_Station_Akamine,Nearest_Station_Asahibashi,Nearest_Station_Asato,Nearest_Station_Furujima,Nearest_Station_Gibo,Nearest_Station_Kenchomae (Okinawa),Nearest_Station_Makishi,Nearest_Station_Miebashi,Nearest_Station_None,Nearest_Station_Omoromachi,Nearest_Station_Onoyamakoen,Nearest_Station_Oroku,Nearest_Station_Shiritsubyoinmae (Okinawa),Nearest_Station_Shuri,Nearest_Station_Tsubogawa,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
