,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kumamoto Prefecture,"Municipality_Minami Ward,Kumamoto City",District_Aidomimachi,District_Arao,District_Chikami,District_Egoe,District_Gondomachi,District_Goshi,District_Hafujimachi,District_Hamaguchimachi,District_Hataguchimachi,District_Hirata,District_Hiyoshi,District_Idenakama,District_Imamachi,District_Jonammachiadaka,District_Jonammachiakami,District_Jonammachichimachi,District_Jonammachifujiyama,District_Jonammachihigashiadaka,District_Jonammachiikari,District_Jonammachiimayoshino,District_Jonammachijinnai,District_Jonammachikumanosho,District_Jonammachimainohara,District_Jonammachimiyaji,District_Jonammachinaga,District_Jonammachiniunomiya,District_Jonammachirokuta,District_Jonammachisakano,District_Jonammachisansan,District_Jonammachishimada,District_Jonammachishimomiyaji,District_Jonammachitaka,District_Jonammachitsukawara,District_Jonammachiwanize,District_Juzenji,District_Kaminogo,District_Karikusa,District_Kawaguchimachi,District_Kawashiri,District_Koda,District_Magodaimachi,District_Mawatari,District_Minamitakae,District_Miyukifueda,District_Miyukifuedamachi,District_Miyukikibe,District_Miyukinishi,District_Motomimachi,District_Namitatemachi,District_Noda,District_Noguchi,District_Okukogamachi,District_Ryutsuudanchi,District_Shimamachi,District_Shirafuji,District_Shiroishimachi,District_Sunaharamachi,District_Tainoshima,District_Tamukae,District_Tobimachi,District_Togawaramachi,District_Tomiaimachienokizu,District_Tomiaimachikakinoe,District_Tomiaimachikamisugi,District_Tomiaimachikiyofuji,District_Tomiaimachikoga,District_Tomiaimachikoiwase,District_Tomiaimachikozaki,District_Tomiaimachimainoe,District_Tomiaimachiomachi,District_Tomiaimachishakado,District_Tomiaimachishijimizu,District_Tomiaimachishin,District_Tomiaimachisugijima,District_Tomiaimachitanoshiri,District_Uchidamachi,District_Ujiguchimachi,District_Usuba,District_Usubamachi,District_Yahata,District_Yayamachi,District_Zendomomachi,Nearest_Station_Heisei,Nearest_Station_Kawashiri,Nearest_Station_Kumamoto,Nearest_Station_Matsubase,Nearest_Station_Minamikumamoto,Nearest_Station_Nishi-Kumamoto,Nearest_Station_None,Nearest_Station_Tomiai,Nearest_Station_Uto,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
