,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Iwate Prefecture,Municipality_Morioka City,District_Abetatecho,District_Aoyama,District_Asagishi,District_Atagocho,District_Babacho,District_Chabatake,District_Chuodori,District_Daijijicho,District_Daishincho,District_Haba,District_Hachimancho,District_Hakoshimizu,District_Higashianiwa,District_Higashikuroishino,District_Higashimatsuzono,District_Higashimidorigaoka,District_Higashimirumae,District_Higashinakano,District_Higashinakanocho,District_Higashisakurayama,District_Higashisemboku,District_Higashishinjo,District_Higashiyama,District_Hirakashinden,District_Honchodoori,District_Iiokashinden,District_Inaricho,District_Isagozawa,District_Isari,District_Iwashimizu,District_Iwawakicho,District_Joseicho,District_Kado,District_Kagano,District_Kaiumbashidoori,District_Kamido,District_Kamiiioka,District_Kamikazuma,District_Kamikuriyagawa,District_Kaminohashicho,District_Kamiota,District_Kamiyonai,District_Kawame,District_Kawamecho,District_Kitaioka,District_Kitamatsuzono,District_Kitatenshojicho,District_Kitayama,District_Kitayuugaosecho,District_Koma,District_Kon-yacho,District_Kosugiyama,District_Kotorizawa,District_Kuriyagawa,District_Kuroishino,District_Kurokawa,District_Maegata,District_Matsuocho,District_Matsuzono,District_Midorigaoka,District_Mikodacho,District_Minamiaoyamacho,District_Minamiodori,District_Minamisemboku,District_Mitake,District_Mitsuwari,District_Momijigaoka,District_Moriokaekimaedoori,District_Moriokaekimaekitadoori,District_Moriokaekinishidoori,District_Motomiya,District_Mukainakano,District_Nagahashicho,District_Nagai,District_Nagatacho,District_Nakano,District_Nakanohashidoori,District_Nakaota,District_Nakatsutsumicho,District_Nakayashikicho,District_Nashinokicho,District_Nasukawacho,District_Natayacho,District_Nishiaoyama,District_Nishimatsuzono,District_Nishimirumae,District_Nishisemboku,District_Nishishitadaicho,District_Odatecho,District_Odoori,District_Ogayuu,District_Osawakawara,District_Otobe,District_Saien,District_Sakaidacho,District_Sakanacho,District_Sakuradai,District_Sambon-yanagi,District_Sannocho,District_Semboku,District_Shibutami,District_Shikecho,District_Shimizucho,District_Shimmeicho,District_Shimoda,District_Shimoiioka,District_Shimokazuma,District_Shimoota,District_Shimoyonai,District_Shindencho,District_Shinjocho,District_Sumiyoshicho,District_Takamatsu,District_Tatemukaicho,District_Tenjincho,District_Tenshojicho,District_Teshiromori,District_Tsuchibuchi,District_Tsukigaoka,District_Tsunagi,District_Tsushida,District_Tsushidacho,District_Tsushidachuo,District_Tsushidaminami,District_Tsushidanishi,District_Tsutsujigaoka,District_Ueda,District_Uedatsutsumi,District_Wakasonocho,District_Yamagishi,District_Yuugaosecho,District_Yuzawa,District_Yuzawahigashi,District_Yuzawaminami,District_Yuzawanishi,District_Zaimokucho,District_Zenkunen,Nearest_Station_Aoyama (Iwate),Nearest_Station_Iwateiioka,Nearest_Station_Kamimorioka,Nearest_Station_Kamiyonai,Nearest_Station_Koiwai,Nearest_Station_Koma,Nearest_Station_Kuriyagawa,Nearest_Station_Morioka,Nearest_Station_None,Nearest_Station_Okama,Nearest_Station_Senbokucho,Nearest_Station_Shibutami,Nearest_Station_Shizukuishi,Nearest_Station_Yahaba,Nearest_Station_Yamagishi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
