,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Gifu Prefecture,Municipality_Gifu City,District_Akanabehishino,District_Akanabehongo,District_Akanabenakajima,District_Akanabeokawa,District_Akanabeshinsho,District_Akanabeterayashiki,District_Akutamiminamiyama,District_Amagasakicho,District_Aratamachi,District_Awanonishi,District_Bentencho,District_Fukumitsuhigashi,District_Fukumitsuminamimachi,District_Fukuzumicho,District_Godo,District_Gotsubo,District_Hakusancho,District_Hananokicho,District_Hashimotocho,District_Heiwadoori,District_Higashijima,District_Higashikimpocho,District_Hikarimachi,District_Hinominami,District_Hinonishi,District_Honjo,District_Honjonishi,District_Hosobata,District_Ichihashi,District_Imojima,District_Irifunecho,District_Iwachi,District_Jotodori,District_Kaburagicho,District_Kagashimaminami,District_Kagashimaseika,District_Kaguracho,District_Kakomachi,District_Kamitsuchii,District_Kamizaimokucho,District_Kanazonocho,District_Kanohongokucho,District_Kanokamihommachi,District_Kanokotobukicho,District_Kanomikasacho,District_Kanomizunomachi,District_Kanoryukocho,District_Kanosakaemachidori,District_Kanosakuradacho,District_Kashimacho,District_Kayabaminami,District_Kikuchicho,District_Kimpocho,District_Kiridooshi,District_Kitaisshiki,District_Kitayama,District_Kiyozumicho,District_Komeyacho,District_Konomachi,District_Koran,District_Kumoicho,District_Masagocho,District_Minamitonomachi,District_Misonocho,District_Mitarashi,District_Miyakitacho,District_Nagara,District_Nagaraoka,District_Nagararyutocho,District_Nakatakeyacho,District_Naniwacho,District_Nishikicho,District_Nishinosho,District_Noisshiki,District_Noritake,District_Noritakenaka,District_Obusasakuramachi,District_Odamachi,District_Odazukacho,District_Osugakita,District_Rokujohigashi,District_Rokujominami,District_Rokujoomizo,District_Ryoge,District_Sagiyama,District_Sagiyamahigashi,District_Sagiyamashimmachi,District_Sakaeshimmachi,District_Sakaimachi,District_Sei,District_Seihommachi,District_Shimasakaemachi,District_Shimashimmachi,District_Shimootamachi,District_Shimotsuchii,District_Sodenhigashimachi,District_Sodensakaemachi,District_Sogaya,District_Suminoecho,District_Takamicho,District_Tashogoecho,District_Tatsutamachi,District_Tejikaracho,District_Tetsumeidoori,District_Toeicho,District_Tsukinoecho,District_Tsurumaicho,District_Utsuboyacho,District_Wakamiyacho,District_Yabutaminami,District_Yabutanaka,District_Yakushicho,District_Yamabukicho,District_Yanaizuchohasuike,District_Yanaizuchohigashizuka,District_Yanaizuchohongo,District_Yashiro,District_Yoshinomachi,Nearest_Station_Chajo,Nearest_Station_Gifu,Nearest_Station_Hosobata,Nearest_Station_Hozumi,Nearest_Station_Kiridoshi,Nearest_Station_Meitetsugifu,Nearest_Station_Nagamori,Nearest_Station_Nishigifu,Nearest_Station_Nishikasamatsu,Nearest_Station_None,Nearest_Station_Tagami,Nearest_Station_Tejikara,Nearest_Station_Yanaizu (Gifu),Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_3DK,Layout_3LDK,Layout_3LDK+S,Layout_4LDK,Layout_4LDK+S,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
