,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Ibaraki Prefecture,Municipality_Tsukuba City,District_Ajiki,District_Akatsuka,District_Akeshi,District_Amakubo,District_Arai,District_Aramakida,District_Ashibino,District_Azuma,District_Daimachi,District_Enokido,District_Fujimidai,District_Furudate,District_Furuku,District_Gakuemminami,District_Gakuennomori,District_Hanabatake,District_Hanamuro,District_Hanashimashinden,District_Hanazono,District_Harukazedai,District_Hassaki,District_Hasunuma,District_Higashi,District_Higashiarai,District_Higashihiratsuka,District_Higashimaruyama,District_Higashioka,District_Hinosawa,District_Hirasawa,District_Hojo,District_Horage,District_Hoyodai,District_Ichinodai,District_Iida,District_Ikemukai,District_Imagashima,District_Inaoka,District_Inarihara,District_Inarimae,District_Izumi,District_Jiyuugaoka,District_Kamigo,District_Kamihara,District_Kamihirooka,District_Kamiiwasaki,District_Kamikawarazaki,District_Kamioshima,District_Kamisato,District_Kamisugama,District_Kamiyokoba,District_Kamizakai,District_Kanamemotokamikuchinohori,District_Kanamemotominamikuchinohori,District_Kanamemotonakane,District_Kanamemotosatsukabe,District_Kangoori,District_Kannondai,District_Karima,District_Kashimadai,District_Kasuga,District_Katada,District_Kenkyugakuen,District_Kise,District_Kitaota,District_Kojirahazama,District_Konda,District_Koya,District_Koyadai,District_Koyama,District_Kukizaki,District_Kunimatsu,District_Kurakake,District_Kurihara,District_Kyumantsubo,District_Maeno,District_Makizono,District_Mase,District_Matsunoki,District_Matsushiro,District_Midorigaoka,District_Midorino,District_Midorinochuo,District_Midorinohigashi,District_Midorinominami,District_Mimori,District_Minaminakazuma,District_Morinosato,District_Myojin,District_Nabenumashinden,District_Nakabeppu,District_Nakane,District_Nakayama,District_Namiki,District_Ninomiya,District_Nishigoya,District_Nishiohashi,District_Nishioi,District_Nishioka,District_Nishionuma,District_Numazaki,District_Oda,District_Ofunato,District_Ogata,District_Oguki,District_Oi,District_Omonoi,District_Onogawa,District_Onozaki,District_Osagoya,District_Osuna,District_Ozone,District_Ryusedai,District_Saiki,District_Sakae,District_Sakaimatsu,District_Sakemaru,District_Sakura,District_Sakuragaoka,District_Sakuranomori,District_Sasagi,District_Sengen,District_Shibasaki,District_Shimana,District_Shimohirooka,District_Shimokawarazaki,District_Shimokayamaru,District_Shimoyokoba,District_Shinozaki,District_Shiroyama,District_Shoei,District_Sugama,District_Takamihara,District_Takanohara,District_Takasaki,District_Takezono,District_Takura,District_Tamatori,District_Tanaka,District_Tegomaru,District_Teragu,District_Tokodai,District_Toohigashi,District_Toyosatonomori,District_Tsuchida,District_Tsukuba,District_Tsukuho,District_Tsukuriya,District_Ueno,District_Uenomuro,District_Umegaoka,District_Umezono,District_Urushijo,District_Usui,District_Wakaba,District_Wakaguri,District_Wakamori,District_Yagihashi,District_Yamaguchi,District_Yamanaka,District_Yatabe,District_Yokomachi,District_Yoshinuma,Nearest_Station_Arakawaoki,Nearest_Station_Banpakukinenkoen (Ibaraki),Nearest_Station_Fujishiro,Nearest_Station_Hitachinoushiku,Nearest_Station_Ishige,Nearest_Station_Kenkyugakuen,Nearest_Station_Midorino,Nearest_Station_Mitsuma,Nearest_Station_None,Nearest_Station_Sanuki,Nearest_Station_Shimotsuma,Nearest_Station_Sodo,Nearest_Station_Tsuchiura,Nearest_Station_Tsukuba,Nearest_Station_Ushiku,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
