,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Toyama Prefecture,Municipality_Imizu City,District_Akai,District_Aobadai,District_Aoidani,District_Ashiaraishimmachi,District_Biwakubi,District_Chuomachi,District_Daimon,District_Daimonhongo,District_Daimonshin,District_Doai,District_Dodai,District_Ebie,District_Futakuchi,District_Hachimammachi,District_Hamabirakishimmachi,District_Hashigejo,District_Hibari,District_Higashitaikoyama,District_Hirokami,District_Hojozumachi,District_Hommachi,District_Hongo,District_Honkaihotsu,District_Hoonoki,District_Horioka,District_Ikeda,District_Imai,District_Imakaihotsu,District_Imizucho,District_Jojo,District_Kaganomiya,District_Kaganomiyayayoi,District_Kaguramachi,District_Kairyumachi,District_Kamochubu,District_Kamomedai,District_Kataguchi,District_Kitano,District_Kitatakaki,District_Kobayashi,District_Koizumi,District_Kojima,District_Kuguminato,District_Kurokawa,District_Kurokawashin,District_Kusaokacho,District_Kushita,District_Matsunoki,District_Midorimachi,District_Mikkasone,District_Minamitaikoyama,District_Minatomachi,District_Mitoda,District_Miyabukuro,District_Nakamura,District_Nakano,District_Nakaoidashin,District_Nakashimminato,District_Nakataikoyama,District_Ninomarumachi,District_Nishishimminato,District_Nishitakagi,District_Ogo,District_Oshimakitano,District_Sakuramachi,District_Sanga,District_Shichimi,District_Shichiminakano,District_Shiido,District_Shimomurasanga,District_Shinkaihotsu,District_Shinkatamachi,District_Shiraishi,District_Shogawahommachi,District_Shogenji,District_Shoseimachi,District_Surideiji,District_Taikocho,District_Taikoyama,District_Takabashimmachi,District_Takehana,District_Tanada,District_Tatemachi,District_Teratsukahara,District_Tesaki,District_Tomei,District_Tsukagoshi,District_Tsukurimichi,District_Umenoki,District_Uwano,District_Wakabayashi,District_Wakasugi,District_Washizuka,District_Yatsuzuka,District_Zenkoji,Nearest_Station_Etchudaimon,Nearest_Station_Fukuoka(Toyama),Nearest_Station_Futatsuka,Nearest_Station_Higashishinminato,Nearest_Station_Kaiomaru,Nearest_Station_Kosugi (Ainokaze),Nearest_Station_Kureha,Nearest_Station_Nakafushiki,Nearest_Station_Nakashinminato,Nearest_Station_Nishi Shinminato,Nearest_Station_Rokudoji,Nearest_Station_Shinmachiguchi,Nearest_Station_Shogawaguchi,Nearest_Station_Takaoka,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
