,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Shiga Prefecture,Municipality_Otsu City,District_Akanecho,District_Akibadai,District_Arakawa,District_Asahigaoka,District_Awazucho,District_Bamba,District_Beppo,District_Chadomachi,District_Chagasaki,District_Chuo,District_Daimotsu,District_Fujimidai,District_Fujiokumachi,District_Hamaotsu,District_Hasuikecho,District_Hieitsuji,District_Hiratsu,District_Honkatata,District_Hotarudani,District_Ichiriyama,District_Imakatata,District_Ishiyamadera,District_Jinryo,District_Kagamigahama,District_Karahashicho,District_Karasaki,District_Kasugacho,District_Kayanoura,District_Kido,District_Kitakomatsu,District_Kitaoji,District_Kojogaoka,District_Kokubu,District_Kyomachi,District_Mano,District_Marunouchicho,District_Matsubaracho,District_Matsumoto,District_Matsuyamacho,District_Minamishiga,District_Mise,District_Motomiya,District_Nagara,District_Nakasho,District_Nango,District_Nionohama,District_Nishikoori,District_Nishinosho,District_Noka,District_Obanagawa,District_Oe,District_Ogaya,District_Oginosato,District_Oiwakecho,District_Ojigaoka,District_Osaka,District_Saigawa,District_Sakaemachi,District_Sakamoto,District_Sakuranocho,District_Seta,District_Shimosakamoto,District_Tamanoura,District_Tatsugaoka,District_Toriigawacho,District_Uchidehama,District_Umebayashi,District_Waninakahama,District_Yamagamicho,District_Yanagasaki,District_Yanagawa,District_Yayoicho,District_Yokogi,Nearest_Station_Biwako-hamaotsu,Nearest_Station_Hieizansakamoto,Nearest_Station_Hira (Shiga),Nearest_Station_Ishiyama,Nearest_Station_Kamisakaemachi,Nearest_Station_Karahashimae,Nearest_Station_Karasaki,Nearest_Station_Katata,Nearest_Station_Kawaragahama,Nearest_Station_Miidera,Nearest_Station_Minamikusatsu,Nearest_Station_Nakanosho,Nearest_Station_Ogotoonsen,Nearest_Station_Oiwake (Shiga),Nearest_Station_Omimaiko,Nearest_Station_Ono (Shiga),Nearest_Station_Otsu,Nearest_Station_Otsukyo,Nearest_Station_Seta (Shiga),Nearest_Station_Shiga,Nearest_Station_Shigasato,Nearest_Station_Shimanoseki,Nearest_Station_Terasho,Nearest_Station_Wani,Nearest_Station_Yamashina,Nearest_Station_Zesehonmachi,Nearest_Station_Zeze,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1LK,Layout_1R,Layout_2DK,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4DK+S,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
