,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Niigata Prefecture,"Municipality_Akiha Ward,Niigata City","Municipality_Chuo Ward,Niigata City","Municipality_Higashi Ward,Niigata City",Municipality_Joetsu City,"Municipality_Konan Ward,Niigata City",Municipality_Nagaoka City,"Municipality_Nishi Ward,Niigata City","Municipality_Nishikan Ward,Niigata City",Municipality_Sanjo City,Municipality_Shibata City,District_Abumi,District_Abuminishi,District_Akashi,District_Amigawara,District_Aoyama,District_Aoyamashimmachi,District_Ariakecho,District_Asahimachi,District_Asahimachidoori,District_Bandai,District_Benten,District_Botan-yama,District_Bunkyocho,District_Daigakuminami,District_Daimachi,District_Dekijima,District_Fujinoshinden,District_Fukuzumi,District_Furumachidoori,District_Futabacho,District_Gakkocho,District_Gakkochodori,District_Gofukumachi,District_Hanazono,District_Hasugata,District_Heijima,District_Higashiaoyama,District_Higashiaramachi,District_Higashiboridoori,District_Higashiborimaedoori,District_Higashidekijima,District_Higashifunaba,District_Higashinakadoori,District_Higashiodori,District_Higashisaiwaicho,District_Higashisakanouemachi,District_Higashisanjo,District_Higashiuradate,District_Hinode,District_Honcho,District_Honchodoori,District_Horinouchi,District_Horinouchiminami,District_Hoshiba,District_Ichibamboridooricho,District_Igakuchodoori,District_Ishibashi,District_Isurugiminamimachi,District_Jizo,District_Jonaicho,District_Kamedayotsugoya,District_Kamiokawamaedori,District_Kamiomi,District_Kamitokoro,District_Kamojima,District_Kandoji,District_Kashiwacho,District_Kasugano,District_Kasugayamamachi,District_Kawabatacho,District_Kawagishicho,District_Kawasaki,District_Kesajiro,District_Kida,District_Kobari,District_Kobaridai,District_Kobarigaoka,District_Kobarikamiyama,District_Kobariminamidai,District_Kodo,District_Konan,District_Koshi,District_Koshoji,District_Magariaramachi,District_Matsuba,District_Maze,District_Meike,District_Meikekamiyama,District_Meikeminami,District_Minamidekijima,District_Minamihamadoori,District_Minamimachi,District_Minamisasaguchi,District_Minamishichiku,District_Minamiyokoboricho,District_Misakicho,District_Miyauchi,District_Mizushimacho,District_Mokkoshimmachi,District_Motoumakoshi,District_Nagacho,District_Nagaminemachi,District_Nakajima,District_Nakamachi,District_Nakayama,District_Nakazawa,District_Nishiariakecho,District_Nishiboridoori,District_Nishiborimaedoori,District_Nishihoncho,District_Nishiminatomachidoori,District_Nishiohatacho,District_Nishisenju,District_Nishishirocho,District_Nishiumayajimacho,District_Nuttarihigashi,District_Oaza Shimomonzen,District_Ogatahoncho,District_Ojimahoncho,District_Omachi,District_Omi,District_Omotemachi,District_Otedoori,District_Otemachi,District_Oyachi,District_Saiwaicho,District_Saiwainishi,District_Sakaemachi,District_Sakaisunayama,District_Sakanouemachi,District_Sakuragicho,District_Sanwacho,District_Sasaguchi,District_Sekinamicho,District_Sekishin,District_Sekiyakanabachiyamacho,District_Sekiyaokawamae,District_Sekiyashimmachidoori,District_Sekiyashimokawaracho,District_Sekiyatamachi,District_Senju,District_Senshu,District_Shichiku,District_Shichikuyama,District_Shimookawamaedori,District_Shimotokorojima,District_Shin-ishiyama,District_Shinanomachi,District_Shinkocho,District_Shinwa,District_Sumiyoshicho,District_Tenjin,District_Terajimamachi,District_Teraoasahidoori,District_Teraokami,District_Terauradoori,District_Tomei,District_Tonomachi,District_Touncho,District_Toyano,District_Tsukiokaonsen,District_Urayama,District_Wagocho,District_Watarimachi,District_Yachiyo,District_Yayoicho,District_Yoneyama,District_Yoriicho,District_Zao,District_Zendocho,Nearest_Station_Aoyama (Niigata),Nearest_Station_Echigoishiyama,Nearest_Station_Hakusan (Niigata),Nearest_Station_Higashiniigata,Nearest_Station_Higashisanjo,Nearest_Station_Iwamuro,Nearest_Station_Kameda,Nearest_Station_Kasugayama,Nearest_Station_Kitanagaoka,Nearest_Station_Kitasanjo,Nearest_Station_Kobari,Nearest_Station_Minamitakada,Nearest_Station_Miyauchi (Niigata),Nearest_Station_Nagaoka,Nearest_Station_Naoetsu,Nearest_Station_Niigata,Nearest_Station_Niigatadaigakumae,Nearest_Station_Niitsu,Nearest_Station_Nishishibata,Nearest_Station_None,Nearest_Station_Ogata,Nearest_Station_Sanjo (Niigata),Nearest_Station_Sekiya (Niigata),Nearest_Station_Shibata,Nearest_Station_Takada (Niigata),Nearest_Station_Terao,Nearest_Station_Toyosaka,Nearest_Station_Tsukioka (Niigata),Layout_1DK,Layout_1DK+S,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_3LK,Layout_4DK,Layout_4K,Layout_4LDK,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
