,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,Municipality_Kushiro City,District_Aikokuhigashi,District_Aikokunishi,District_Akatsukicho,District_Asahimachi,District_Ashino,District_Chitosecho,District_Fujimi,District_Fumizono,District_Futabacho,District_Hanazonocho,District_Harutori,District_Higashikawacho,District_Horikawacho,District_Hoshigaurakita,District_Hoshigauraodori,District_Iriecho,District_Irifune,District_Jisuicho,District_Kaizuka,District_Kashiwagicho,District_Kasugacho,District_Katsurakoi,District_Kawabatacho,District_Kawakitacho,District_Kitacho,District_Kitaodori,District_Kitazono,District_Komabacho,District_Kotobuki,District_Koyocho,District_Kuroganecho,District_Kyoeiodori,District_Masuura,District_Matsuuracho,District_Midorigaoka,District_Mihara,District_Minamihamacho,District_Minamiodori,District_Miyamoto,District_Musa,District_Nakahamacho,District_Nakajimacho,District_Nakatsuruno,District_Nakazonocho,District_Naniwacho,District_Okawacho,District_Okotsu,District_Omachi,District_Ombetsuchokawahigashi,District_Otanoshike,District_Otanoshikekita,District_Otanoshikeminami,District_Otanoshikenishi,District_Saiwaicho,District_Sakuragaoka,District_Shimbashiodori,District_Shin-eicho,District_Shinfujicho,District_Shinkawacho,District_Shinkushirocho,District_Shintomicho,District_Shirakabadai,District_Shiritocho,District_Shiroganecho,District_Shiroyama,District_Shiundai,District_Showacho,District_Showachuo,District_Showakita,District_Showaminami,District_Suehirocho,District_Suminoecho,District_Sumiyoshi,District_Takaramachi,District_Tottorikita,District_Tottoriminami,District_Tottoriodori,District_Toyokawacho,District_Tsurugadai,District_Tsurunohigashi,District_Urami,District_Wakakusacho,District_Wakamatsucho,District_Wakatakecho,District_Yanagimachi,District_Yayoi,District_Yonemachi,District_Zaimokucho,Nearest_Station_Higashikushiro,Nearest_Station_Kushiro,Nearest_Station_Musa (Hokkaido),Nearest_Station_None,Nearest_Station_Onbetsu,Nearest_Station_Otanoshike,Nearest_Station_Shin-otanoshike,Nearest_Station_Shinfuji (Hokkaido),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
