,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Hyogo Prefecture,Municipality_Amagasaki City,District_Doicho,District_Hama,District_Higashinaniwacho,District_Higashisonodacho,District_Higashitsukaguchicho,District_Imafuku,District_Inabamotomachi,District_Inabaso,District_Jokoji,District_Kaminoshimacho,District_Kamisakabe,District_Kandakitadoori,District_Kandaminamidoori,District_Kandanakadoori,District_Kawaranomiya,District_Kema,District_Kinrakujicho,District_Konakajima,District_Kuchitanaka,District_Kuisehommachi,District_Kuisekitashimmachi,District_Kuiseminamishimmachi,District_Kukuchinishimachi,District_Kuriyamacho,District_Meishincho,District_Minamimukonoso,District_Minamitsukaguchicho,District_Misono,District_Misonocho,District_Miyauchicho,District_Mizudocho,District_Motohamacho,District_Mukocho,District_Mukogawacho,District_Mukomotomachi,District_Mukonosato,District_Mukonoso,District_Mukonosohigashi,District_Mukonosohommachi,District_Mukonosonishi,District_Mukoyutakamachi,District_Nagasuhigashidoori,District_Nagasuhondoori,District_Nagasunakadoori,District_Nagasunishidoori,District_Nakoji,District_Nanamatsucho,District_Nishidaimotsucho,District_Nishihommachi,District_Nishikoya,District_Nishinagasucho,District_Nishinaniwacho,District_Nishitachibanacho,District_Ohamacho,District_Onishicho,District_Oshima,District_Oshokawatacho,District_Oshokita,District_Oshonakadoori,District_Oshonishimachi,District_Santandacho,District_Shido,District_Shimosakabe,District_Shioe,District_Showadoori,District_Showaminamidoori,District_Sutokuin,District_Tachibanacho,District_Takeyacho,District_Tano,District_Tateyacho,District_Tomatsucho,District_Tsugiya,District_Tsukaguchicho,District_Tsukaguchihommachi,District_Tsunematsu,District_Yomogawacho,District_Zempojicho,Nearest_Station_Amagasaki (Hanshin),Nearest_Station_Amagasaki (JR),Nearest_Station_Amagasaki Center Pool Mae,Nearest_Station_Daimotsu,Nearest_Station_Deyashiki,Nearest_Station_Higashinaruo,Nearest_Station_Inadera,Nearest_Station_Inano,Nearest_Station_Koshienguchi,Nearest_Station_Kotoen,Nearest_Station_Kuise,Nearest_Station_Mondoyakujin,Nearest_Station_Mukogawa,Nearest_Station_Mukonoso,Nearest_Station_Shukugawa,Nearest_Station_Sonoda,Nearest_Station_Tachibana,Nearest_Station_Takarazuka,Nearest_Station_Tsukaguchi (Hankyu),Nearest_Station_Tsukaguchi (JR),Layout_1DK,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LD,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
