,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kyoto Prefecture,"Municipality_Sakyo Ward,Kyoto City",District_Akitsukicho,District_Awadaguchitoriicho,District_Daimonjicho,District_Ginkakujimaecho,District_Hanase,District_Higashimarutacho,District_Higashitakeyacho,District_Ichijojiaojocho,District_Ichijojibabacho,District_Ichijojidaishinkaicho,District_Ichijojidekuchicho,District_Ichijojidonomaecho,District_Ichijojigatsurinjicho,District_Ichijojiharaitonocho,District_Ichijojihayamacho,District_Ichijojihigashimizuboshicho,District_Ichijojihigashisuginomiyacho,District_Ichijojihigashitojikawaracho,District_Ichijojihigashiuracho,District_Ichijojihinokuchicho,District_Ichijojiinaricho,District_Ichijojiiorinocho,District_Ichijojijizomotocho,District_Ichijojikawaradacho,District_Ichijojikinomotocho,District_Ichijojikitaomarucho,District_Ichijojimatsubaracho,District_Ichijojimatsudacho,District_Ichijojiminamiomarucho,District_Ichijojimiyanohigashicho,District_Ichijojimonguchicho,District_Ichijojimukaibatacho,District_Ichijojinakanodacho,District_Ichijojinishimizuboshicho,District_Ichijojinishisuginomiyacho,District_Ichijojinishitojikawaracho,District_Ichijojinishiurabatacho,District_Ichijojinodacho,District_Ichijojioharadacho,District_Ichijojisagarimatsucho,District_Ichijojisaikatacho,District_Ichijojisatonomaecho,District_Ichijojisatononishicho,District_Ichijojishimizucho,District_Ichijojisomedonocho,District_Ichijojitoromotocho,District_Ichijojitsukamotocho,District_Ichijojitsukidacho,District_Ichijojiumenokicho,District_Ichijojiyakushidocho,District_Iwakuraaguracho,District_Iwakurachuzaijicho,District_Iwakurahanazonocho,District_Iwakurahataedacho,District_Iwakurahigashimiyatacho,District_Iwakurakinocho,District_Iwakurakitaikedacho,District_Iwakurakitakuwaharacho,District_Iwakuramikasacho,District_Iwakuraminamihiraokacho,District_Iwakuraminamiikedacho,District_Iwakuraminamikawaracho,District_Iwakuraminamikinocho,District_Iwakuraminamimiyakecho,District_Iwakuraminamiosagicho,District_Iwakuraminamiyonnotsubocho,District_Iwakuramiyakecho,District_Iwakuramuramatsucho,District_Iwakuranagatanicho,District_Iwakuranakakawaracho,District_Iwakuranakamachi,District_Iwakuranakaosagicho,District_Iwakuranakazaijicho,District_Iwakuranishigodacho,District_Iwakuranishikawaracho,District_Iwakuranishimiyatacho,District_Iwakuraosagicho,District_Iwakurashimozaijicho,District_Jodojibambacho,District_Jodojihigashidacho,District_Jodojiishibashicho,District_Jodojikamibambacho,District_Jodojikamiminamidacho,District_Jodojikoyamacho,District_Jodojiminamidacho,District_Jodojinishidacho,District_Jodojishimobambacho,District_Jodojishimominamidacho,District_Jodojishinnyocho,District_Kamitakanodaimyojincho,District_Kamitakanofukadacho,District_Kamitakanofurukawacho,District_Kamitakanohatagadacho,District_Kamitakanohatamachi,District_Kamitakanohigashidacho,District_Kamitakanohigashihimurocho,District_Kamitakanohigashiyama,District_Kamitakanoikenouchicho,District_Kamitakanoishidacho,District_Kamitakanokamiaramakicho,District_Kamitakanokamombayashicho,District_Kamitakanokanetsukicho,District_Kamitakanokawaracho,District_Kamitakanokinoshitacho,District_Kamitakanokitakawaracho,District_Kamitakanokitatacho,District_Kamitakanokurumajicho,District_Kamitakanomaedacho,District_Kamitakanomorokicho,District_Kamitakanonagaredacho,District_Kamitakanonakacho,District_Kamitakanonishihimurocho,District_Kamitakanoohochicho,District_Kamitakanookukomoricho,District_Kamitakanoonocho,District_Kamitakanootsukacho,District_Kamitakanooyudecho,District_Kamitakanorinkocho,District_Kamitakanosagicho,District_Kamitakanosantandacho,District_Kamitakanosatsutacho,District_Kamitakanosawabuchicho,District_Kamitakanoshimoaramakicho,District_Kamitakanosuishacho,District_Kamitakanotoriwakicho,District_Kashiracho,District_Kitashirakawabettocho,District_Kitashirakawadaidocho,District_Kitashirakawahigashihiraicho,District_Kitashirakawahigashiioricho,District_Kitashirakawahigashikubotacho,District_Kitashirakawahigashioguracho,District_Kitashirakawahigashisenouchicho,District_Kitashirakawahigashitsutacho,District_Kitashirakawajizodanicho,District_Kitashirakawakamibettocho,District_Kitashirakawakamihatecho,District_Kitashirakawakamiikedacho,District_Kitashirakawakubotacho,District_Kitashirakawamaruyamacho,District_Kitashirakawanishiioricho,District_Kitashirakawanishimachi,District_Kitashirakawanishisenouchicho,District_Kitashirakawanishitsutacho,District_Kitashirakawaoguracho,District_Kitashirakawaoiwakecho,District_Kitashirakawasenouchicho,District_Kitashirakawashibusecho,District_Kitashirakawashimobettocho,District_Kitashirakawashimoikedacho,District_Kitashirakawatsutacho,District_Kitashirakawayamadacho,District_Kitashirakawayamanomotocho,District_Kuramahommachi,District_Kurodanicho,District_Kuta,District_Matsugasakidonouecho,District_Matsugasakigoshonouchicho,District_Matsugasakihigashimachi,District_Matsugasakihigashisakuragicho,District_Matsugasakihigashiyama,District_Matsugasakihinoecho,District_Matsugasakihorimachi,District_Matsugasakiidegahanacho,District_Matsugasakiidegakaidocho,District_Matsugasakiimakaidocho,District_Matsugasakiitchodacho,District_Matsugasakikaijiricho,District_Matsugasakikawaradacho,District_Matsugasakikotakeyabucho,District_Matsugasakikowakicho,District_Matsugasakikudocho,District_Matsugasakikumojicho,District_Matsugasakinakamachi,District_Matsugasakinishisakuragicho,District_Matsugasakirokunotsubocho,District_Matsugasakisakuragicho,District_Matsugasakisandan-osacho,District_Matsugasakishibamotocho,District_Matsugasakishodencho,District_Matsugasakisugigakaidocho,District_Matsugasakiyanaidacho,District_Matsugasakiyobikaericho,District_Matsugasakiyokonawatecho,District_Minamimonzencho,District_Nambacho,District_Nanzenjikitanobocho,District_Nanzenjikusakawacho,District_Nanzenjishimokawaracho,District_Nyakuojicho,District_Ohara,District_Oharaidecho,District_Oharaoonagasecho,District_Ohararaikoincho,District_Oharatoderacho,District_Oharauenocho,District_Okazakienshojicho,District_Okazakihigashifukunokawacho,District_Okazakihigashitennocho,District_Okazakihoshojicho,District_Okazakiiriecho,District_Okazakikitagoshocho,District_Okazakiminamigoshocho,District_Okazakinishifukunokawacho,District_Okazakisaishojicho,District_Okazakiseishojicho,District_Okazakishinnyodomaecho,District_Okazakitennocho,District_Okazakitokuseicho,District_Okikucho,District_Shimogamohagigakakiuchicho,District_Shimogamohigashihangicho,District_Shimogamohigashihommachi,District_Shimogamohigashikishimotocho,District_Shimogamohigashimorigamaecho,District_Shimogamohigashitakagicho,District_Shimogamohigashitsukamotocho,District_Shimogamohigashiumenokicho,District_Shimogamohommachi,District_Shimogamoinokodacho,District_Shimogamoizumikawacho,District_Shimogamokamikawaracho,District_Shimogamokashiwabecho,District_Shimogamokibunecho,District_Shimogamokishimotocho,District_Shimogamokitachanokicho,District_Shimogamokitanonokamicho,District_Shimogamokitashibacho,District_Shimogamokitazonocho,District_Shimogamokodonocho,District_Shimogamomatsubaracho,District_Shimogamomatsunokicho,District_Shimogamominakuchicho,District_Shimogamominamichanokicho,District_Shimogamominaminonokamicho,District_Shimogamominamishibacho,District_Shimogamomiyakawacho,District_Shimogamomiyazakicho,District_Shimogamomorigamaecho,District_Shimogamomorimotocho,District_Shimogamonakakawaracho,District_Shimogamonishihangicho,District_Shimogamonishimotocho,District_Shimogamonishitakagicho,District_Shimogamoshibamotocho,District_Shimogamoshimokawaracho,District_Shimogamotadekuracho,District_Shimogamotakagicho,District_Shimogamotsukamotocho,District_Shimogamoumenokicho,District_Shimogamoyakocho,District_Shimogamoyanadacho,District_Shimpontocho,District_Shishigatanihonen-incho,District_Shishigatanihonen-innishimachi,District_Shishigatanikamimiyanomaecho,District_Shishigataninishiteranomaecho,District_Shishigatanisakuradanicho,District_Shishigataniteranomaecho,District_Shizuichiichiharacho,District_Shizuichinonakacho,District_Shizuichishizuharacho,District_Shogoin-entomicho,District_Shogoinkawaracho,District_Shogoinnakamachi,District_Shogoinnishimachi,District_Shogoinrengezocho,District_Shogoinsannocho,District_Shugakuimbabawakicho,District_Shugakuimbusshacho,District_Shugakuimmizukawaracho,District_Shugakuimmuromachi,District_Shugakuin-inuzukacho,District_Shugakuin-ishikakecho,District_Shugakuin-izumidonocho,District_Shugakuin-obayashicho,District_Shugakuin-okidonocho,District_Shugakuin-yakushidocho,District_Shugakuin-yamanohanacho,District_Shugakuin-yamazoecho,District_Shugakuinchayanomaecho,District_Shugakuindaidocho,District_Shugakuinhazamacho,District_Shugakuinhinokitogecho,District_Shugakuinkaikombocho,District_Shugakuinkarasumarucho,District_Shugakuinkawajiricho,District_Shugakuinkitafukecho,District_Shugakuinnakabayashicho,District_Shugakuinnishifukecho,District_Shugakuinnoboriuchicho,District_Shugakuinsemmandacho,District_Shugakuinshuzen-an,District_Shugakuinsuijodencho,District_Shugakuintakabecho,District_Shugakuintsuboecho,District_Takanohigashihirakicho,District_Takanoizumicho,District_Takanokamitakeyacho,District_Takanonishihirakicho,District_Takanoshimizucho,District_Takanotadeharacho,District_Takanotakeyacho,District_Takanotamaokacho,District_Tanakaasukaicho,District_Tanakafurukawacho,District_Tanakagenkyocho,District_Tanakaharunacho,District_Tanakahigashiharunacho,District_Tanakahigashihinokuchicho,District_Tanakahigashitakaharacho,District_Tanakahinokuchicho,District_Tanakakamifurukawacho,District_Tanakakamigenkyocho,District_Tanakakamiokubocho,District_Tanakakitaharunacho,District_Tanakaminaminishiuracho,District_Tanakaminamiokubocho,District_Tanakamonzencho,District_Tanakanishiharunacho,District_Tanakanishihinokuchicho,District_Tanakanishiokubocho,District_Tanakanishitakaharacho,District_Tanakanishiuracho,District_Tanakanokamicho,District_Tanakaoicho,District_Tanakaokubocho,District_Tanakasatonomaecho,District_Tanakasatonouchicho,District_Tanakasekidencho,District_Tanakashimoyanagicho,District_Tanakatakaharacho,District_Yamabanadaijodencho,District_Yamabanaitchodacho,District_Yamabanakawabatacho,District_Yamabanakawagishicho,District_Yamabanakawaharacho,District_Yamabanamorimotocho,District_Yamabanaokimicho,District_Yamabanaotsukacho,District_Yamabanatakigahanacho,District_Yamabanayanagatsubocho,District_Yaseakimotocho,District_Yasehanajiricho,District_Yasekonoecho,District_Yasenosecho,District_Yoshidahommachi,District_Yoshidaizumidonocho,District_Yoshidakaguraokacho,District_Yoshidakamiadachicho,District_Yoshidakawaracho,District_Yoshidakonoecho,District_Yoshidanakaadachicho,District_Yoshidanakaojicho,District_Yoshidanihommatsucho,District_Yoshidashimoadachicho,District_Yoshidashimoojicho,District_Yoshidatachibanacho,District_Yoshidaushinomiyacho,District_Yoshinagacho,Nearest_Station_Chayama (Kyoto),Nearest_Station_Demachiyanagi,Nearest_Station_Gionshijou,Nearest_Station_Hachimanmae (Kyoto),Nearest_Station_Higashiyama (Kyoto),Nearest_Station_Ichihara,Nearest_Station_Ichijoji,Nearest_Station_Iwakura (Kyoto),Nearest_Station_Jingumarutamachi,Nearest_Station_Keage,Nearest_Station_Kino,Nearest_Station_Kitaoji,Nearest_Station_Kitayama (Kyoto),Nearest_Station_Kokusaikaikan,Nearest_Station_Kurama,Nearest_Station_Kuramaguchi,Nearest_Station_Kyotoseikadaimae,Nearest_Station_Matsugasaki (Kyoto),Nearest_Station_Miyakehachiman,Nearest_Station_Mototanaka,Nearest_Station_Nikenchaya (Kyoto),Nearest_Station_None,Nearest_Station_Sanjo (Kyoto),Nearest_Station_Shugakuin,Nearest_Station_Takaragaike,Nearest_Station_Wani,Nearest_Station_Yasehieizanguchi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
