,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tochigi Prefecture,Municipality_Nasushiobara City,District_Andocho,District_Aoki,District_Awacho,District_Azumacho,District_Daikokucho,District_Futatsumuro,District_Haramachi,District_Higashiakada,District_Higashihara,District_Higashikoya,District_Higashimishima,District_Higashiosozawa,District_Higashitoyoura,District_Hikinuma,District_Hokyo,District_Honcho,District_Hongocho,District_Hosodake,District_Iguchi,District_Ikkucho,District_Ishibayashi,District_Itamuro,District_Kamiatsusaki,District_Kamigoya,District_Kamionuki,District_Kamiotsukashinden,District_Kamishiobara,District_Kamiyokobayashi,District_Kanezawa,District_Kanosaki,District_Kasugacho,District_Kitaakada,District_Kitafutatsumuro,District_Kitasakaecho,District_Kitawada,District_Kitayaroku,District_Kiwatahata,District_Kiyosumicho,District_Koebori,District_Koyui,District_Kuroiso,District_Kuroisosaiwaicho,District_Kutsukake,District_Kyokonsha,District_Maeyaroku,District_Maeyarokuminamicho,District_Matsuuracho,District_Midori,District_Miharacho,District_Minamiakada,District_Minamicho,District_Minamigoya,District_Mishima,District_Miyacho,District_Momura,District_Mukuriya,District_Mutsumi,District_Nabekake,District_Nagatacho,District_Nakashiobara,District_Nakauchi,District_Namikicho,District_Nikucho,District_Nishiakada,District_Nishiasahicho,District_Nishiharacho,District_Nishiiwazaki,District_Nishikicho,District_Nishimishima,District_Nishisaiwaicho,District_Nishisakaecho,District_Nishishimmachi,District_Nishitomiyama,District_Nishiyamato,District_Niwatoko,District_Numanotawa,District_Ogicho,District_Oharama,District_Orido,District_Osonosawa,District_Sakitama,District_Sankucho,District_Sano,District_Sasanuma,District_Sekiya,District_Shigiuchi,District_Shimakata,District_Shimmachi,District_Shimmidoricho,District_Shimoatsusaki,District_Shimonagata,District_Shimotano,District_Shin-asahi,District_Shinnan,District_Shiobara,District_Suehirocho,District_Sumiyoshicho,District_Takaatsu,District_Takabayashi,District_Takasagocho,District_Takayanagi,District_Tayuuzuka,District_Terago,District_Toda,District_Toei,District_Torinome,District_Toyosumicho,District_Toyoura,District_Toyouracho,District_Toyourakitamachi,District_Toyouraminamicho,District_Toyouranakamachi,District_Tsukinukizawa,District_Utsuno,District_Wakabacho,District_Wakakusacho,District_Yatsubo,District_Yayoicho,District_Yokobayashi,District_Yonkucho,District_Yumotoshiobara,District_Yutakacho,Nearest_Station_Kurodahara,Nearest_Station_Kuroiso,Nearest_Station_Nasushiobara,Nearest_Station_Nishinasuno,Nearest_Station_None,Nearest_Station_Nozaki (Tochigi),Nearest_Station_Takaku,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
