,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukui Prefecture,Municipality_Sakai City,District_Haruechoedomekamichuo,District_Haruechoedomekamihinode,District_Haruechoedomekaminishiki,District_Haruechoedomekamishimmachi,District_Haruechoedomekamishowa,District_Haruechoedomekamiyamato,District_Haruechoedomenaka,District_Haruechoedomeshimoaiden,District_Haruechoedomeshimotakamichi,District_Haruechoedomeshimoyashiki,District_Haruechofujiwashizuka,District_Haruechoharibara,District_Haruechohigashitaromaru,District_Haruechohondo,District_Haruechoichiino,District_Haruechoichiinochuo,District_Haruechoichiinokita,District_Haruechoinomukai,District_Haruechoishibotoke,District_Haruechoishizuka,District_Haruechokamikomori,District_Haruechomatsuki,District_Haruechonakanosho,District_Haruechonakasuji,District_Haruechonakasujikasuga,District_Haruechonakasujimitsuya,District_Haruechonakasujiote,District_Haruechonakasujitakada,District_Haruechonishinagata,District_Haruechonishitaromaru,District_Haruechookinunome,District_Haruechoomaki,District_Haruechosadashige,District_Haruechosakai,District_Haruechosakaimotomachi,District_Haruechosemboji,District_Haruechoshimokomori,District_Haruechoshorenge,District_Haruechotabata,District_Haruechotakae,District_Haruechotamekuni,District_Haruechotamekunikamegakubo,District_Haruechotamekuninakaku,District_Haruechotamekuninishinomiya,District_Haruechozuiojichuo,District_Haruechozuiojihigashi,District_Maruokachoaburatameto,District_Maruokachoasahi,District_Maruokachofunayose,District_Maruokachogennyo,District_Maruokachogima,District_Maruokachohakkago,District_Maruokachoharinoki,District_Maruokachohasaki,District_Maruokachohommachi,District_Maruokachoimafuku,District_Maruokachoinotsume,District_Maruokachoipponden,District_Maruokachoippondenfukusho,District_Maruokachoippondennaka,District_Maruokachoisobefukusho,District_Maruokachoisobejima,District_Maruokachoisobeshimbo,District_Maruokachoitakura,District_Maruokachojohoku,District_Maruokachokasumicho,District_Maruokachokasumigaoka,District_Maruokachokitayokoji,District_Maruokachomatsukawa,District_Maruokachomatsukawacho,District_Maruokachominamiimaichi,District_Maruokachominamiyokoji,District_Maruokachomiyuki,District_Maruokachonishisatomaruoka,District_Maruokachonishiuriya,District_Maruokachonone,District_Maruokachooguro,District_Maruokachoonagatani,District_Maruokachorakuma,District_Maruokachosakae,District_Maruokachosambongi,District_Maruokachosasawada,District_Maruokachosatomaruoka,District_Maruokachoshimma,District_Maruokachoshimoyasuta,District_Maruokachoshinkuzuryu,District_Maruokachoshinnaruka,District_Maruokachotakayanagi,District_Maruokachotameyasu,District_Maruokachotanimachi,District_Maruokachotatsumicho,District_Maruokachotoyo,District_Maruokachotsuboe,District_Maruokachotsubonouchi,District_Maruokachouda,District_Maruokachoyasutashin,District_Maruokachoyatsukuchi,District_Maruokachoyoko,District_Maruokachoyoshimasa,District_Mikunichoanto,District_Mikunichoaobadai,District_Mikunichochuo,District_Mikunichohamaji,District_Mikunichohirayama,District_Mikunichojingaoka,District_Mikunichokado,District_Mikunichokaji,District_Mikunichokakuzen,District_Mikunichokitahommachi,District_Mikunichokomegawaki,District_Mikunichokurome,District_Mikunichomidorigaoka,District_Mikunichomikunihigashi,District_Mikunichominamihommachi,District_Mikunichondokoen,District_Mikunichonishiki,District_Mikunichorakuen,District_Mikunichosaki,District_Mikunichoshimbo,District_Mikunichoshimmei,District_Mikunichoshinshuku,District_Mikunichoshuku,District_Mikunichotakematsu,District_Mikunichotakidani,District_Mikunichoyonozu,District_Sakaichofukushima,District_Sakaichohigashi,District_Sakaichohigashinakano,District_Sakaichokamihyogo,District_Sakaichokamishinjo,District_Sakaichokamizeki,District_Sakaichokibeshimbo,District_Sakaichokiyonaga,District_Sakaichomiyaryo,District_Sakaichonagabatake,District_Sakaichonagaya,District_Sakaichoomi,District_Sakaichoorito,District_Sakaichoshimohyogo,District_Sakaichoshimoshinjo,District_Sakaichoshinjo,District_Sakaichotajima,District_Sakaichotako,District_Sakaichowakamiya,Nearest_Station_Echizenshimabashi,Nearest_Station_Harue,Nearest_Station_Maruoka,Nearest_Station_Matsuoka,Nearest_Station_Mikuni (Fukui),Nearest_Station_Mikunijinja,Nearest_Station_Mikuniminato,Nearest_Station_Mizui,Nearest_Station_Morita,Nearest_Station_Nishiharue-Heartpia,Nearest_Station_Nishinagata-Yurinosato,Nearest_Station_Ozeki,Nearest_Station_Shimohyogo-Kofuku,Nearest_Station_Taromaru-Angelland,Nearest_Station_Washizukaharibara,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
