,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,"Municipality_Higashi Ward,Sapporo City",District_Fushiko10jo,District_Fushiko11jo,District_Fushiko12jo,District_Fushiko13jo,District_Fushiko14jo,District_Fushiko1jo,District_Fushiko2jo,District_Fushiko3jo,District_Fushiko4jo,District_Fushiko5jo,District_Fushiko6jo,District_Fushiko7jo,District_Fushiko8jo,District_Fushiko9jo,District_Higashikariki10jo,District_Higashikariki11jo,District_Higashikariki12jo,District_Higashikariki13jo,District_Higashikariki14jo,District_Higashikariki7jo,District_Higashikariki8jo,District_Higashikariki9jo,District_Higashikarikicho,District_Higashinaebo10jo,District_Higashinaebo11jo,District_Higashinaebo12jo,District_Higashinaebo13jo,District_Higashinaebo14jo,District_Higashinaebo15jo,District_Higashinaebo3jo,District_Higashinaebo4jo,District_Higashinaebo5jo,District_Higashinaebo6jo,District_Higashinaebo7jo,District_Higashinaebo8jo,District_Higashinaebo9jo,District_Higashinaebocho,District_Honcho1jo,District_Honcho2jo,District_Kita10johigashi,District_Kita11johigashi,District_Kita12johigashi,District_Kita13johigashi,District_Kita14johigashi,District_Kita15johigashi,District_Kita16johigashi,District_Kita17johigashi,District_Kita18johigashi,District_Kita19johigashi,District_Kita20johigashi,District_Kita21johigashi,District_Kita22johigashi,District_Kita23johigashi,District_Kita24johigashi,District_Kita25johigashi,District_Kita26johigashi,District_Kita27johigashi,District_Kita28johigashi,District_Kita30johigashi,District_Kita31johigashi,District_Kita32johigashi,District_Kita33johigashi,District_Kita34johigashi,District_Kita35johigashi,District_Kita36johigashi,District_Kita37johigashi,District_Kita38johigashi,District_Kita39johigashi,District_Kita40johigashi,District_Kita41johigashi,District_Kita42johigashi,District_Kita43johigashi,District_Kita44johigashi,District_Kita45johigashi,District_Kita46johigashi,District_Kita47johigashi,District_Kita48johigashi,District_Kita49johigashi,District_Kita50johigashi,District_Kita51johigashi,District_Kita7johigashi,District_Kita8johigashi,District_Kita9johigashi,District_Kitaokadama1jo,District_Kitaokadama2jo,District_Kitaokadama3jo,District_Kitaokadama4jo,District_Kitaokadama5jo,District_Naebocho,District_Nakanuma1jo,District_Nakanuma2jo,District_Nakanuma4jo,District_Nakanuma5jo,District_Nakanuma6jo,District_Nakanumacho,District_Nakanumanishi1jo,District_Nakanumanishi2jo,District_Nakanumanishi3jo,District_Nakanumanishi4jo,District_Nakanumanishi5jo,District_Okadamacho,Nearest_Station_Ainosatokyoikudai,Nearest_Station_Asabu,Nearest_Station_Higashikuyakushomae,Nearest_Station_Kanjodorihigashi,Nearest_Station_Kita 12-jo,Nearest_Station_Kita 13-jo Higashi,Nearest_Station_Kita 18-jo,Nearest_Station_Kita 24-jo,Nearest_Station_Kita 34-jo,Nearest_Station_Motomachi (Sapporo),Nearest_Station_Naebo,Nearest_Station_Sakaemachi (Sapporo),Nearest_Station_Sapporo (Sapporoshiei),Nearest_Station_Shindohigashi,Nearest_Station_Taihei,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
