,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukushima Prefecture,Municipality_Aizuwakamatsu City,District_Aioimachi,District_Asahimachi,District_Babamachi,District_Babamotomachi,District_Byakkomachi,District_Chuo,District_Ekimaemachi,District_Furukawamachi,District_Gyonimmachi,District_Hanabatakehigashi,District_Hanaharumachi,District_Hanamigaoka,District_Hashimoto,District_Higashinengu,District_Higashisakaemachi,District_Higashisengoku,District_Higashiyamamachi Oaza Ishiyama,District_Hinokimachi,District_Hiyoshimachi,District_Hommachi,District_Iawasemachi,District_Iimori,District_Ikkimachi Oaza Kamega,District_Ikkimachi Oaza Tsuruga,District_Ikkimachi Oaza Yahata,District_Ikkimachi Oaza Yasumi,District_Ikkimachimatsunaga,District_Ishidomachi,District_Johokumachi,District_Jonammachi,District_Josaimachi,District_Jotomachi,District_Kachinomachi,District_Kanagawamachi,District_Kawahigashimachiasayama,District_Kawahigashimachihatta,District_Kawahigashimachihigashinagahara,District_Kawahigashimachihirota,District_Kawahigashimachikaneda,District_Kawahigashimachikooriyama,District_Kawahigashimachiminamikoya,District_Kawahigashimachiotahara,District_Kawahigashimachitanisawa,District_Kawaramachi,District_Keizan,District_Kempukujimae,District_Kitaaizumachifutsukamachi,District_Kitaaizumachihigashikomatsu,District_Kitaaizumachihotarunomori,District_Kitaaizumachiimaizumi,District_Kitaaizumachiizumi,District_Kitaaizumachijunisho,District_Kitaaizumachikamiyonezuka,District_Kitaaizumachikanigawa,District_Kitaaizumachimizukinosato,District_Kitaaizumachisambommatsu,District_Kitaaizumachishimoarai,District_Kitaaizumachishimoyonezuka,District_Kitaaoki,District_Kitatakizawa,District_Kogaimachi,District_Koyamachi Oaza Kamikoya,District_Koyamachi Oaza Yanagawa,District_Koyamachihashimotokinagashi,District_Koyamachikinagashi,District_Kozashimachi Oaza Kitashigo,District_Kozashimachi Oaza Kurokawa,District_Kozashimachi Oaza Minamishigo,District_Kozashimachitakase,District_Machikitamachi Oaza Fujimuro,District_Machikitamachi Oaza Hashime,District_Machikitamachi Oaza Ishido,District_Machikitamachi Oaza Kamiarakuda,District_Machikitamachi Oaza Nakasawa,District_Machikitamachiyachi,District_Makuchiminamimachi,District_Makuuchihigashimachi,District_Mamiyashimmachikita,District_Mamiyashimmachiminami,District_Meiwamachi,District_Midorimachi,District_Minamihanabatake,District_Minamimachi,District_Minamisengokumachi,District_Miyamachi,District_Mondemmachi Oaza Hiyoshi,District_Mondemmachi Oaza Ichinoseki,District_Mondemmachi Oaza Kuroiwa,District_Mondemmachi Oaza Nakano,District_Mondemmachi Oaza Nengumachi,District_Mondemmachi Oaza Niidera,District_Mondemmachi Oaza Oyama,District_Mondemmachi Oaza Tokuhisa,District_Mondemmachi Oaza Tsutsumizawa,District_Mondemmachikogyodanchi,District_Nakajimamachi,District_Nakamachi,District_Nanokamachi,District_Niderakita,District_Nishikimachi,District_Nishinanokamachi,District_Nishinengu,District_Nishisakaemachi,District_Nisshimmachi,District_Ogimachi,District_Ohatamachi,District_Omachi,District_Omotemachi,District_Otemachi,District_Otomachi Oaza Ashinomaki,District_Otomachikamimiyori,District_Otomachishimoamaya,District_Otsuka,District_Sakaemachi,District_Sakuramachi,District_Satsukimachi,District_Sengokumachi,District_Shin-yokomachi,District_Shiromae,District_Sumiyoshimachi,District_Takaramachi,District_Takizawamachi,District_Tateumamachi,District_Tatewakimachi,District_Tenjimmachi,District_Tenneijimachi,District_Tsurugamachi,District_Tsushimadatemachi,District_Tsutsumimachi,District_Wada,District_Yamagamachi,District_Yamamimachi,District_Yanagiwaramachi,District_Yasumimachi,District_Yokamachi,District_Yonedai,District_Yugawamachi,District_Yugawaminami,District_Zaimokumachi,Nearest_Station_Aizuhongo,Nearest_Station_Aizuwakamatsu,Nearest_Station_Ashinomakionsen,Nearest_Station_Bandaimachi,Nearest_Station_Dojima,Nearest_Station_Higashinagahara,Nearest_Station_Hirota,Nearest_Station_Kitakata,Nearest_Station_Minamiwakamatsu,Nearest_Station_Nanukamachi,Nearest_Station_Niitsuru,Nearest_Station_Nishiwakamatsu,Nearest_Station_None,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate to which mortgage etc. are set,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
