,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Tokushima Prefecture,Municipality_Tokushima City,District_Akitamachi,District_Akuicho,District_Atake,District_Bandaicho,District_Chuodori,District_Dekijimahoncho,District_Fudokitamachi,District_Fudonishimachi,District_Fukushima,District_Ginza,District_Hachimancho,District_Higashishimmachi,District_Higashiyamatecho,District_Higashiyoshinocho,District_Ichibancho,District_Ichinomiyacho,District_Igacho,District_Itsukicho,District_Jonancho,District_Jorokucho,District_Jotocho,District_Kachidokibashi,District_Kagoyamachi,District_Kamihachimancho,District_Kamisuketocho,District_Kamiyoshinocho,District_Kamonacho,District_Kanazawa,District_Kasuga,District_Katanokamicho,District_Katsuracho,District_Kawauchicho,District_Kitadekijimacho,District_Kitajosanjimacho,District_Kitamaegawacho,District_Kitaokinosu,District_Kitasako1bancho,District_Kitasako2bancho,District_Kitashimadacho,District_Kitatamiya,District_Kitayamacho,District_Kitayasocho,District_Kokufucho,District_Kokufuchohigashikuroda,District_Kokufuchoido,District_Kokufuchokitaiwanobu,District_Kokufuchonishikuroda,District_Kokufuchosakurama,District_Kokufuchoshibahara,District_Kokufuchowada,District_Kon-yamachi,District_Kuramotocho,District_Kuramotomotomachi,District_Minamidekijimacho,District_Minamijosanjimacho,District_Minamikuramotocho,District_Minamimaegawacho,District_Minaminakanocho,District_Minaminiken-yacho,District_Minamiokinosu,District_Minamisako2bancho,District_Minamisako3bancho,District_Minamisako4bancho,District_Minamisako5bancho,District_Minamisako6bancho,District_Minamisako7bancho,District_Minamisako8bancho,District_Minamishimadacho,District_Minamishimmachi,District_Minamishomachi,District_Minamishowacho,District_Minamisuehirocho,District_Minamitamiya,District_Minamiuchimachi,District_Minamiyasocho,District_Myodocho,District_Myojincho,District_Nakajosanjimacho,District_Nakamaegawacho,District_Nakanocho,District_Nakashimadacho,District_Nakashowacho,District_Nakatokushimacho,District_Nakayoshinocho,District_Nakazucho,District_Niken-yacho,District_Nishishimmachi,District_Nishishinhamacho,District_Nishizukacho,District_Noboricho,District_Nyutacho,District_Obaracho,District_Ojinchofurukawa,District_Ojinchohigashisadakata,District_Ojinchonakahara,District_Ojinchoyoshinari,District_Okinohamacho,District_Omichi,District_Otanicho,District_Rondencho,District_Ryogokuhoncho,District_Saikacho,District_Saiwaicho,District_Sakaemachi,District_Sako1bancho,District_Sako2bancho,District_Sako3bancho,District_Sako4bancho,District_Sako5bancho,District_Sako6bancho,District_Sako7bancho,District_Sako8bancho,District_Sangen-yacho,District_Shibunocho,District_Shimminamifukushima,District_Shimomachi,District_Shimosuketocho,District_Shin-uchimachi,District_Shinhamacho,District_Shinhamahoncho,District_Shinkuracho,District_Shomachi,District_Showacho,District_Suehiro,District_Suketobashi,District_Suketohoncho,District_Sumiyoshi,District_Takaracho,District_Terashimahonchohigashi,District_Terashimahonchonishi,District_Tokushimacho,District_Tomidabashi,District_Tomidamachi,District_Toorimachi,District_Tsudacho,District_Tsudahamanocho,District_Tsudahoncho,District_Tsudanishimachi,District_Yamashirocho,District_Yamashironishi,District_Yamatocho,District_Yoshinohoncho,Nearest_Station_Akui,Nearest_Station_Awatomida,Nearest_Station_Bunkanomori,Nearest_Station_Chuden (Tokushima),Nearest_Station_Ishii (Tokushima),Nearest_Station_Jizobashi,Nearest_Station_Ko (Tokushima),Nearest_Station_Kuramoto,Nearest_Station_Niken-ya,Nearest_Station_None,Nearest_Station_Sako,Nearest_Station_Tokushima,Nearest_Station_Yoshinari,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
