,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Chiba Prefecture,Municipality_Narita City,District_Aoyama,District_Araumi,District_Azuma,District_Azumacho,District_Daikata,District_Ebesu,District_Fudogaoka,District_Gobu,District_Goshonouchi,District_Hananokidai,District_Hanazakicho,District_Hashikadai,District_Hatakeda,District_Hataya,District_Higashiizumi,District_Higashinodai,District_Hitotsubota,District_Hokubu,District_Honjo,District_Honsanrizuka,District_Igodai,District_Iidacho,District_Iinaka,District_Ino,District_Kamicho,District_Kanrin,District_Karabe,District_Kawaguri,District_Kawakami,District_Kichioka,District_Kitahadori,District_Kitasuka,District_Kozunomori,District_Kuizaki,District_Kuramizu,District_Kuzumichuo,District_Maebayashi,District_Makko,District_Manzaki,District_Misatodai,District_Mizunokami,District_Murata,District_Nado,District_Naganuma,District_Nagoya,District_Najiki,District_Nakadai,District_Nakano,District_Namegawa,District_Namikicho,District_Nampeidai,District_Nanasawa,District_Narui,District_Nishiosuka,District_Nishisanrizuka,District_Obukuro,District_Odake,District_Omuro,District_Ono,District_Oshihata,District_Saiwaicho,District_Sakurada,District_Sanrizuka,District_Sanrizukagoryo,District_Sanrizukahikarigaoka,District_Saruyama,District_Shiba,District_Shibata,District_Shinden,District_Shinkomaino,District_Shitakata,District_Sogo,District_Taieitoyomi,District_Taka,District_Takakura,District_Takaoka,District_Takarada,District_Tamachi,District_Tamatsukuri,District_Taragai,District_Teradai,District_Tokayama,District_Tokoro,District_Towada,District_Toyomi,District_Tsubuura,District_Tsuchimuro,District_Tsuchiya,District_Usukuri,District_Yamaguchi,District_Yatsushiro,District_Yokoyama,District_Yoshikura,Nearest_Station_Higashinarita,Nearest_Station_Keiseinarita,Nearest_Station_Kozunomori,Nearest_Station_Kuzumi,Nearest_Station_Namegawa,Nearest_Station_Narita,Nearest_Station_Naritakuko (Terminal 2),Nearest_Station_Naritayukawa,Nearest_Station_Oto,Nearest_Station_Sawara,Nearest_Station_Shibayamachiyoda,Nearest_Station_Shimousakozaki,Nearest_Station_Shimousamanzaki,Nearest_Station_Sogosando,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,"Transactional factors_Dealings between related objects,Dealings in which auction or arbiter participates",Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
