,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,Municipality_Tanba City,District_Aogakichohigashiashida,District_Aogakichoichibara,District_Aogakichokuchishioku,District_Aogakichonakasaji,District_Aogakichoogura,District_Aogakichoonaza,District_Aogakichosaji,District_Aogakichosawano,District_Aogakichosoji,District_Aogakichoyamagai,District_Hikamichoagenarimatsu,District_Hikamichoasaka,District_Hikamichogoyu,District_Hikamichohibiu,District_Hikamichoinatsugi,District_Hikamichoinuoka,District_Hikamichoiso,District_Hikamichojoraku,District_Hikamichokamishinjo,District_Hikamichokamo,District_Hikamichokinuyama,District_Hikamichokora,District_Hikamichomihara,District_Hikamichomikata,District_Hikamichonaka,District_Hikamichonarimatsu,District_Hikamichonishinaka,District_Hikamichoosaki,District_Hikamichoshimoshinjo,District_Hikamichoshingo,District_Hikamichotanimura,District_Hikamichoyokota,District_Hikamichoyuri,District_Ichijimachochokushi,District_Ichijimachoichijima,District_Ichijimachokajiwara,District_Ichijimachokamida,District_Ichijimachokamitakeda,District_Ichijimachokita,District_Ichijimachokitaoku,District_Ichijimachonakatakeda,District_Ichijimachoshimotakeda,District_Ichijimachotokuo,District_Ichijimachouegai,District_Ichijimachoyoto,District_Kaibarachoaguta,District_Kaibarachohigashioku,District_Kaibarachohotsubo,District_Kaibarachoishido,District_Kaibarachokaibara,District_Kaibarachokamiogura,District_Kaibarachokitanaka,District_Kaibarachominaga,District_Kaibarachominamitada,District_Kaibarachooniya,District_Kaibarachoshimoogura,District_Kaibarachotaji,District_Kasugachoasahi,District_Kasugachohigashinaka,District_Kasugachohiramatsu,District_Kasugachohirose,District_Kasugachoinazuka,District_Kasugachokamiminosho,District_Kasugachokokuryo,District_Kasugachokotari,District_Kasugachokuroi,District_Kasugachonagao,District_Kasugachonokono,District_Kasugachonomura,District_Kasugachoshinsai,District_Kasugachotanabara,District_Kasugachotari,District_Kasugachotodani,District_Kasugachoyamada,District_Sannanchoakusa,District_Sannanchokaji,District_Sannanchokamitaki,District_Sannanchokanaya,District_Sannanchokitaoda,District_Sannanchokoniya,District_Sannanchokusabe,District_Sannanchoobatake,District_Sannanchooda,District_Sannanchooku,District_Sannanchoonojiri,District_Sannanchootani,District_Sannanchosakajiri,District_Sannanchoshimotaki,District_Sannanchotamaki,District_Sannanchotanigawa,District_Sannanchowada,District_Sannanchoyamamoto,Nearest_Station_Funamachiguchi,Nearest_Station_Ichijima,Nearest_Station_Iso,Nearest_Station_Kaibara (Hyogo),Nearest_Station_Kugemura,Nearest_Station_Kuroi (Hyogo),Nearest_Station_None,Nearest_Station_Shimotaki,Nearest_Station_Tanbatakeda,Nearest_Station_Tanikawa,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
