,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,"Municipality_Suma Ward,Kobe City",District_Aobacho,District_Chimoricho,District_Chitosecho,District_Daikokucho,District_Ebisucho,District_Eirakucho,District_Furukawacho,District_Gongencho,District_Higashimachi,District_Higashiochiai,District_Higashishirakawadai,District_Higashisuma,District_Hiratacho,District_Hodencho,District_Horiikecho,District_Ichinotanicho,District_Inabacho,District_Isonarecho,District_Itayadocho,District_Jimbucho,District_Kamihosozawacho,District_Kaminotani,District_Kawakamicho,District_Kinugakecho,District_Kitamachi,District_Kitaochiai,District_Koderacho,District_Kuruma,District_Maeikecho,District_Matsukazecho,District_Midorigaoka,District_Minamimachi,District_Minamiochiai,District_Miyukicho,District_Murasamecho,District_Myohoji,District_Myojincho,District_Nakajimacho,District_Nishiochiai,District_Oikecho,District_Otacho,District_Ote,District_Otecho,District_Rikyumaemachi,District_Rikyunishimachi,District_Ryugadai,District_Sakuragicho,District_Sakuranomori,District_Sekimoricho,District_Shiomidaicho,District_Shirakawa,District_Shirakawadai,District_Sotohamacho,District_Suganodai,District_Sumaderacho,District_Sumahommachi,District_Sumauradoori,District_Tainohata,District_Tainohatahigashimachi,District_Tainohataminamimachi,District_Takakuracho,District_Takakuradai,District_Takaodai,District_Takatoricho,District_Tenjincho,District_Teradacho,District_Tobimatsucho,District_Tokiwacho,District_Tomasacho,District_Tomogaoka,District_Tsukimiyamacho,District_Tsukimiyamahommachi,District_Wakagicho,District_Wakakusacho,District_Wakamiyacho,District_Yasakadai,District_Yokoo,District_Yorocho,District_Yukihiracho,District_Zenshojicho,Nearest_Station_Higashisuma,Nearest_Station_Higashitarumi,Nearest_Station_Itayado,Nearest_Station_Myodani,Nearest_Station_Myohoji (Hyogo),Nearest_Station_None,Nearest_Station_San-yosuma,Nearest_Station_Shinnagata,Nearest_Station_Sogoundokoen,Nearest_Station_Suma,Nearest_Station_Sumadera,Nearest_Station_Sumakaihinkoen,Nearest_Station_Sumaurakoen,Nearest_Station_Takatori,Nearest_Station_Tsukimiyama,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_Dealings of real estate that includes wound etc.,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
