,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukuoka Prefecture,Municipality_Omuta City,District_Akebonomachi,District_Aobamachi,District_Asahimachi,District_Babamachi,District_Chiyomachi,District_Daikokumachi,District_Ebisumachi,District_Emmeijimachi,District_Fujitamachi,District_Funatsumachi,District_Furumachi,District_Hachihommachi,District_Hagiomachi,District_Hanazonomachi,District_Harayamamachi,District_Hayamemachi,District_Higashihagiomachi,District_Higuchimachi,District_Himeshimamachi,District_Hinodemachi,District_Hirabarumachi,District_Hommachi,District_Ichinouramachi,District_Iidamachi,District_Ippommachi,District_Irifunemachi,District_Iwamotoshimmachi,District_Izumomachi,District_Jokammachi,District_Joshimmachi,District_Kakizonomachi,District_Kamenokomachi,District_Kamimachi,District_Kamishirakawamachi,District_Kamiyashikimachi,District_Kandamachi,District_Kanomachi,District_Katahiramachi,District_Kawaramachi,District_Kenromachi,District_Kitaisomachi,District_Koganemachi,District_Kohamamachi,District_Magomemachi,District_Matsubaramachi,District_Matsuuramachi,District_Mawatarimachi,District_Meijimachi,District_Mikawamachi,District_Minamifunatsumachi,District_Minatomachi,District_Misatomachi,District_Miyaharamachi,District_Miyasakamachi,District_Nagamizomachi,District_Nakamachi,District_Nakashirakawamachi,District_Nakatomomachi,District_Nanauramachi,District_Naniwamachi,District_Nishimiyauramachi,District_Nishishimmachi,District_Nozoemachi,District_Oaza Amagi,District_Oaza Ichino,District_Oaza Imayama,District_Oaza Iwamoto,District_Oaza Kamiuchi,District_Oaza Katsudachi,District_Oaza Kubuki,District_Oaza Kunugi,District_Oaza Kuranaga,District_Oaza Kusagi,District_Oaza Miike,District_Oaza Misaki,District_Oaza Miyabe,District_Oaza Miyazaki,District_Oaza Shika,District_Oaza Shimmachi,District_Oaza Shiragane,District_Oaza Shirakawa,District_Oaza Tachibana,District_Oaza Takuma,District_Oaza Tegama,District_Oaza Tosen,District_Oaza Yoshino,District_Ogawamachi,District_Okitamachi,District_Ryugozemachi,District_Sakomachi,District_Sakuramachi,District_Sasaharamachi,District_Shimoshirakawamachi,District_Shinchimachi,District_Shinkatsudachimachi,District_Shinsakaemachi,District_Shioyamachi,District_Shiraganemachi,District_Shiranuhimachi,District_Shiromachi,District_Showamachi,District_Shozammachi,District_Suehiromachi,District_Suwamachi,District_Taishomachi,District_Tanimachi,District_Tendomachi,District_Tenryomachi,District_Tokiwamachi,District_Tooricho,District_Toritsukamachi,District_Ukyomachi,District_Usuimachi,District_Usuishimmachi,District_Yamanouemachi,District_Yamashitamachi,District_Yoneomachi,District_Yuumeimachi,Nearest_Station_Arao (Kumamoto),Nearest_Station_Ginsui,Nearest_Station_Higashiamagi,Nearest_Station_Kuranaga,Nearest_Station_Nishitetsuginsui,Nearest_Station_Nishitetsuwataze,Nearest_Station_None,Nearest_Station_Omuta,Nearest_Station_Shinsakaemachi (Fukuoka),Nearest_Station_Yoshino (Fukuoka),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
