,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Nagano Prefecture,Municipality_Matsumoto City,District_Agata,District_Arigasaki,District_Arigasakidai,District_Asahi,District_Asamaonsen,District_Azusagawaazusa,District_Azusagawaueno,District_Azusagawayamato,District_Chuo,District_Fukashi,District_Futaba,District_Habaue,District_Hata,District_Hiratahigashi,District_Hiratanishi,District_Honjo,District_Ichiba,District_Idegawa,District_Idegawamachi,District_Igawajo,District_Ishishiba,District_Josei,District_Joto,District_Joyama,District_Kaichi,District_Kamada,District_Kanda,District_Kiri,District_Kitafukashi,District_Kotobukidai,District_Kotobukikita,District_Kotobukiminami,District_Kotobukinaka,District_Koyakita,District_Koyaminami,District_Marunouchi,District_Metoba,District_Minamihara,District_Minamimatsumoto,District_Miyabuchi,District_Miyabuchihommura,District_Miyata,District_Motomachi,District_Muraimachikita,District_Muraimachiminami,District_Muraimachinishi,District_Nagisa,District_Nakajo,District_Nakayamadai,District_Namiyanagi,District_Nomizohigashi,District_Nomizomokko,District_Nomizonishi,District_Oaza Arigasaki,District_Oaza Hara,District_Oaza Hora,District_Oaza Imai,District_Oaza Iriyamabe,District_Oaza Kambayashi,District_Oaza Kotobukikoaka,District_Oaza Kotobukishirasebuchi,District_Oaza Kotobukitoyooka,District_Oaza Kuukohigashi,District_Oaza Matsubara,District_Oaza Minamiasama,District_Oaza Mizukuma,District_Oaza Nakayama,District_Oaza Niimura,District_Oaza Okadaibuka,District_Oaza Okadamachi,District_Oaza Okadamatsuoka,District_Oaza Okadashimookada,District_Oaza Omura,District_Oaza Sasaga,District_Oaza Satoyamabe,District_Oaza Shimadachi,District_Oaza Shimauchi,District_Oaza Shinagura,District_Oaza Soza,District_Oaza Uchida,District_Oaza Wada,District_Ote,District_Ryoshima,District_Sasabe,District_Sawamura,District_Shimbashi,District_Shimizu,District_Shiraita,District_Shonai,District_Soyano,District_Takamiyahigashi,District_Takamiyakita,District_Takamiyaminami,District_Takamiyanaka,District_Tsukama,District_Uzuhashi,District_Yokota,Nearest_Station_Azusabashi,Nearest_Station_Endo,Nearest_Station_Hata,Nearest_Station_Hirata (Nagano),Nearest_Station_Hirooka,Nearest_Station_Hitoichiba,Nearest_Station_Kitamatsumoto,Nearest_Station_Kitanii/Matsumotodaigakumae,Nearest_Station_Matsumoto,Nearest_Station_Minamimatsumoto,Nearest_Station_Moriguchi,Nearest_Station_Murai,Nearest_Station_Nagisa (Nagano),Nearest_Station_Niimura,Nearest_Station_Nishimatsumoto,Nearest_Station_None,Nearest_Station_Oniwa,Nearest_Station_Samizo,Nearest_Station_Shimatakamatsu,Nearest_Station_Shimauchi,Nearest_Station_Shimojima (Matsumotodentetsu),Nearest_Station_Shimonii,Nearest_Station_Shinanoarai,Nearest_Station_Shinshimashima,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,"Transactional factors_Dealings including valueless house,Dealings of real estate that includes wound etc.",Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
