,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Inazawa City,District_Akaikekitamachi,District_Akaikemiyanishicho,District_Amaikegotandacho,District_Amaikehigashimachi,District_Amaikenamiyosecho,District_Amaikenishimachi,District_Azabucho,District_Bamba,District_Ekimae,District_Fukujimacho,District_Funabashicho,District_Haideyokonishicho,District_Heiwacho,District_Heiwachohoryu,District_Heiwachokamimiyake,District_Heiwachokannondo,District_Heiwachonakamiyake,District_Heiwachosaikobo,District_Heiwachoshimomiyake,District_Heiwachosukatani,District_Heiwachotojo,District_Heiwachoyokoike,District_Higashibata,District_Higashimidorimachi,District_Himurocho,District_Hokkejicho,District_Horinouchicho,District_Hottacho,District_Iborikitadecho,District_Iborinakagocho,District_Iborishimogocho,District_Imamuracho,District_Inaba,District_Inajima,District_Inajimahigashi,District_Inajimahojojicho,District_Inazawacho,District_Inazawachokitayama,District_Inokuchicho,District_Inokuchihommachi,District_Inokuchikitabatacho,District_Inokuchiomiyacho,District_Inokuchiotsubocho,District_Inokuchioyabatacho,District_Inokuchiyotsuyacho,District_Ishibashi,District_Ishikikawamatacho,District_Ishikinakadooricho,District_Ishikinishimachi,District_Ishikisantandacho,District_Itabukicho,District_Jiromarufuruecho,District_Jiromaruhosomichicho,District_Jiromaruishizukacho,District_Jiromaruminamimachi,District_Kataharaishikicho,District_Kimata,District_Kimatacho,District_Kitaichibacho,District_Kitaichibahommachi,District_Kitajimacho,District_Kitaomicho,District_Koike,District_Koikeshomeijicho,District_Kominocho,District_Konomiya,District_Konomiyachotemakura,District_Kowasakatacho,District_Kozawa,District_Kugatahommachi,District_Kugatakuribayashi,District_Kugatakuribayashicho,District_Kugatamiyamae,District_Kusakabecho,District_Kusakabehigashimachi,District_Kusakabekitamachi,District_Kusakabematsunocho,District_Kusakabeminamimachi,District_Kusakabenakamachi,District_Kusakabenishimachi,District_Mashitakitamachi,District_Mashitanishimachi,District_Matsushita,District_Mesukacho,District_Midorimachi,District_Minamioumicho,District_Mukuicho,District_Nagano,District_Nakanomiyamachi,District_Nakanomotomachi,District_Nakanoshocho,District_Nazukacho,District_Nishijima,District_Nishijimademachi,District_Nishijimakitamachi,District_Nishijimanakamachi,District_Nishimachi,District_Nishimizoguchicho,District_Nosakicho,District_Okudabambacho,District_Okudacho,District_Okudadaimoncho,District_Okudakaminokicho,District_Okudakiritacho,District_Okudamiyanagacho,District_Okudanagarecho,District_Okudaosawacho,District_Okudasakaicho,District_Okudashimokawacho,District_Okudatemmokujicho,District_Orizuaburadencho,District_Orizucho,District_Orizudoyamacho,District_Orizuhodokoro,District_Orizuhodokorocho,District_Orizukatamachi,District_Orizukitashinshojicho,District_Orizukitayama,District_Orizukoido,District_Orizukomyojicho,District_Orizuminamishinshojicho,District_Orizuminamiyama,District_Orizuminamiyamacho,District_Orizunagatacho,District_Orizushimmachi,District_Orizushimomachihigashi,District_Orizushimomachinishi,District_Orizutangedacho,District_Otsukakita,District_Otsukaminami,District_Oyaaoyamacho,District_Oyacho,District_Oyaenishicho,District_Oyashiroyamacho,District_Rokkakudohigashimachi,District_Rokkakudonishimachi,District_Saiwaicho,District_Sakatacho,District_Sakuragi,District_Sendaicho,District_Shimacho,District_Shimahigashinogocho,District_Shimakoharacho,District_Shimatakasukacho,District_Shimizucho,District_Shimizuteramaecho,District_Shomeiji,District_Sobuechofutamata,District_Sobuechohonko,District_Sobuechokabutoshinden,District_Sobuechokammaki,District_Sobuechomakai,District_Sobuechomorikami,District_Sobuechonakamaki,District_Sobuechonishiunomoto,District_Sobuechonoda,District_Sobuechoomaki,District_Sobuechoryojinai,District_Sobuechosakuragata,District_Sobuechosammarubuchi,District_Sobuechoshimamoto,District_Sobuechoshimmyozu,District_Sobuechosobue,District_Sobuechotakakumanishi,District_Sobuechoyamazaki,District_Sobuechoyotsunoki,District_Takamido,District_Takenokoshihigashimachi,District_Takenokoshinakamachi,District_Takenokoshinishimachi,District_Tashiro,District_Tsukeshimacho,District_Yamaguchicho,District_Yawasecho,District_Yokonocho,Nearest_Station_Aotsuka,Nearest_Station_Fuchidaka,Nearest_Station_Fujinami,Nearest_Station_Inazawa,Nearest_Station_Kamimarubuchi,Nearest_Station_Kida,Nearest_Station_Kiyosu,Nearest_Station_Konomiya,Nearest_Station_Marubuchi,Nearest_Station_Morikami,Nearest_Station_Okuda,Nearest_Station_Osato,Nearest_Station_Rokuwa,Nearest_Station_Shimaujinaka,Nearest_Station_Shippo,Nearest_Station_Shobata,Nearest_Station_Tamano,Nearest_Station_Yamazaki (Aichi),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
