,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Osaka Prefecture,Municipality_Kishiwada City,District_Arakicho,District_Besshocho,District_Daikumachi,District_Ebisucho,District_Fujiicho,District_Gakuharacho,District_Goken-yamachi,District_Gokurakujicho,District_Habucho,District_Habutakicho,District_Hachimancho,District_Harukiasahimachi,District_Harukidaikokucho,District_Harukihommachi,District_Harukiizumicho,District_Harukikitahamacho,District_Harukimiyagawacho,District_Harukimotomachi,District_Harukinakamachi,District_Harukioshojicho,District_Harukiwakamatsucho,District_Hatamachi,District_Higashigaokacho,District_Higashiojicho,District_Hommachi,District_Ikejiricho,District_Imakicho,District_Inabacho,District_Isonokamicho,District_Kaaicho,District_Kamimatsucho,District_Kaminochohigashi,District_Kaminochonishi,District_Kamiyacho,District_Kamoricho,District_Kanechikacho,District_Katsuragicho,District_Kishikicho,District_Kishinocho,District_Kitamachi,District_Komatsuricho,District_Kozuyacho,District_Makamicho,District_Matsukazecho,District_Mayucho,District_Midorocho,District_Minamimachi,District_Minamiuemachi,District_Mitacho,District_Miyamaecho,District_Miyamotocho,District_Monzencho,District_Nagaregicho,District_Nakaicho,District_Nakakitacho,District_Nakamachi,District_Nakanohamacho,District_Namimatsucho,District_Nishinouchicho,District_Nishiojicho,District_Nodacho,District_Numacho,District_Obucho,District_Okayamacho,District_Okitacho,District_Omachi,District_Osawacho,District_Sakaimachi,District_Shimminatomachi,District_Shimoikedacho,District_Shimomatsucho,District_Shimonocho,District_Sujikaicho,District_Tajimecho,District_Tenjin-yamacho,District_Tsugawacho,District_Uchihatacho,District_Uemachi,District_Uoyamachi,District_Yamadainakamachi,District_Yasakacho,District_Yoshiicho,District_Yukiaicho,District_Zakuzaicho,Nearest_Station_Haruki,Nearest_Station_Higashikaizuka,Nearest_Station_Higashikishiwada,Nearest_Station_Izumichuo,Nearest_Station_Izumifuchu,Nearest_Station_Izumiomiya,Nearest_Station_Kishiwada,Nearest_Station_Kumeda,Nearest_Station_Shimomatsu (Osaka),Nearest_Station_Tadaoka,Nearest_Station_Takojizo,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road","Transactional factors_Dealings of real estate that includes wound etc.,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
