,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Fukuoka Prefecture,Prefecture_Ibaraki Prefecture,Municipality_Koga City,District_Aoyagi,District_Aoyagimachi,District_Arakuda,District_Asahicho,District_Chayashinden,District_Chidori,District_Chozaemonshinden,District_Chuo,District_Chuocho,District_Ekihigashi,District_Gohei,District_Hanamihigashi,District_Hanamiminami,District_Hara,District_Haramachi,District_Hasemachi,District_Heiwamachi,District_Higashi,District_Higashihoncho,District_Higashimanakabashi,District_Higashimorokawa,District_Higashiushigaya,District_Higashiyamata,District_Hiyoshi,District_Honcho,District_Imanosho,District_Inamiya,District_Isobe,District_Kamihemi,District_Kamikatata,District_Kamiono,District_Kamiwada,District_Kawabaru,District_Kazuro,District_Kazurugaoka,District_Keyakidaira,District_Kitamachi,District_Kitayamata,District_Koga,District_Komagome,District_Komahane,District_Komono,District_Konosu,District_Kotsutsumi,District_Koya,District_Kubo,District_Kuno,District_Maebayashi,District_Mainosato,District_Matsunami,District_Miake,District_Midoricho,District_Minamicho,District_Minamimanakabashi,District_Misato,District_Misugicho,District_Miyamaecho,District_Mizuumi,District_Morokawa,District_Mushirouchi,District_Nakada,District_Nakadashinden,District_Netabi,District_Nirei,District_Nishikicho,District_Nishimachi,District_Nishimanakabashi,District_Nishiushigaya,District_Odake,District_Onanuma,District_Onna,District_Osaki,District_Otemachi,District_Otsutsumi,District_Owada,District_Oyama,District_Oyamada,District_Raidencho,District_Saiwaicho,District_Sakama,District_Sakuramachi,District_Sanwa,District_Sekido,District_Shaka,District_Shimbaru,District_Shimohemi,District_Shimokatata,District_Shimoono,District_Shimoyamacho,District_Shinkubo,District_Shizukamachi,District_Taniyama,District_Tenjin,District_Tokiwamachi,District_Yagai,District_Yakuoji,District_Yamata,District_Yokoyamacho,Nearest_Station_Chidori,Nearest_Station_Fukkodaimae,Nearest_Station_Ishige,Nearest_Station_Koga,Nearest_Station_Kurihashi,Nearest_Station_Minamiishige,Nearest_Station_Shimotsuma,Nearest_Station_Shinguchuo,Nearest_Station_Shishibu,Nearest_Station_Yuhki,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-city Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
