,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Niigata Prefecture,Municipality_Tsubame City,District_Akibacho,District_Aozu,District_Bunsuiasahimachi,District_Bunsuigakkocho,District_Bunsuihigashigakkocho,District_Bunsuikoyo,District_Bunsuimukoyama,District_Bunsuiotake,District_Bunsuisakuramachi,District_Bunsuishimmachi,District_Choshin,District_Chosho,District_Chuodori,District_Dokin,District_Gosengoku,District_Hachioji,District_Haigata,District_Hakusancho,District_Hanami,District_Hanazonocho,District_Higashiota,District_Hinodecho,District_Honcho,District_Ichinoyama,District_Idomaki,District_Kamichigonoki,District_Kamisuwa,District_Kofurutsushin,District_Koike,District_Koikeshimmachi,District_Konakagawa,District_Koseki,District_Kotaka,District_Kumanomori,District_Kuraseki,District_Matsuhashi,District_Minami,District_Miyacho,District_Mizokoshin,District_Nagawatari,District_Nakajima,District_Nakamachi,District_Nakasuwa,District_Niibori,District_Nikaido,District_Nonakasai,District_Oigashima,District_Okawazu,District_Omagari,District_Sadoyama,District_Saiwaicho,District_Sakuramachi,District_Sannofuchi,District_Sasamagari,District_Sawatari,District_Sazen,District_Shimmachi,District_Shimoaozu,District_Shimosuwa,District_Shin-eicho,District_Shinseicho,District_Somagi,District_Sugina,District_Sugiyanagi,District_Suidocho,District_Sunagotsuka,District_Tominaga,District_Tonoshima,District_Tsubame,District_Tsugishin,District_Yanagiyama,District_Yokota,District_Yonozu,District_Yoshida,District_Yoshidaakebonocho,District_Yoshidaasahicho,District_Yoshidaazumacho,District_Yoshidabunkyocho,District_Yoshidadaibocho,District_Yoshidagakkocho,District_Yoshidahamakubicho,District_Yoshidahigashisakaecho,District_Yoshidahinodecho,District_Yoshidahokkedo,District_Yoshidahonjo,District_Yoshidakandacho,District_Yoshidakasugacho,District_Yoshidakonosu,District_Yoshidakotobukicho,District_Yoshidamiyakoji,District_Yoshidanakamachi,District_Yoshidanishiota,District_Yoshidasaiwaicho,District_Yoshidasakaecho,District_Yoshidashimmachi,District_Yoshidashimmeicho,District_Yoshidashimonakano,District_Yoshidashindemmachi,District_Yoshidatsutsumicho,District_Yoshidawakocho,District_Yoshidayayoicho,District_Yoshidayoshiei,District_Yotsuya,Nearest_Station_Aouzu,Nearest_Station_Bunsui,Nearest_Station_Iwamuro,Nearest_Station_Kitayoshida,Nearest_Station_Minamiyoshida,Nearest_Station_Nishitsubame,Nearest_Station_None,Nearest_Station_Tsubame,Nearest_Station_Tsubamesanjo,Nearest_Station_Yahiko,Nearest_Station_Yoshida (Niigata),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
