,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hyogo Prefecture,Municipality_Akashi City,District_Aioicho,District_Asagiricho,District_Asagiridai,District_Asagirihigashimachi,District_Asagirikitamachi,District_Asagiriminamimachi,District_Asagiriyamatecho,District_Asahigaoka,District_Besshocho,District_Daidocho,District_Fujie,District_Fujigaoka,District_Funagecho,District_Futamicho,District_Futamichonishifutamiekimae,District_Hanazonocho,District_Hayashi,District_Hayashisakicho,District_Hifumicho,District_Higashiasagirioka,District_Higashifujie,District_Higashihitomarucho,District_Higashinakanocho,District_Higashinocho,District_Higashiyamacho,District_Hitomarucho,District_Hommachi,District_Kajiyacho,District_Kisaki,District_Kitaasagirioka,District_Kitaojicho,District_Kokubo,District_Matsue,District_Matsugaoka,District_Matsugaokakitamachi,District_Matsunouchi,District_Meinancho,District_Minamikisakicho,District_Minamiojicho,District_Minatocho,District_Misakicho,District_Miyanoue,District_Nakaasagirioka,District_Nishiakashicho,District_Nishiakashihigashicho,District_Nishiakashikitamachi,District_Nishiakashiminamicho,District_Nishiakashinishimachi,District_Nishiasagirioka,District_Nishishimmachi,District_Niyamacho,District_Nonoue,District_Oakashicho,District_Oji,District_Okubocho,District_Okubochoakane,District_Okubochoekimae,District_Okubochofukuda,District_Okubochomatsukageyamate,District_Okubochomidorigaoka,District_Okubochotakaoka,District_Okubochowakaba,District_Okubochoyamatedai,District_Okubochoyurinokidoori,District_Okuracho,District_Okuradanioku,District_Okurahachimancho,District_Okurahommachi,District_Okuranakamachi,District_Okuratenjincho,District_Saembacho,District_Sakuracho,District_Sawano,District_Shimmeicho,District_Suzuricho,District_Taidera,District_Taideraonocho,District_Taideratennocho,District_Taikancho,District_Takashomachi,District_Tamachi,District_Taruyamachi,District_Tateishi,District_Temmoncho,District_Toba,District_Uenomaru,District_Uozumicho,District_Uozumichonishikigaoka,District_Uozumichosumiyoshi,District_Wasaka,District_Wasakainaricho,District_Yamashitacho,District_Zaimokucho,Nearest_Station_Akashi,Nearest_Station_Asagiri,Nearest_Station_Eigashima,Nearest_Station_Fujie,Nearest_Station_Hayashisakimatsuekaigan,Nearest_Station_Higashifutami,Nearest_Station_Hitomarumae,Nearest_Station_Maiko,Nearest_Station_Nakayagi,Nearest_Station_Nishiakashi,Nearest_Station_Nishieigashima,Nearest_Station_Nishifutami,Nearest_Station_Nishimaiko,Nearest_Station_Nishishinmachi,Nearest_Station_Okubo (Hyogo),Nearest_Station_Okuradani,Nearest_Station_San-yoakashi,Nearest_Station_San-youozumi,Nearest_Station_Tsuchiyama,Nearest_Station_Uozumi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
