,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kanagawa Prefecture,"Municipality_Kanagawa Ward,Yokohama City",District_Aokicho,District_Asahigaoka,District_Daimachi,District_Futatsuyacho,District_Hakuraku,District_Hashimotocho,District_Hazawacho,District_Hazawaminami,District_Higashikanagawa,District_Hirakawacho,District_Hirodaiotamachi,District_Hoshinocho,District_Irie,District_Izumicho,District_Kaminokicho,District_Kaminokidai,District_Kanagawa,District_Kanagawahoncho,District_Kandaiji,District_Katakura,District_Kinkocho,District_Kiribatake,District_Koyasudai,District_Koyasudoori,District_Kuritaya,District_Matsugaoka,District_Matsumicho,District_Matsumotocho,District_Mitsuzawakamimachi,District_Mitsuzawaminamimachi,District_Mitsuzawanakamachi,District_Mitsuzawanishimachi,District_Mitsuzawashimomachi,District_Nanashimacho,District_Nishikanagawa,District_Nishioguchi,District_Nishiterao,District_Oguchidoori,District_Oguchinakamachi,District_Onocho,District_Rokkakubashi,District_Saitobuncho,District_Sakaecho,District_Sammaicho,District_Sawatari,District_Shimmachi,District_Shin-urashimacho,District_Shinkoyasu,District_Shirahatacho,District_Shirahatahigashicho,District_Shirahatakamicho,District_Shirahataminamicho,District_Shirahatamukaicho,District_Shirahatanishicho,District_Sugetacho,District_Takashimadai,District_Tammachi,District_Tatemachi,District_Tomiyacho,District_Tsuruyacho,District_Urashimacho,District_Urashimaoka,Nearest_Station_Hakuraku,Nearest_Station_Higashihakuraku,Nearest_Station_Higashikanagawa,Nearest_Station_Kamihoshikawa,Nearest_Station_Kamoi,Nearest_Station_Kanagawa,Nearest_Station_Kanagawashinmachi,Nearest_Station_Katakuracho,Nearest_Station_Keikyushinkoyasu,Nearest_Station_Kikuna,Nearest_Station_Kishinekoen,Nearest_Station_Koyasu,Nearest_Station_Kozukue,Nearest_Station_Mitsuzawakamicho,Nearest_Station_Mitsuzawashimocho,Nearest_Station_Myorenji,Nearest_Station_Nakakido,Nearest_Station_Namamugi,Nearest_Station_None,Nearest_Station_Oguchi,Nearest_Station_Shinkoyasu,Nearest_Station_Tanmachi,Nearest_Station_Tsurumi,Nearest_Station_Wadamachi,Nearest_Station_Yokohama,Layout_1DK,Layout_1DK+S,Layout_1K,Layout_1LDK,Layout_1LDK+S,Layout_1R,Layout_2DK,Layout_2DK+S,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+K,Layout_3LDK+S,Layout_3LK,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
