,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Aichi Prefecture,Municipality_Anjo City,District_Aioicho,District_Akamatsucho,District_Anjocho,District_Asahimachi,District_Bentencho,District_Betsugocho,District_Daitocho,District_Enokimaecho,District_Fujiicho,District_Fukamacho,District_Furuicho,District_Hamatomicho,District_Hamayacho,District_Hananokicho,District_Hashimecho,District_Higashibatacho,District_Higashibesshocho,District_Higashimachi,District_Himeogawacho,District_Hinodecho,District_Horencho,District_Horiuchicho,District_Hyakkokucho,District_Iguiyamacho,District_Ikeuracho,District_Imahommachi,District_Imaikecho,District_Ishiicho,District_Izumicho,District_Jiryocho,District_Jogairicho,District_Jojocho,District_Jonancho,District_Kakisakicho,District_Kawanocho,District_Kawashimacho,District_Kitayamazakicho,District_Kozutsumicho,District_Meijihommachi,District_Midoricho,District_Mikawaanjocho,District_Mikawaanjohigashimachi,District_Mikawaanjohommachi,District_Mikawaanjominamimachi,District_Minamimachi,District_Minowacho,District_Misonocho,District_Miyukihommachi,District_Nesakicho,District_Nihongicho,District_Nihongishimmachi,District_Nishibesshocho,District_Nishikimachi,District_Noderacho,District_Ogawacho,District_Ookacho,District_Oyamacho,District_Ozakicho,District_Sakuraicho,District_Sakuramachi,District_Sasamecho,District_Satocho,District_Shimmeicho,District_Shindencho,District_Showacho,District_Sumiyoshicho,District_Takagicho,District_Takatanacho,District_Toeicho,District_Tomeicho,District_Toshincho,District_Utochayacho,District_Yokoyamacho,Nearest_Station_Anjo,Nearest_Station_Hekikaifurui,Nearest_Station_Higashikariya,Nearest_Station_Horiuchikoen,Nearest_Station_Kitaanjo,Nearest_Station_Kitashinkawa,Nearest_Station_Mikawaanjo,Nearest_Station_Mikawatakahama,Nearest_Station_Minamianjo,Nearest_Station_Minamisakurai (Aichi),Nearest_Station_Ogakie,Nearest_Station_Okazaki,Nearest_Station_Sakurai (Aichi),Nearest_Station_Shin-anjo,Nearest_Station_Takahamaminato,Nearest_Station_Uto,Nearest_Station_Yonezu,Nearest_Station_Yoshihama (Aichi),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Potential Residential Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
