,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Oita Prefecture,Municipality_Oita City,District_Akenohigashi,District_Akenokita,District_Akenominami,District_Akenonishi,District_Chiyomachi,District_Chuomachi,District_Funaimachi,District_Hagiwara,District_Hanatakamatsu,District_Hanazuru,District_Harushimmachi,District_Higashikasugamachi,District_Higashiomichi,District_Higashizuru,District_Hiyoshimachi,District_Ikushi,District_Ikushiminatomachi,District_Imazuru,District_Iwatamachi,District_Izumimachi,District_Jotomachi,District_Kakukita,District_Kakuminami,District_Kakunishi,District_Kanaikemachi,District_Kanaikeminami,District_Kanamemachi,District_Kentokumachi,District_Kinosaka,District_Kitatsurusaki,District_Kogazuru,District_Kotobukimachi,District_Maizurumachi,District_Maki,District_Makikamimachi,District_Matsubaramachi,District_Minamikasugamachi,District_Minamitsurusaki,District_Miyakomachi,District_Mukaibaruhigashi,District_Nagahamamachi,District_Nakakasugamachi,District_Nakanishimachi,District_Nakashimachuo,District_Nakashimahigashi,District_Nakashimanishi,District_Nakatsurusaki,District_Nakazuru,District_Niagemachi,District_Nijigaoka,District_Nishikasugamachi,District_Nishikimachi,District_Nishiomichi,District_Nishishinchi,District_Nishitsurusaki,District_Oaza Bunyo,District_Oaza Danoharu,District_Oaza Enokuma,District_Oaza Furugo,District_Oaza Hada,District_Oaza Hatakenaka,District_Oaza Haya,District_Oaza Ichi,District_Oaza Ino,District_Oaza Kamimunakata,District_Oaza Katashima,District_Oaza Kinoue,District_Oaza Koikebaru,District_Oaza Madokoro,District_Oaza Minaharu,District_Oaza Misa,District_Oaza Miyazono,District_Oaza Miyoshi,District_Oaza Morimachi,District_Oaza Okuda,District_Oaza Oshino,District_Oaza Otozu,District_Oaza Ryogo,District_Oaza Sano,District_Oaza Seike,District_Oaza Senzai,District_Oaza Shimogoori,District_Oaza Tsumori,District_Oaza Tsuru,District_Oaza Yahata,District_Oaza Yokoo,District_Ojikitamachi,District_Ojimachi,District_Ojiminamimachi,District_Ojiminatomachi,District_Ojinakamachi,District_Ojinishimachi,District_Omichimachi,District_Otemachi,District_Otsumachi,District_Ozaikita,District_Rokubokitamachi,District_Seikemachi,District_Sekidemmachi,District_Shikidoshimmachi,District_Shimmachi,District_Shimogorichuo,District_Shimogorihigashi,District_Shimogorikita,District_Shimogoriminami,District_Shingai,District_Shinkasugamachi,District_Shinkawamachi,District_Shinsakaemachi,District_Shirosakimachi,District_Suehiromachi,District_Takajohommachi,District_Takajominamimachi,District_Takajonishimachi,District_Takajoshimmachi,District_Takamatsu,District_Takamatsuhigashi,District_Takasagomachi,District_Tamuromachi,District_Tsunogominami,District_Uenogaoka,District_Uenomachi,District_Yamazumachi,District_Yokota,District_Yutakamachi,Nearest_Station_Bungokokubu,Nearest_Station_Furugo,Nearest_Station_Kaizaki,Nearest_Station_Kaku,Nearest_Station_Maki (Oita),Nearest_Station_Minamioita,Nearest_Station_Nishioita,Nearest_Station_None,Nearest_Station_Oita,Nearest_Station_Ozai,Nearest_Station_Sakanoichi,Nearest_Station_Shikido,Nearest_Station_Takajo,Nearest_Station_Takio,Nearest_Station_Tsurusaki,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_2LDK+S,Layout_3DK,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4LDK,Layout_4LDK+S,Layout_5LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including special circumstances,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
