,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Ehime Prefecture,Municipality_Matsuyama City,District_Aikocho,District_Aizumachi,District_Amayama,District_Anjojimachi,District_Aobadai,District_Asahigaoka,District_Asahimachi,District_Asami,District_Asodamachi,District_Awaikawara,District_Baishinjimachi,District_Befucho,District_Chifunemachi,District_Chuo,District_Dobashimachi,District_Dogohimata,District_Dogohimezuka,District_Dogoichiman,District_Dogoimaichi,District_Dogokitamachi,District_Dogokitashiro,District_Dogomachi,District_Dogomidoridai,District_Doidamachi,District_Doimachi,District_Doteuchi,District_Ebaramachi,District_Edamatsu,District_Eidaimachi,District_Fuchu,District_Fujiwara,District_Fukuonjimachi,District_Fukuzumicho,District_Funegatanicho,District_Furukawakita,District_Furukawaminami,District_Furukawanishi,District_Furumitsu,District_Giommachi,District_Gongencho,District_Hakusuidai,District_Haraikawa,District_Haritamachi,District_Harumicho,District_Hatadera,District_Hataderamachi,District_Hattanji,District_Heiwadoori,District_Hibarigaoka,District_Higashigatamachi,District_Higashihabumachi,District_Higashiishii,District_Higashinagato,District_Higashino,District_Higashiyamamachi,District_Himebara,District_Hinodemachi,District_Hiraimachi,District_Hiratamachi,District_Hojo,District_Hojotsuji,District_Homenkami,District_Homennaka,District_Homennishi,District_Hommachi,District_Horiecho,District_Hoshioka,District_Hoshiokamachi,District_Iai,District_Ichibancho,District_Ichitsubokita,District_Ichitsubominami,District_Idomachi,District_Ikushimachi,District_Imazaike,District_Imazaikemachi,District_Ishifuromachi,District_Ishite,District_Ishiteshiraishi,District_Isokochi,District_Iwaidani,District_Iwaidanihigashimachi,District_Iwaidanimachi,District_Iwasakimachi,District_Izumikita,District_Izumimachi,District_Izumiminami,District_Jikibamachi,District_Jorurimachi,District_Kadotamachi,District_Kamigawaramachi,District_Kamiichi,District_Kaminamba,District_Kamitakanomachi,District_Kamogawa,District_Kandamachi,District_Kanomine,District_Kasugamachi,District_Katsuokacho,District_Katsuyamacho,District_Kawaramachi,District_Kayamachi,District_Kinuyama,District_Kishimachi,District_Kitadoi,District_Kitafujiwaramachi,District_Kitaido,District_Kitakumemachi,District_Kitamochidamachi,District_Kitasayacho,District_Kitatachibanamachi,District_Kitaumemotomachi,District_Kitayoshidamachi,District_Kiyacho,District_Kiyomachi,District_Kiyosumi,District_Komuramachi,District_Konobeppu,District_Konohanamachi,District_Kononakasuka,District_Kosaka,District_Koyodai,District_Kubo,District_Kubotamachi,District_Kumanodai,District_Kumekubotamachi,District_Kuukodori,District_Kuwabara,District_Masagocho,District_Masakimachi,District_Matsunoki,District_Matsusue,District_Midorigaoka,District_Midorimachi,District_Midoromachi,District_Minamiedo,District_Minamihakusui,District_Minamihoribatacho,District_Minamikumemachi,District_Minamimachi,District_Minamimochidamachi,District_Minamisayacho,District_Minamitakaimachi,District_Minamiumemotomachi,District_Minamiyoshidamachi,District_Minatomachi,District_Minatoyamamachi,District_Misakemachi,District_Misawa,District_Misugimachi,District_Mitakaramachi,District_Mitsu,District_Miyanishi,District_Miyuki,District_Mizonobemachi,District_Mochidamachi,District_Momijimachi,District_Morimatsumachi,District_Motomachi,District_Muromachi,District_Nagakimachi,District_Nakadoori,District_Nakaichimammachi,District_Nakamura,District_Nakanishisoto,District_Nakanishiuchi,District_Nakanomachi,District_Nakasuga,District_Natsume,District_Nibancho,District_Nishihabumachi,District_Nishiichimammachi,District_Nishiishii,District_Nishikimachi,District_Nishinagatocho,District_Nishinomachi,District_Ochi,District_Ogawa,District_Oguri,District_Ogurimachi,District_Okaga,District_Okaido,District_Otemachi,District_Rokken-yacho,District_Sakuragaoka,District_Sambancho,District_Sancho,District_Shimizumachi,District_Shimoidaimachi,District_Shimonamba,District_Shin-ishite,District_Shindatemachi,District_Shinhamamachi,District_Shinonomecho,District_Shitsukawamachi,District_Sho,District_Shoenji,District_Showamachi,District_Suboki,District_Suehiromachi,District_Suemachi,District_Sumiyoshi,District_Tachibana,District_Taisanjicho,District_Takagicho,District_Takahamamachi,District_Takaimachi,District_Takanokomachi,District_Takanomachi,District_Takaokamachi,District_Takasagomachi,District_Takayamacho,District_Takewara,District_Takewaramachi,District_Takusencho,District_Tanimachi,District_Tarumi,District_Teppocho,District_Tomarimachi,District_Tomihisamachi,District_Tsujimachi,District_Tsukamoto,District_Tsukiyamacho,District_Uchihamacho,District_Uchimiyacho,District_Uenomachi,District_Umakicho,District_Umedamachi,District_Wada,District_Wakabacho,District_Wakakusacho,District_Wakemachi,District_Yamadacho,District_Yamagoe,District_Yamagoemachi,District_Yamanishicho,District_Yanagihara,District_Yanaimachi,District_Yasuoka,District_Yogohigashi,District_Yogominami,District_Yogonaka,District_Yogonishi,District_Yoshifuji,District_Yunoyama,District_Yunoyamahigashi,District_Yuramachi,District_Yuugun,District_Yuwatarimachi,District_Zen-oji,Nearest_Station_Awai,Nearest_Station_Baishinji,Nearest_Station_Dobashi (Ehime),Nearest_Station_Dogokoen,Nearest_Station_Dogoonsen,Nearest_Station_Doida,Nearest_Station_Fukuonji,Nearest_Station_Heiwadori 1-chome,Nearest_Station_Hirai (Ehime),Nearest_Station_Honmachi 3-chome,Nearest_Station_Honmachi 4-chome,Nearest_Station_Honmachi 5-chome,Nearest_Station_Honmachi 6-chome,Nearest_Station_Horie,Nearest_Station_Ichitsubo,Nearest_Station_Ishitegawakoen,Nearest_Station_Iyohojo,Nearest_Station_Iyotachibana,Nearest_Station_Iyowake,Nearest_Station_Kamata,Nearest_Station_Kamiichiman,Nearest_Station_Katsuyamacho,Nearest_Station_Kayamachi 6-chome,Nearest_Station_Keisatsushomae,Nearest_Station_Kenchomae (Ehime),Nearest_Station_Kinuyama,Nearest_Station_Kitakume,Nearest_Station_Kiyacho,Nearest_Station_Komachi,Nearest_Station_Koyodai,Nearest_Station_Kume,Nearest_Station_Matsuyama (Ehime),Nearest_Station_Matsuyamashi,Nearest_Station_Matsuyamashieki,Nearest_Station_Minamihoribata,Nearest_Station_Minamimachi,Nearest_Station_Minatoyama,Nearest_Station_Mitsu,Nearest_Station_Mitsuhama,Nearest_Station_Miyatacho,Nearest_Station_Nishihoribata,Nearest_Station_Nishikinuyama,Nearest_Station_None,Nearest_Station_Okaido,Nearest_Station_Otemachi (Ehime),Nearest_Station_Oura,Nearest_Station_Sekijujibyoinmae,Nearest_Station_Shimizumachi,Nearest_Station_Takahama (Ehime),Nearest_Station_Takanoko,Nearest_Station_Takasagocho,Nearest_Station_Teppocho,Nearest_Station_Umenomoto,Nearest_Station_Ushibuchi,Nearest_Station_Ushibuchidanchimae,Nearest_Station_Yamanishi,Nearest_Station_Yanagihara (Ehime),Nearest_Station_Yogo,Nearest_Station_Yokogawara,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
