,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Shiga Prefecture,Municipality_Higashiomi City,District_Choshojicho,District_Fudanotsuji,District_Gamookamotocho,District_Gioncho,District_Gochicho,District_Gokashogoidecho,District_Gokashoishibajicho,District_Gokashoishizukacho,District_Gokashokinagasecho,District_Gokashokitamachiyacho,District_Gokashomitsumatacho,District_Gokashonakacho,District_Gokashoobatacho,District_Gokashookucho,District_Gokashoshichiricho,District_Gokashotatsutacho,District_Gokashowadacho,District_Gokashoyamamotocho,District_Gokashoyanazecho,District_Hayashicho,District_Hayashidacho,District_Hebimizocho,District_Hibariokacho,District_Higashiokino,District_Hirayanagicho,District_Hyakusaijihommachi,District_Ibacho,District_Ichigaharacho,District_Ichikokawaracho,District_Ichikomatsuicho,District_Ichinobecho,District_Ikeshocho,District_Imaboricho,District_Imacho,District_Imadaicho,District_Imasakicho,District_Imonoshicho,District_Imotocho,District_Inokocho,District_Ishidocho,District_Jingocho,District_Kakimicho,District_Kamihanedacho,District_Kamihiragicho,District_Kamiyamacho,District_Kamodocho,District_Kasugacho,District_Kawaicho,District_Kazuramakicho,District_Kimuracho,District_Kitabodaijicho,District_Koikecho,District_Koimacho,District_Kotakaricho,District_Kurimidezaikecho,District_Minamishuzucho,District_Misonocho,District_Mitsuyacho,District_Miyagawacho,District_Miyashocho,District_Myohojicho,District_Nakagishimotocho,District_Nakanocho,District_Nakazatocho,District_Nakoojicho,District_Nishinakanocho,District_Noguchicho,District_Nomuracho,District_Notogawacho,District_Nunobikidai,District_Ogawacho,District_Oguracho,District_Okino,District_Omoricho,District_Osacho,District_Oshuzucho,District_Otomehamacho,District_Otsukacho,District_Owakicho,District_Saiwaicho,District_Sakaemachi,District_Sakuragawahigashicho,District_Sakuragawanishicho,District_Sanocho,District_Sasocho,District_Seitokucho,District_Seiwacho,District_Shimohanedacho,District_Shimoishikicho,District_Shinashicho,District_Shodocho,District_Showacho,District_Shuzunakacho,District_Sobocho,District_Suzucho,District_Taikojicho,District_Tanecho,District_Tatebehiyoshicho,District_Tatebekawarayajicho,District_Tatebeminamicho,District_Tatebesakaicho,District_Tatebeshimonocho,District_Teracho,District_Uenakanocho,District_Uriuzucho,District_Yamajicho,District_Yokaichicho,District_Yokaichihamanocho,District_Yokaichihigashihamacho,District_Yokaichihigashihommachi,District_Yokaichihommachi,District_Yokaichikaminocho,District_Yokaichikanaya,District_Yokaichimatsuocho,District_Yokaichimidorimachi,District_Yokaichinonomiyacho,District_Yokaichishimizu,District_Yokomizocho,District_Yuyacho,Nearest_Station_Asahino,Nearest_Station_Asahiotsuka,Nearest_Station_Daigakumae (Shiga),Nearest_Station_Echigawa,Nearest_Station_Gokasho,Nearest_Station_Hirata (Shiga),Nearest_Station_Ichinobe,Nearest_Station_Kawabenomori,Nearest_Station_Kyocera Mae,Nearest_Station_Minamihikone,Nearest_Station_Nagatanino,Nearest_Station_Notogawa,Nearest_Station_Omihachiman,Nearest_Station_Sakuragara (Shiga),Nearest_Station_Shin-yokaichi,Nearest_Station_Tarobogumae,Nearest_Station_Yokaichi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
