,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Kumamoto Prefecture,Municipality_Yatsushiro City,District_Amagaemachi,District_Buiwarakamimachi,District_Buiwaranakamachi,District_Buiwarashimomachi,District_Daifukujimachi,District_Demachi,District_Fukuromachi,District_Fukushomotomachi,District_Furufumotomachi,District_Furushiromachi,District_Futamishimoonomachi,District_Gunchiku10bancho,District_Gunchiku1bancho,District_Gunchiku2bancho,District_Gunchiku3bancho,District_Gunchiku7bancho,District_Hagiwaramachi,District_Hanazonocho,District_Higashikatamachi,District_Hinaguhigashimachi,District_Hinagunakamachi,District_Hinagunakanishimachi,District_Hinaguotsubomachi,District_Hinagushimonishimachi,District_Hinagushiominamimachi,District_Hinaguyamashitamachi,District_Hiokimachi,District_Hirayamashimmachi,District_Hommachi,District_Honnomachi,District_Inouemachi,District_Jakagomachi,District_Kagamimachihode,District_Kagamimachikagami,District_Kagamimachikagamimura,District_Kagamimachikaizu,District_Kagamimachikamikagami,District_Kagamimachikitashinchi,District_Kagamimachinakashima,District_Kagamimachiryode,District_Kagamimachishibakuchi,District_Kagamimachishimoarisa,District_Kagamimachishimomura,District_Kagamimachiuchida,District_Kamihiokimachi,District_Kamikatamachi,District_Kawatamachihigashi,District_Kitaheiwamachi,District_Kogahamamachi,District_Kogakamimachi,District_Koganakamachi,District_Koganecho,District_Kogashimomachi,District_Kogehigashimachi,District_Kogenishimachi,District_Kogobaramachi,District_Kozenjimachi,District_Kozukemachi,District_Matsuehommachi,District_Matsuejomachi,District_Matsuemachi,District_Matsuzakimachi,District_Minamiheiwamachi,District_Minatomachi,District_Mitsuegomachi,District_Miyajimachi,District_Mizushimamachi,District_Mugishimahigashimachi,District_Mugishimanishimachi,District_Mukaemachi,District_Myokemmachi,District_Nagaikarimachi,District_Nagatamachi,District_Nakakatamachi,District_Nakakitamachi,District_Naragimachi,District_Nishikatamachi,District_Nishikicho,District_Nishimatsuejomachi,District_Nishimiyamachi,District_Okamachi,District_Okimachi,District_Omuramachi,District_Oshimamachi,District_Otemachi,District_Sanrakumachi,District_Senchomachikogade,District_Senchomachiomuta,District_Senchomachishimmuta,District_Sendammachi,District_Shikigawachimachi,District_Shimadamachi,District_Shimizucho,District_Shimmachi,District_Shinchimachi,District_Shinhamamachi,District_Shinkaimachi,District_Showadojimmachi,District_Showameichomachi,District_Sozomachi,District_Suehirocho,District_Takashimamachi,District_Takatsujimachi,District_Takauehommachi,District_Takeharamachi,District_Tanakahigashimachi,District_Tanakakitamachi,District_Tanakamachi,District_Tanakanishimachi,District_Tateumamachi,District_Tooricho,District_Tsukizoemachi,District_Uyanagikamimachi,District_Uyanagishimmachi,District_Uyanagishimomachi,District_Wakakusacho,District_Yayoicho,District_Yokotehommachi,District_Yokotemachi,District_Yokoteshimmachi,District_Yoshimutamachi,District_Yuubacho,Nearest_Station_Arisa,Nearest_Station_Higofutami,Nearest_Station_Higokoda,Nearest_Station_Hinaguonsen,Nearest_Station_None,Nearest_Station_Sencho,Nearest_Station_Shin-yatsushiro,Nearest_Station_Yatsushiro,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Outside City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
