,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Osaka Prefecture,Municipality_Higashiosaka City,District_Ajiro,District_Ajirokita,District_Ajirominami,District_Ajiroshimmachi,District_Arakawa,District_Aramoto,District_Aramotokita,District_Aramotonishi,District_Aramotoshimmachi,District_Asahimachi,District_Chodo,District_Choeiji,District_Eiwa,District_Fujitoshinden,District_Genjigaoka,District_Gojocho,District_Hakodonocho,District_Hanazonohigashimachi,District_Hanazonohommachi,District_Hanazononishimachi,District_Higashiishikiricho,District_Higashikamikosaka,District_Higashikonoikecho,District_Higashitoyouracho,District_Higashiyamacho,District_Hishie,District_Hishiyahigashi,District_Hishiyanishi,District_Hoji,District_Hommachi,District_Honjo,District_Hyotan-yamacho,District_Ikenohatacho,District_Ikeshimacho,District_Imagome,District_Inaba,District_Inadahommachi,District_Inadamishimacho,District_Inadashimmachi,District_Inadauemachi,District_Iwatacho,District_Izumoicho,District_Izumoihommachi,District_Kamiishikiricho,District_Kamikosaka,District_Kamirokumanjicho,District_Kamishijocho,District_Kanaoka,District_Kandacho,District_Kano,District_Kashitahigashimachi,District_Kashitahommachi,District_Kashitanishi,District_Kawachicho,District_Kawada,District_Kawamata,District_Kawamatahommachi,District_Kawanaka,District_Kirikawacho,District_Kishidadokitamachi,District_Kishidadominamimachi,District_Kishidadonishi,District_Kitaishikiricho,District_Kizuri,District_Kominowa,District_Konoikecho,District_Konoikehommachi,District_Konoiketokuancho,District_Kosaka,District_Kosakahommachi,District_Kotobukicho,District_Kowakae,District_Kusakacho,District_Kusune,District_Kyakubocho,District_Matsubara,District_Mikuriya,District_Mikuriyahigashi,District_Mikuriyaminami,District_Mikuriyanaka,District_Mikuriyanishinocho,District_Mikuriyasakaemachi,District_Minamikamikosaka,District_Minamikonoikecho,District_Minamishijocho,District_Minowa,District_Mishima,District_Miyukicho,District_Mizuhai,District_Morigawachihigashi,District_Morigawachinishi,District_Motomachi,District_Nagasecho,District_Nagata,District_Nagatahigashi,District_Nagatanaka,District_Nagatanishi,District_Nakaishikiricho,District_Nakakonoikecho,District_Nakakosaka,District_Nakano,District_Nakanominami,District_Nakashinkai,District_Nansocho,District_Nishiishikiricho,District_Nishiiwata,District_Nishikamikosaka,District_Nishikonoikecho,District_Nishizutsumi,District_Nishizutsumigakuencho,District_Nishizutsumihondoorihigashi,District_Nishizutsumihondoorinishi,District_Nishizutsumikusunokicho,District_Nishizutsuminishi,District_Nukatacho,District_Nunoichicho,District_Ohasuhigashi,District_Ohasukita,District_Ohasuminami,District_Omido,District_Rokumanjicho,District_Sakuramachi,District_Sannose,District_Shibukawacho,District_Shichiken-ya,District_Shigita,District_Shijocho,District_Shimanouchi,District_Shimmachi,District_Shimokosaka,District_Shimorokumanjicho,District_Shin-ikeshimacho,District_Shinjo,District_Shinjominami,District_Shinkamikosaka,District_Shinke,District_Shinkenakamachi,District_Shinkenishimachi,District_Shinkonoikecho,District_Showacho,District_Shuntokucho,District_Suehirocho,District_Sumida,District_Tachibanacho,District_Taiheiji,District_Takadonocho,District_Takaida,District_Takaidahondoori,District_Takaidamotomachi,District_Takaidanaka,District_Takaidanishi,District_Takaramachi,District_Tamakushichohigashi,District_Tamakushichonishi,District_Tamakushimotomachi,District_Teramaecho,District_Tokuanhommachi,District_Tomoi,District_Toriicho,District_Toyouracho,District_Uryudo,District_Wakaehigashimachi,District_Wakaehommachi,District_Wakaekitamachi,District_Wakaeminamimachi,District_Wakaenishishimmachi,District_Wakakusacho,District_Yamatecho,District_Yayoicho,District_Yokomakura,District_Yokomakuraminami,District_Yokomakuranishi,District_Yokonumacho,District_Yokoshojicho,District_Yoshihara,District_Yoshimatsu,District_Yoshita,District_Yoshitahommachi,District_Yoshitashimojima,District_Zenkonjicho,Nearest_Station_Aramoto,Nearest_Station_Fukaebashi,Nearest_Station_Fuse,Nearest_Station_Hanaten,Nearest_Station_Higashihanazono,Nearest_Station_Hiraoka,Nearest_Station_Hyotan-yama (Osaka),Nearest_Station_Ishikiri,Nearest_Station_JR Kawachieiwa,Nearest_Station_JR Nagase,Nearest_Station_JR Shuntokumichi,Nearest_Station_Kami,Nearest_Station_Kawachieiwa,Nearest_Station_Kawachihanazono,Nearest_Station_Kawachikosaka,Nearest_Station_Kitatatsumi,Nearest_Station_Kizuri-Kamikita,Nearest_Station_Konoikeshinden,Nearest_Station_Kyuhojiguchi,Nearest_Station_Minamitatsumi,Nearest_Station_Mito,Nearest_Station_Nagase,Nearest_Station_Nagata (Osaka),Nearest_Station_Nozaki (Osaka),Nearest_Station_Nukata (Osaka),Nearest_Station_Shin-ishikiri,Nearest_Station_Shinfukae,Nearest_Station_Shinkami,Nearest_Station_Shuntokumichi,Nearest_Station_Suminodo,Nearest_Station_Takaida (Osaka Metro),Nearest_Station_Takaidachuo,Nearest_Station_Tokuan,Nearest_Station_Wakaeiwata,Nearest_Station_Yaenosato,Nearest_Station_Yoshita (Osaka),City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Transactional factors_Dealings between related objects,"Transactional factors_Dealings between related objects,Dealings including private road",Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,"Transactional factors_Dealings including private road,Dealings including special circumstances",Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings including private road","Transactional factors_Dealings of real estate to which mortgage etc. are set,Dealings including private road",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
