,Distance_Nearest_Station(mn),Area(m^2),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Check,Prefecture_Kumamoto Prefecture,"Municipality_Chuo Ward,Kumamoto City",District_Chibajomachi,District_Chuogai,District_Gofukumachi,District_Hachiojimachi,District_Hagiwaramachi,District_Harutakemachi Oaza Harutake,District_Higashikokaimachi,District_Honjo,District_Hotakubo,District_Igawabuchimachi,District_Izumi,District_Kajiyamachi,District_Kamikajiyamachi,District_Kamisuizenji,District_Kamitooricho,District_Karashimacho,District_Kokubu,District_Komeyamachi,District_Kosen,District_Kozawamachi,District_Kuhonji,District_Kurokami,District_Kuwamizu,District_Kuwamizuhommachi,District_Kyomachi,District_Kyomachihoncho,District_Minamikumamoto,District_Minamisendambatamachi,District_Minamitsuboimachi,District_Motoyama,District_Motoyamamachi,District_Mukaemachi,District_Myotaijimachi,District_Nakatojimmachi,District_Obiyama,District_Oe,District_Oehommachi,District_Rempeicho,District_Saburo,District_Saikumachi,District_Sakuramachi,District_Sembamachi,District_Sembamachishimo,District_Shimmachi,District_Shin-oe,District_Shin-yashiki,District_Sugawaramachi,District_Suidocho,District_Suizenji,District_Suizenjikoen,District_Toroku,District_Tsuboi,District_Uchitsuboimachi,District_Uoyamachi,District_Yakuencho,District_Yokokoyamachi,District_Yorozumachi,District_Yoyasumachi,Nearest_Station_Fujisakigumae,Nearest_Station_Gofukumachi (Kumamoto),Nearest_Station_Hatchobaba,Nearest_Station_Heisei,Nearest_Station_Kamikumamoto,Nearest_Station_Karashimacho,Nearest_Station_Kawaramachi (Kumamoto),Nearest_Station_Kitakumamoto,Nearest_Station_Kokubu (Kumamoto),Nearest_Station_Kuhonjikosaten,Nearest_Station_Kumamoto,Nearest_Station_Kurokamimachi,Nearest_Station_Kuwamizu/Shiminbyoinmae,Nearest_Station_Minamikumamoto,Nearest_Station_Nishikarashimacho,Nearest_Station_None,Nearest_Station_Shinmachi (Kumamoto),Nearest_Station_Shinsuizenji,Nearest_Station_Shiritsutaiikukanmae,Nearest_Station_Sojodaigakumae,Nearest_Station_Suidocho,Nearest_Station_Suizenji,Nearest_Station_Tatsutaguchi,Nearest_Station_Tokaigakuenmae,Nearest_Station_Tsuboigawakoen,Nearest_Station_Urusanmachi,Layout_1DK,Layout_1K,Layout_1LDK,Layout_1R,Layout_2DK,Layout_2K,Layout_2LDK,Layout_3DK,Layout_3K,Layout_3LDK,Layout_3LDK+S,Layout_4DK,Layout_4K,Layout_4LDK,Layout_5DK,Layout_5LDK,Layout_6LDK,Layout_Open Floor,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,Renovation_Done,Renovation_Not yet,Renovation_Unknown,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,Transactional factors_None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
