,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Wakayama Prefecture,Municipality_Wakayama City,District_Akibacho,District_Akizuki,District_Amiyamachi,District_Aoicho,District_Aridayamachi,District_Arie,District_Arimoto,District_Asahi,District_Ashibecho,District_Awa,District_Baba,District_Chayanocho,District_Chikko,District_Deguchi,District_Dejima,District_Demizu,District_Dojomachi,District_Donyu,District_Ena,District_Enokihara,District_Fuchu,District_Fujita,District_Fukiage,District_Fukiyacho,District_Fukumachi,District_Fukushima,District_Funadokoro,District_Funazucho,District_Futasujime,District_Fuyuno,District_Gobancho,District_Hachibancho,District_Hanzaki,District_Hashimukaicho,District_Hatayashiki,District_Higashichugemmachi,District_Higashihatagomachi,District_Higashikajiyamachi,District_Higashikoniricho,District_Higashikuginukicho,District_Higashitakamatsu,District_Hirai,District_Hirao,District_Hiraoka,District_Hiromichi,District_Hironishi,District_Hirosetooricho,District_Hommachi,District_Horidomehigashi,District_Horidomeminaminocho,District_Horidomenishi,District_Hoshiya,District_Ichishoji,District_Idakiso,District_Ido,District_Imabuku,District_Imbe,District_Inokuchi,District_Ishibashicho,District_Isonoura,District_Iwase,District_Jiromaru,District_Junibancho,District_Kada,District_Kagomachi,District_Kamikurodani,District_Kamimike,District_Kanaya,District_Kandori,District_Kano,District_Kanomachi,District_Kataokacho,District_Kawanabe,District_Kemi,District_Kihirocho,District_Kimiidera,District_Kinomoto,District_Kire,District_Kita,District_Kitachugemmachi,District_Kitadaikumachi,District_Kitadejima,District_Kitajima,District_Kitakuginukicho,District_Kitanakajima,District_Kitano,District_Kitanoshinchi,District_Kitasakanouecho,District_Kitashin,District_Kitatanabecho,District_Kitatosacho,District_Kitsunejima,District_Komakura,District_Komatsubara,District_Komatsubaradoori,District_Konami,District_Koya,District_Kozaika,District_Kozaki,District_Kubocho,District_Kuchizusa,District_Kuinose,District_Kuroda,District_Kurusu,District_Kusuminaka,District_Kusumoto,District_Kuwayama,District_Kyuemoncho,District_Matsue,District_Matsuehigashi,District_Matsuekita,District_Matsuenaka,District_Matsuenishi,District_Matsugaoka,District_Matsushima,District_Mikazura,District_Minamibata,District_Minamidaikumachi,District_Minamidejima,District_Minamijingobeecho,District_Minamimigiwacho,District_Minamisaikamachi,District_Minamiushimachi,District_Minamizaimokucho,District_Minato,District_Minatogoten,District_Minatokon-yamachi,District_Minatotoorichominami,District_Misawacho,District_Misonocho,District_Mitsuya,District_Moriotebo,District_Motobakuromachi,District_Motoderamachi,District_Motomachibugyocho,District_Motowaki,District_Motowatari,District_Mukai,District_Musota,District_Nagayama,District_Naka,District_Nakajima,District_Nakanoshima,District_Nakasujihinobe,District_Narukami,District_Negi,District_Niibe,District_Niitakacho,District_Nintomecho,District_Nishi,District_Nishihama,District_Nishikon-yamachi,District_Nishikoniri,District_Nishikuginukicho,District_Nishikuramaecho,District_Nishimigiwacho,District_Nishinagamachi,District_Nishinosho,District_Nishisakanouecho,District_Nishitai,District_Nishitakamatsu,District_Nobutoki,District_Nogawa,District_Nojo,District_Nozaki,District_Nunohiki,District_Oda,District_Ogaito,District_Ogura,District_Okaminaminocho,District_Okawachi,District_Okayamacho,District_Omatsucho,District_Otani,District_Saginomori,District_Saikamachi,District_Saikamichi,District_Saikayamachi,District_Saikazaki,District_Sakada,District_Sakaedani,District_Sandonaka,District_Sato,District_Sekido,District_Senkojimonzencho,District_Shima,District_Shimabashihigashinocho,District_Shimabashiminaminocho,District_Shimabashinishinocho,District_Shimazakicho,District_Shimborihigashi,District_Shimomike,District_Shin-yaoyacho,District_Shindaikumachi,District_Shingyomachi,District_Shinjo,District_Shinnakadoori,District_Shinnakajima,District_Shinsaikamachi,District_Shinseicho,District_Shintoori,District_Shinwakaura,District_Shinzaike,District_Shiomicho,District_Shioya,District_Sonobe,District_Sozaka,District_Suginobaba,District_Sunayamaminami,District_Surugamachi,District_Suzumarucho,District_Tajiri,District_Takajomachi,District_Tani,District_Tano,District_Tatamiyamachi,District_Taya,District_Tebira,District_Terauchi,District_Tomodacho,District_Tosamachi,District_Tsutsujigaoka,District_Tsuwada,District_Uchihara,District_Uchikoshicho,District_Udamori,District_Uematsucho,District_Ueno,District_Ujiyabushita,District_Umehara,District_Uzu,District_Wada,District_Wakagawacho,District_Wakaurahigashi,District_Wakauraminami,District_Wakauranaka,District_Wakauranishi,District_Wasanaka,District_Wasasekido,District_Yabunocho,District_Yakatamachi,District_Yamabukicho,District_Yamaguchinishi,District_Yamakagecho,District_Yoshida,District_Yoshihara,District_Zaimokucho,District_Zemmyoji,Nearest_Station_Funato,Nearest_Station_Hachimanmae (Wakayama),Nearest_Station_Higashimatsue (Wakayama),Nearest_Station_Hoshiya,Nearest_Station_Idakiso,Nearest_Station_Isonoura,Nearest_Station_Kada (Wakayama),Nearest_Station_Kainan,Nearest_Station_Kamayama,Nearest_Station_Kii,Nearest_Station_Kiinakanoshima,Nearest_Station_Kiiogura,Nearest_Station_Kimiidera,Nearest_Station_Kinokawa,Nearest_Station_Kire,Nearest_Station_Kiwa,Nearest_Station_Kotsu Center Mae,Nearest_Station_Kozaki (Wakayama),Nearest_Station_Kuroe,Nearest_Station_Kyoshi,Nearest_Station_Miyamae,Nearest_Station_Musota,Nearest_Station_Nakamatsue,Nearest_Station_Nichizengu,Nearest_Station_Nirigahama,Nearest_Station_Nishinosho,Nearest_Station_None,Nearest_Station_Okazakimae,Nearest_Station_Sando,Nearest_Station_Senda,Nearest_Station_Tainose,Nearest_Station_Tanakaguchi,Nearest_Station_Wakayama,Nearest_Station_Wakayamadaigaku-mae,Nearest_Station_Wakayamako,Nearest_Station_Wakayamashi,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Exclusively Industrial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Non-divided City Planning Area,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including valueless house,Transactional factors_Dealings of adjacent land,"Transactional factors_Dealings of adjacent land,Dealings between related objects",Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
