,Distance_Nearest_Station(mn),Area(m^2),Total floor area(m^2),Frontage_Road_Breadth(m),Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Building_structure_RC,Building_structure_SRC,Building_structure_S,Building_structure_B,Building_structure_W,Building_structure_LS,Use_Office,Use_Shop,Use_Warehouse,Use_Complex,Use_Workshop,Use_Factory,Use_Parking,Building_Age,Prefecture_Hokkaido,Municipality_Hakodate City,District_Akagawa,District_Akagawacho,District_Akasakacho,District_Aoyagicho,District_Asahicho,District_Bandaicho,District_Bentencho,District_Chitosecho,District_Chiyogadaicho,District_Enomotocho,District_Fukaboricho,District_Funamicho,District_Goryokakucho,District_Hachimancho,District_Hanazonocho,District_Higashikawacho,District_Higashiyama,District_Higashiyamacho,District_Hinodecho,District_Hironocho,District_Hitomicho,District_Hiyoshicho,District_Honcho,District_Hondoori,District_Horaicho,District_Horikawacho,District_Irifunecho,District_Ishikawacho,District_Ishizakicho,District_Jinkawa,District_Jinkawacho,District_Kaigancho,District_Kaji,District_Kamedahoncho,District_Kamedamachi,District_Kamedaminatocho,District_Kamedanakanocho,District_Kamishinkawacho,District_Kamiyama,District_Kamiyamacho,District_Kamiyunokawacho,District_Kashiwagicho,District_Kawaharacho,District_Kikyo,District_Kikyocho,District_Kitahamacho,District_Kitamihara,District_Komabacho,District_Maibaracho,District_Matobacho,District_Matsukagecho,District_Matsukawacho,District_Matsukazecho,District_Mihara,District_Miharashicho,District_Minatocho,District_Miyamaecho,District_Motomachi,District_Nakajimacho,District_Nakamichi,District_Nishiasahiokacho,District_Nishikikyocho,District_Nogimachi,District_Oiwakecho,District_Okawacho,District_Omachi,District_Omoricho,District_Onawacho,District_Otemachi,District_Sakaecho,District_Setogawacho,District_Shimminatocho,District_Shinkawacho,District_Shinonomecho,District_Shiratoricho,District_Showa,District_Showacho,District_Suehirocho,District_Suginamicho,District_Sumiyoshicho,District_Takamatsucho,District_Takamoricho,District_Takaokacho,District_Takisawacho,District_Tayacho,District_Tokitocho,District_Tokuracho,District_Tomiokacho,District_Uenocho,District_Ugauracho,District_Wakamatsucho,District_Yachigashiracho,District_Yamanote,District_Yanagawacho,District_Yanagimachi,District_Yayoicho,District_Yoshikawacho,District_Yunohamacho,District_Yunokawacho,District_Zenikamecho,Nearest_Station_Aoyagicho,Nearest_Station_Chitosecho (Hokkaido),Nearest_Station_Chiyogadai,Nearest_Station_Chuobyoinmae,Nearest_Station_Fukaboricho,Nearest_Station_Goryokaku,Nearest_Station_Goryokakukoenmae,Nearest_Station_Hakodate,Nearest_Station_Hakodate Dock Mae,Nearest_Station_Hakodate-arena-mae,Nearest_Station_Hakodateekimae,Nearest_Station_Horaicho,Nearest_Station_Horikawacho,Nearest_Station_Jujigai,Nearest_Station_Kashiwagicho,Nearest_Station_Keibajomae (Hakodate),Nearest_Station_Kikyo,Nearest_Station_Komabashakomae,Nearest_Station_Matsukazecho,Nearest_Station_Nanaehama,Nearest_Station_None,Nearest_Station_Omachi (Hokkaido),Nearest_Station_Shinkawacho (Hakodate),Nearest_Station_Shiyakushomae (Hakodate),Nearest_Station_Showabashi,Nearest_Station_Suehirocho (Hakodate),Nearest_Station_Suginamicho,Nearest_Station_Uoichibadori,Nearest_Station_Yachigashira,Nearest_Station_Yunokawa,Nearest_Station_Yunokawaonsen,City Planning_Category I Exclusively Low-story Residential Zone,City Planning_Category I Exclusively Medium-high Residential Zone,City Planning_Category I Residential Zone,City Planning_Category II Exclusively Low-story Residential Zone,City Planning_Category II Exclusively Medium-high Residential Zone,City Planning_Category II Residential Zone,City Planning_Commercial Zone,City Planning_Industrial Zone,City Planning_Neighborhood Commercial Zone,City Planning_Quasi-industrial Zone,City Planning_Quasi-residential Zone,City Planning_Urbanization Control Area,Transactional factors_Dealings between related objects,Transactional factors_Dealings in which auction or arbiter participates,"Transactional factors_Dealings in which auction or arbiter participates,Dealings including private road",Transactional factors_Dealings including private road,Transactional factors_Dealings including special circumstances,Transactional factors_Dealings of adjacent land,Transactional factors_None,Region_Commercial Area,Region_Industrial Area,Region_Residential Area,Frontage_Road_Direction_East,Frontage_Road_Direction_North,Frontage_Road_Direction_Northeast,Frontage_Road_Direction_Northwest,Frontage_Road_Direction_South,Frontage_Road_Direction_Southeast,Frontage_Road_Direction_Southwest,Frontage_Road_Direction_West
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
